team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
BVB 09 Borussia Dortmund,Borussia Dortmund,2020/2021,Germany,34,17,17,0,20,11,9,4,2,2,10,4,6,1.88,2.06,1.71,3,4,2,3,75,46,29,121,60,61,40,35,20,26,20,9,41,38,44,67,76,59,11,7,4,22,10,12,1,0,1,19,10,9,173,94,79,45,19,26,60,61,59,510,250,260,219,113,106,291,137,154,353,172,181,24,13,11,18,7,11,6,6,0,9,6,3,19,10,9,6,1,5,1.35,1.65,1.06,3.56,3.53,3.59,2.21,2.35,2.06,1.35,1.18,1.53,1.24,1.18,1.29,0.71,0.76,0.65,0.53,0.41,0.65,34,33,25,16,8,4,17,17,13,8,4,1,17,16,12,8,4,3,0,1,9,18,26,30,0,0,4,9,13,16,0,1,5,9,13,14,100,97,74,47,24,12,100,100,76,47,24,6,100,94,71,47,24,18,0,3,26,53,76,88,0,0,24,53,76,94,0,6,29,53,76,82,24,12,3,12,6,1,12,6,2,71,35,9,71,35,6,71,35,12,59,65,53,10,32,41,24,65,59,71,3,0,6,56,59,53,18,10,8,53,59,47,16,6,10,47,35,59,10,6,4,29,35,24,26,35,18,56,59,53,18,6,29,5.09,5.53,4.65,1.32,1.12,1.53,76,59,50,44,35,21,12,12,1.83,1.84,1.83,1.30,1.22,1.38,100,5,2,7,5,10,12,8,14,12,3,5,3,5,5,8,3,7,7,12,12,12,29,24,35,3
1. FSV Mainz 05,Mainz 05,2020/2021,Germany,34,17,17,0,10,4,6,9,4,5,15,9,6,1.15,0.94,1.35,12,15,8,12,39,56,-17,95,42,53,16,23,26,30,-10,-7,78,96,67,55,59,51,5,2,3,21,9,12,10,6,4,16,7,9,130,64,66,63,35,28,40,43,37,405,197,208,156,81,75,249,116,133,493,266,227,24,12,12,21,11,10,3,1,2,11,5,6,14,8,6,9,4,5,1.38,1.35,1.41,2.79,2.47,3.12,1.15,0.94,1.35,1.65,1.53,1.76,1.32,1.35,1.29,0.71,0.71,0.71,0.62,0.65,0.59,32,25,17,13,6,1,17,11,6,5,3,0,15,14,11,8,3,1,2,9,17,21,28,33,0,6,11,12,14,17,2,3,6,9,14,16,94,74,50,38,18,3,100,65,35,29,18,0,88,82,65,47,18,6,6,26,50,62,82,97,0,35,65,71,82,100,12,18,35,53,82,94,25,14,5,12,7,3,13,7,2,74,41,15,71,41,18,76,41,12,29,24,35,-6,15,12,18,62,53,71,29,35,24,47,41,53,17,8,9,50,47,53,18,9,9,53,53,53,8,5,3,24,29,18,32,29,35,41,47,35,26,24,29,3.82,3.76,3.88,1.85,2.06,1.65,68,59,44,41,28,26,15,9,1.38,1.39,1.38,1.61,1.53,1.68,74,5,4,3,8,6,3,2,1,7,0,5,8,5,6,4,9,10,9,26,24,29,44,53,35,3
FC Schalke 04,Schalke 04,2020/2021,Germany,34,17,17,0,3,3,0,7,3,4,24,11,13,0.47,0.71,0.24,18,18,18,18,25,86,-61,111,48,63,14,11,34,52,-20,-41,122,110,138,36,45,29,4,3,1,14,6,8,18,9,9,7,5,2,124,55,69,74,37,37,45,45,45,329,183,146,114,67,47,215,116,99,397,192,205,12,5,7,33,13,20,-21,-8,-13,5,3,2,11,6,5,18,8,10,0.76,0.88,0.65,3.26,2.82,3.71,0.74,0.82,0.65,2.53,2,3.06,1.32,1.06,1.59,0.35,0.29,0.41,0.97,0.76,1.18,32,28,23,15,6,4,16,14,10,5,1,1,16,14,13,10,5,3,2,6,11,19,28,30,1,3,7,12,16,16,1,3,4,7,12,14,94,82,68,44,18,12,94,82,59,29,6,6,94,82,76,59,29,18,6,18,32,56,82,88,6,18,41,71,94,94,6,18,24,41,71,82,26,13,5,13,5,0,13,8,5,76,38,15,76,29,0,76,47,29,9,18,0,16,12,18,6,41,35,47,53,53,53,21,29,12,13,7,6,38,41,35,23,12,11,68,71,65,6,2,4,18,12,24,15,18,12,32,35,29,53,47,59,3.65,3.24,4.06,2.18,2.18,2.18,88,74,65,47,32,24,15,9,0.87,0.94,0.79,2.06,2.09,2.02,79,2,3,2,3,2,5,4,1,3,6,4,7,11,10,15,7,16,10,21,18,24,71,65,76,3
SV Werder Bremen,Werder Bremen,2020/2021,Germany,34,17,17,0,7,3,4,10,5,5,17,9,8,0.91,0.82,1,17,17,13,17,36,57,-21,93,44,49,16,20,28,29,-12,-9,85,96,76,54,55,53,6,4,2,21,11,10,9,4,5,13,3,10,116,63,53,69,32,37,44,47,40,372,195,177,146,71,75,226,124,102,385,194,191,13,4,9,30,18,12,-17,-14,-3,4,1,3,16,6,10,14,10,4,0.82,0.53,1.12,2.74,2.59,2.88,1.06,0.94,1.18,1.68,1.65,1.71,1.26,1.29,1.24,0.38,0.24,0.53,0.88,1.06,0.71,32,27,14,10,6,2,15,13,8,4,3,1,17,14,6,6,3,1,2,7,20,24,28,32,2,4,9,13,14,16,0,3,11,11,14,16,94,79,41,29,18,6,88,76,47,24,18,6,100,82,35,35,18,6,6,21,59,71,82,94,12,24,53,76,82,94,0,18,65,65,82,94,21,14,5,13,7,2,8,7,3,62,41,15,76,41,12,47,41,18,21,18,24,-5,18,24,12,62,65,59,26,24,29,38,18,59,16,5,11,47,29,65,24,13,11,71,76,65,7,3,4,21,18,24,12,6,18,47,35,59,41,59,24,3.41,3.71,3.12,2.03,1.88,2.18,74,62,47,41,28,15,6,3,1.13,1.18,1.07,1.67,1.49,1.85,79,2,2,5,2,5,4,4,4,8,3,4,10,6,9,4,10,2,9,29,29,29,50,53,47,0
FC Bayern München,Bayern München,2020/2021,Germany,34,17,17,0,24,13,11,6,4,2,4,0,4,2.29,2.53,2.06,1,1,1,1,99,44,55,143,85,58,64,35,21,23,43,12,31,24,44,70,73,67,9,5,4,25,12,13,0,0,0,21,11,10,237,129,108,50,27,23,61,61,61,621,315,306,268,149,119,353,166,187,306,136,170,52,30,22,25,11,14,27,19,8,19,10,9,8,4,4,7,3,4,1.91,2,1.82,4.21,5,3.41,2.91,3.76,2.06,1.29,1.24,1.35,2.26,2.41,2.12,1.53,1.76,1.29,0.74,0.65,0.82,34,31,27,21,16,9,17,17,14,12,11,9,17,14,13,9,5,0,0,3,7,13,18,25,0,0,3,5,6,8,0,3,4,8,12,17,100,91,79,62,47,26,100,100,82,71,65,53,100,82,76,53,29,0,0,9,21,38,53,74,0,0,18,29,35,47,0,18,24,47,71,100,33,25,12,16,13,7,17,12,5,97,74,35,94,76,41,100,71,29,71,76,65,17,26,29,24,74,71,76,0,0,0,62,65,59,17,10,7,50,59,41,7,4,3,21,24,18,11,4,7,32,24,41,56,59,53,24,24,24,21,18,24,6.97,7.59,6.35,1.47,1.59,1.35,88,76,71,65,56,41,21,18,2.41,2.52,2.31,1.25,1.15,1.34,129,7,8,13,14,15,10,10,6,16,6,5,2,7,9,3,2,3,7,18,24,12,12,0,24,9
Borussia VfL Mönchengladbach,Borussia M'gladbach,2020/2021,Germany,34,17,17,0,13,8,5,10,4,6,11,5,6,1.44,1.65,1.24,8,8,9,8,64,56,8,120,51,69,32,32,19,37,13,-5,48,48,48,55,80,41,7,4,3,24,12,12,4,1,3,22,11,11,177,78,99,65,29,36,52,51,52,460,231,229,205,102,103,255,129,126,391,192,199,31,15,16,23,8,15,8,7,1,13,6,7,15,10,5,6,1,5,1.59,1.65,1.53,3.53,3,4.06,1.88,1.88,1.88,1.65,1.12,2.18,1.59,1.35,1.82,0.91,0.88,0.94,0.68,0.47,0.88,33,29,24,17,11,5,17,14,10,5,4,1,16,15,14,12,7,4,1,5,10,17,23,29,0,3,7,12,13,16,1,2,3,5,10,13,97,85,71,50,32,15,100,82,59,29,24,6,94,88,82,71,41,24,3,15,29,50,68,85,0,18,41,71,76,94,6,12,18,29,59,76,25,15,9,11,6,4,14,9,5,74,44,26,65,35,24,82,53,29,38,47,29,16,21,24,18,71,71,71,12,6,18,65,65,65,20,11,9,59,65,53,13,7,6,38,41,35,10,5,5,29,29,29,38,35,41,44,59,29,18,6,29,5.21,4.59,5.82,1.91,1.71,2.12,76,68,59,44,35,26,21,21,1.59,1.58,1.59,1.62,1.46,1.77,112,5,12,5,6,6,11,8,5,6,4,2,9,6,6,6,4,8,11,29,24,35,32,29,35,15
Bayer 04 Leverkusen,Bayer Leverkusen,2020/2021,Germany,34,17,17,0,14,8,6,10,5,5,10,4,6,1.53,1.71,1.35,6,7,6,6,53,39,14,92,56,36,34,19,22,17,12,2,58,45,80,78,70,90,9,2,7,20,14,6,9,2,7,17,10,7,184,84,100,58,31,27,60,59,61,477,257,220,199,106,93,278,151,127,421,221,200,23,14,9,15,6,9,8,8,0,14,8,6,14,7,7,6,2,4,1.65,1.82,1.47,2.71,3.29,2.12,1.56,2,1.12,1.15,1.29,1,1.12,1.18,1.06,0.68,0.82,0.53,0.44,0.35,0.53,30,25,19,9,4,3,16,15,12,6,3,2,14,10,7,3,1,1,4,9,15,25,30,31,1,2,5,11,14,15,3,7,10,14,16,16,88,74,56,26,12,9,94,88,71,35,18,12,82,59,41,18,6,6,12,26,44,74,88,91,6,12,29,65,82,88,18,41,59,82,94,94,24,10,3,13,5,1,11,5,2,71,29,9,76,29,6,65,29,12,41,47,35,8,26,12,41,59,82,35,26,12,41,50,59,41,23,12,11,68,71,65,16,6,10,47,35,59,5,3,2,15,18,12,41,47,35,41,41,41,18,12,24,5.41,4.94,5.88,1.71,1.82,1.59,76,74,56,44,28,18,9,9,1.72,1.80,1.63,1.24,1.27,1.22,62,7,6,7,1,2,5,7,8,10,5,4,3,2,5,6,2,4,8,29,29,29,29,24,35,6
1. FC Köln,Köln,2020/2021,Germany,34,17,17,0,8,3,5,9,5,4,17,9,8,0.97,0.82,1.12,16,16,10,16,34,60,-26,94,51,43,20,14,31,29,-11,-15,90,76,110,51,49,53,5,2,3,20,12,8,12,4,8,11,4,7,135,65,70,64,30,34,46,47,45,385,210,175,134,70,64,251,140,111,386,202,184,16,8,8,24,15,9,-8,-7,-1,6,2,4,18,9,9,10,6,4,1.06,0.88,1.24,2.76,3,2.53,1,1.18,0.82,1.76,1.82,1.71,1.18,1.35,1,0.47,0.47,0.47,0.71,0.88,0.53,31,25,20,11,6,1,16,13,11,8,3,0,15,12,9,3,3,1,3,9,14,23,28,33,1,4,6,9,14,17,2,5,8,14,14,16,91,74,59,32,18,3,94,76,65,47,18,0,88,71,53,18,18,6,9,26,41,68,82,97,6,24,35,53,82,100,12,29,47,82,82,94,21,16,3,11,10,2,10,6,1,62,47,9,65,59,12,59,35,6,24,18,29,8,15,12,18,59,71,47,35,24,47,32,24,41,18,7,11,53,41,65,22,11,11,65,65,65,7,5,2,21,29,12,18,12,24,53,53,53,29,35,24,3.97,3.82,4.12,1.88,1.76,2.00,76,68,47,32,26,18,9,6,1.16,1.24,1.09,1.53,1.51,1.56,82,4,1,4,4,6,5,4,0,6,7,9,3,2,6,9,7,9,8,26,29,24,50,53,47,3
SC Freiburg,Freiburg,2020/2021,Germany,34,17,17,0,12,7,5,9,6,3,13,4,9,1.32,1.59,1.06,10,9,12,10,52,52,0,104,56,48,33,19,23,29,10,-10,59,46,80,59,67,53,6,4,2,20,11,9,9,2,7,17,9,8,123,71,52,63,29,34,47,48,46,419,244,175,177,99,78,242,145,97,430,211,219,22,13,9,21,13,8,1,0,1,8,4,4,17,9,8,9,4,5,1.21,1.24,1.18,3.06,3.29,2.82,1.53,1.94,1.12,1.53,1.35,1.71,1.26,1.53,1,0.65,0.76,0.53,0.62,0.76,0.47,33,30,22,13,5,1,17,16,11,8,3,1,16,14,11,5,2,0,1,4,12,21,29,33,0,1,6,9,14,16,1,3,6,12,15,17,97,88,65,38,15,3,100,94,65,47,18,6,94,82,65,29,12,0,3,12,35,62,85,97,0,6,35,53,82,94,6,18,35,71,88,100,23,16,4,13,10,3,10,6,1,68,47,12,76,59,18,59,35,6,35,41,29,20,18,24,12,59,65,53,26,12,41,50,53,47,18,7,11,53,41,65,19,7,12,56,41,71,8,7,1,24,41,6,24,24,24,50,53,47,26,24,29,3.62,4.18,3.06,1.85,1.71,2.00,62,56,47,35,21,12,9,6,1.45,1.63,1.26,1.70,1.64,1.77,79,6,6,3,6,7,4,8,6,6,4,1,7,6,6,5,8,7,8,26,35,18,38,24,53,6
VfL Wolfsburg,Wolfsburg,2020/2021,Germany,34,17,17,0,17,10,7,10,4,6,7,3,4,1.79,2,1.59,4,5,4,4,61,37,24,98,48,50,32,29,16,21,16,8,50,48,53,83,96,73,14,9,5,18,7,11,5,4,1,19,8,11,176,93,83,62,32,30,51,52,50,478,242,236,190,92,98,288,150,138,425,211,214,33,15,18,19,8,11,14,7,7,15,8,7,13,6,7,6,3,3,1.71,1.76,1.65,2.88,2.82,2.94,1.79,1.88,1.71,1.09,0.94,1.24,1.53,1.35,1.71,0.97,0.88,1.06,0.56,0.47,0.65,31,28,19,10,5,2,14,12,10,5,4,1,17,16,9,5,1,1,3,6,15,24,29,32,3,5,7,12,13,16,0,1,8,12,16,16,91,82,56,29,15,6,82,71,59,29,24,6,100,94,53,29,6,6,9,18,44,71,85,94,18,29,41,71,76,94,0,6,47,71,94,94,25,17,7,11,6,3,14,11,4,74,50,21,65,35,18,82,65,24,50,59,41,10,41,53,29,53,41,65,15,24,6,56,47,65,21,12,9,62,71,53,11,8,3,32,47,18,11,3,8,32,18,47,44,47,41,38,35,41,18,18,18,5.18,5.47,4.88,1.82,1.88,1.76,94,85,71,62,47,32,24,24,1.63,1.69,1.58,1.35,1.28,1.42,59,6,6,10,8,8,5,7,4,7,4,5,3,2,7,5,4,4,3,29,24,35,21,18,24,9
