team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
CD Popular Junior FC SA,Junior,2020,Colombia,24,12,12,0,10,7,3,10,3,7,4,2,2,1.67,2,1.33,6,5,7,4,30,19,11,49,26,23,17,13,9,10,8,3,72,63,83,114,120,108,11,5,6,11,6,5,7,2,5,13,8,5,116,56,60,64,30,34,51,49,53,206,117,89,99,63,36,107,54,53,304,144,160,10,6,4,9,4,5,1,2,-1,6,5,1,14,5,9,4,2,2,1.33,1.67,1,2.04,2.17,1.92,1.25,1.42,1.08,0.79,0.75,0.83,0.79,0.83,0.75,0.42,0.5,0.33,0.38,0.33,0.42,19,14,9,5,2,0,11,8,5,1,1,0,8,6,4,4,1,0,5,10,15,19,22,24,1,4,7,11,11,12,4,6,8,8,11,12,79,58,38,21,8,0,92,67,42,8,8,0,67,50,33,33,8,0,21,42,62,79,92,100,8,33,58,92,92,100,33,50,67,67,92,100,13,6,0,8,2,0,5,4,0,54,25,0,67,17,0,42,33,0,42,58,25,10,46,42,50,46,50,42,29,17,42,54,67,42,17,9,8,71,75,67,15,6,9,63,50,75,3,1,2,13,8,17,25,42,8,58,42,75,17,17,17,4.83,4.67,5.00,2.67,2.5,2.83,67,63,54,46,28,28,13,8,1.38,1.57,1.19,1.13,1.01,1.25,54,1,2,1,4,2,3,3,6,8,2,0,2,2,3,3,3,1,3,42,25,58,17,17,17,4
Asociación Deportivo Cali,Deportivo Cali,2020,Colombia,23,12,11,0,8,6,2,12,4,8,3,2,1,1.57,1.83,1.27,4,8,8,10,34,26,8,60,30,30,19,15,11,15,8,0,61,57,66,80,98,66,7,4,3,15,7,8,4,2,2,16,9,7,140,86,54,61,32,29,50,54,47,185,102,83,103,57,46,82,45,37,317,182,135,20,10,10,7,3,4,13,7,6,13,7,6,8,4,4,2,1,1,2.04,2.08,2,2.61,2.5,2.73,1.48,1.58,1.36,1.13,0.92,1.36,1.17,1.08,1.27,0.87,0.83,0.91,0.3,0.25,0.36,20,18,10,7,4,1,11,9,6,3,1,0,9,9,4,4,3,1,3,5,13,16,19,22,1,3,6,9,11,12,2,2,7,7,8,10,87,78,43,30,17,4,92,75,50,25,8,0,82,82,36,36,27,9,13,22,57,70,83,96,8,25,50,75,92,100,18,18,64,64,73,91,16,5,4,9,2,1,7,3,3,70,22,17,75,17,8,64,27,27,35,50,18,13,30,33,27,65,58,73,17,17,18,70,75,64,16,9,7,70,75,64,9,4,5,39,33,45,5,2,3,22,17,27,57,58,55,35,33,36,9,8,9,6.09,7.17,4.91,2.65,2.67,2.64,100,91,87,78,78,61,48,30,1.32,1.44,1.18,1.30,1.12,1.51,61,6,3,3,3,6,2,3,3,5,0,2,1,2,3,1,6,6,5,52,33,73,13,17,9,17
Independiente Santa Fe SA,Santa Fe,2020,Colombia,26,13,13,0,14,10,4,8,3,5,4,0,4,1.92,2.54,1.31,1,1,6,1,41,23,18,64,35,29,27,14,8,15,19,-1,57,43,83,102,145,78,9,6,3,14,7,7,5,0,5,15,11,4,141,74,67,89,36,53,54,56,53,213,112,101,102,51,51,111,61,50,400,191,209,17,12,5,10,2,8,7,10,-3,8,6,2,12,6,6,6,1,5,1.38,1.85,0.92,2.46,2.69,2.23,1.58,2.08,1.08,0.88,0.62,1.15,1.04,1.08,1,0.65,0.92,0.38,0.38,0.15,0.62,24,20,11,6,3,0,13,11,6,4,1,0,11,9,5,2,2,0,2,6,15,20,23,26,0,2,7,9,12,13,2,4,8,11,11,13,92,77,42,23,12,0,100,85,46,31,8,0,85,69,38,15,15,0,8,23,58,77,88,100,0,15,54,69,92,100,15,31,62,85,85,100,17,8,2,8,5,1,9,3,1,65,31,8,62,38,8,69,23,8,54,77,31,31,35,46,23,54,54,54,19,0,38,58,85,31,17,11,6,65,85,46,14,6,8,54,46,62,4,1,3,15,8,23,31,46,15,46,46,46,23,8,38,5.42,5.69,5.15,3.42,2.77,4.08,85,73,62,50,38,23,15,12,1.31,1.37,1.24,1.11,1.03,1.19,54,2,3,3,7,5,4,6,1,10,0,4,2,3,1,2,3,4,4,31,23,38,15,0,31,4
Once Caldas SA,Once Caldas,2020,Colombia,24,12,12,0,8,4,4,13,8,5,3,0,3,1.54,1.67,1.42,11,9,5,9,30,24,6,54,22,32,14,16,8,16,6,0,72,77,68,90,134,68,8,5,3,15,7,8,5,2,3,8,5,3,127,85,42,77,42,35,51,52,49,208,117,91,101,56,45,107,61,46,335,191,144,15,7,8,18,6,12,-3,1,-4,8,5,3,8,4,4,8,3,5,1.33,1.58,1.08,2.25,1.83,2.67,1.25,1.17,1.33,1,0.67,1.33,1.38,1.08,1.67,0.63,0.58,0.67,0.75,0.5,1,20,18,7,5,2,1,10,9,2,1,0,0,10,9,5,4,2,1,4,6,17,19,22,23,2,3,10,11,12,12,2,3,7,8,10,11,83,75,29,21,8,4,83,75,17,8,0,0,83,75,42,33,17,8,17,25,71,79,92,96,17,25,83,92,100,100,17,25,58,67,83,92,19,9,5,10,3,0,9,6,5,79,38,21,83,25,0,75,50,42,33,33,33,14,33,42,25,63,58,67,21,17,25,33,42,25,11,7,4,46,58,33,11,5,6,46,42,50,7,2,5,29,17,42,33,42,25,33,33,33,33,25,42,5.29,7.08,3.50,3.21,3.5,2.92,88,88,71,63,46,33,21,13,1.40,1.61,1.19,1.33,1.26,1.39,54,1,1,6,6,2,3,5,2,4,5,9,1,3,0,1,0,4,1,54,67,42,13,0,25,13
Millonarios FC SA,Millonarios,2020,Colombia,26,14,12,0,11,7,4,11,5,6,4,2,2,1.69,1.86,1.5,10,2,3,2,41,26,15,67,35,32,24,17,11,15,13,2,57,53,63,90,114,72,10,8,2,15,6,9,5,4,1,15,8,7,143,77,66,59,31,28,53,56,50,236,130,106,105,55,50,131,75,56,384,199,185,18,13,5,13,6,7,5,7,-2,7,6,1,14,6,8,5,2,3,1.35,1.71,0.92,2.58,2.5,2.67,1.58,1.71,1.42,1,0.79,1.25,1.19,1.36,1,0.69,0.93,0.42,0.5,0.43,0.58,22,19,11,7,4,2,10,8,7,4,2,2,12,11,4,3,2,0,4,7,15,19,22,24,4,6,7,10,12,12,0,1,8,9,10,12,85,73,42,27,15,8,71,57,50,29,14,14,100,92,33,25,17,0,15,27,58,73,85,92,29,43,50,71,86,86,0,8,67,75,83,100,16,10,5,9,6,4,7,4,1,62,38,19,64,43,29,58,33,8,42,50,33,15,38,57,17,58,43,75,19,29,8,58,57,58,16,10,6,62,71,50,13,6,7,50,43,58,7,3,4,27,21,33,27,43,8,54,43,67,19,14,25,5.50,5.50,5.50,2.27,2.21,2.33,77,73,57,46,31,23,15,8,1.43,1.43,1.43,1.08,0.85,1.33,73,2,6,2,4,5,6,6,4,6,2,0,3,5,4,0,5,3,4,42,36,50,15,14,17,4
Deportivo Independiente Medellín,Independiente Medellín,2020,Colombia,23,11,12,0,6,5,1,5,3,2,12,3,9,1,1.64,0.42,14,11,19,15,27,32,-5,59,32,27,18,9,14,18,4,-9,77,55,120,65,71,60,3,2,1,14,9,5,6,0,6,8,6,2,119,74,45,66,31,35,47,48,46,195,107,88,113,70,43,82,37,45,309,136,173,13,6,7,17,10,7,-4,-4,0,7,4,3,7,2,5,9,5,4,1.22,1.27,1.17,2.57,2.91,2.25,1.17,1.64,0.75,1.39,1.27,1.5,1.3,1.45,1.17,0.57,0.55,0.58,0.74,0.91,0.58,23,17,12,5,2,0,11,9,6,4,2,0,12,8,6,1,0,0,0,6,11,18,21,23,0,2,5,7,9,11,0,4,6,11,12,12,100,74,52,22,9,0,100,82,55,36,18,0,100,67,50,8,0,0,0,26,48,78,91,100,0,18,45,64,82,100,0,33,50,92,100,100,17,8,4,10,4,1,7,4,3,74,35,17,91,36,9,58,33,25,26,45,8,25,13,18,8,61,82,42,26,0,50,35,55,17,12,5,7,52,45,58,13,5,8,57,45,67,4,2,2,17,18,17,30,36,25,30,18,42,39,45,33,5.17,6.73,3.75,2.87,2.82,2.92,83,83,74,61,43,43,30,26,1.55,1.90,1.27,1.43,1.22,1.60,65,0,4,2,1,6,1,4,4,5,3,4,4,3,4,5,2,1,6,22,27,17,52,27,75,17
CA Bucaramanga,Atlético Bucaramanga,2020,Colombia,23,11,12,0,6,4,2,8,4,4,9,3,6,1.13,1.45,0.83,13,13,13,12,20,29,-9,49,25,24,13,7,12,17,1,-10,103,76,155,71,83,63,7,4,3,11,6,5,8,2,6,12,7,5,123,78,45,73,36,37,47,52,43,162,93,69,84,50,34,78,43,35,330,151,179,12,8,4,15,7,8,-3,1,-4,4,2,2,14,7,7,5,2,3,1.13,1.18,1.08,2.13,2.27,2,0.87,1.18,0.58,1.26,1.09,1.42,1.17,1.36,1,0.52,0.73,0.33,0.65,0.64,0.67,20,15,9,4,1,0,10,8,4,2,1,0,10,7,5,2,0,0,3,8,14,19,22,23,1,3,7,9,10,11,2,5,7,10,12,12,87,65,39,17,4,0,91,73,36,18,9,0,83,58,42,17,0,0,13,35,61,83,96,100,9,27,64,82,91,100,17,42,58,83,100,100,13,9,4,6,5,3,7,4,1,57,39,17,55,45,27,58,33,8,26,36,17,25,30,36,25,48,55,42,35,18,50,52,64,42,13,6,7,57,55,58,14,6,8,61,55,67,6,4,2,26,36,17,17,18,17,61,64,58,22,18,25,5.35,7.09,3.75,3.17,3.27,3.08,78,78,65,61,52,48,30,17,1.28,1.46,1.11,1.34,1.22,1.46,52,3,3,1,2,3,2,1,1,4,2,3,2,5,5,2,0,5,5,35,36,33,39,27,50,4
Club Deportes Tolima SA,Deportes Tolima,2020,Colombia,22,11,11,0,10,5,5,7,3,4,5,3,2,1.68,1.64,1.73,2,10,2,6,30,18,12,48,28,20,17,13,11,7,6,6,66,58,76,110,90,141,9,5,4,10,5,5,6,2,4,15,9,6,110,53,57,74,36,38,50,50,50,139,70,69,70,40,30,69,30,39,355,190,165,16,10,6,7,4,3,9,6,3,11,6,5,8,4,4,3,1,2,1.86,2,1.73,2.18,2.55,1.82,1.36,1.55,1.18,0.82,1,0.64,1.05,1.27,0.82,0.73,0.91,0.55,0.32,0.36,0.27,19,13,10,5,1,0,10,7,6,4,1,0,9,6,4,1,0,0,3,9,12,17,21,22,1,4,5,7,10,11,2,5,7,10,11,11,86,59,45,23,5,0,91,64,55,36,9,0,82,55,36,9,0,0,14,41,55,77,95,100,9,36,45,64,91,100,18,45,64,91,100,100,14,5,4,7,4,3,7,1,1,64,23,18,64,36,27,64,9,9,45,45,45,-4,41,45,36,45,45,45,27,18,36,68,82,55,16,8,8,73,73,73,10,4,6,45,36,55,4,3,1,18,27,9,50,55,45,36,36,36,14,9,18,5.00,4.82,5.18,3.36,3.27,3.45,95,86,77,64,50,45,18,9,0.88,0.91,0.84,1.17,1.07,1.29,36,2,4,2,7,2,3,3,4,3,1,0,2,2,3,0,5,1,4,32,27,36,23,27,18,9
Sociedad Anónima Deportiva América SA,América de Cali,2020,Colombia,26,13,13,0,12,8,4,7,2,5,7,3,4,1.65,2,1.31,7,3,4,3,40,27,13,67,35,32,23,17,12,15,11,2,58,51,69,87,98,78,8,5,3,14,7,7,5,2,3,14,9,5,89,51,38,74,32,42,52,55,50,197,98,99,91,43,48,106,55,51,405,215,190,21,12,9,11,3,8,10,9,1,11,7,4,9,5,4,5,1,4,1.68,2,1.33,2.58,2.69,2.46,1.54,1.77,1.31,1.04,0.92,1.15,1.28,1.15,1.42,0.84,0.92,0.75,0.44,0.23,0.67,25,22,14,5,1,0,12,11,8,3,1,0,13,11,6,2,0,0,1,4,12,21,25,26,1,2,5,10,12,13,0,2,7,11,13,13,96,85,54,19,4,0,92,85,62,23,8,0,100,85,46,15,0,0,4,15,46,81,96,100,8,15,38,77,92,100,0,15,54,85,100,100,20,11,1,9,5,1,11,6,0,80,44,4,69,38,8,92,50,0,46,62,31,14,31,38,23,54,54,54,19,15,23,54,69,38,15,10,5,60,77,42,10,5,5,40,38,42,5,2,3,20,15,25,44,54,33,36,38,33,20,8,33,3.56,3.92,3.17,2.96,2.46,3.50,56,48,44,40,32,24,12,8,1.26,1.23,1.28,1.15,1.06,1.26,65,2,5,2,7,5,3,3,6,4,1,5,1,2,3,5,2,2,6,27,15,38,27,23,31,4
Club Atlético Nacional SA,Atlético Nacional,2020,Colombia,22,11,11,0,11,4,7,5,4,1,6,3,3,1.73,1.45,2,3,12,1,5,41,35,6,76,34,42,18,23,16,19,2,4,48,55,43,57,62,52,4,3,1,15,7,8,3,1,2,7,3,4,121,66,55,46,24,22,58,59,58,198,95,103,115,59,56,83,36,47,238,98,140,14,3,11,20,9,11,-6,-6,0,4,0,4,9,5,4,8,5,3,1,0.5,1.45,3.45,3.09,3.82,1.86,1.64,2.09,1.59,1.45,1.73,1.62,1.2,2,0.67,0.3,1,0.95,0.9,1,22,21,18,9,4,1,11,10,8,4,1,0,11,11,10,5,3,1,0,1,4,13,18,21,0,1,3,7,10,11,0,0,1,6,8,10,100,95,82,41,18,5,100,91,73,36,9,0,100,100,91,45,27,9,0,5,18,59,82,95,0,9,27,64,91,100,0,0,9,55,73,91,17,11,4,7,4,1,10,7,3,81,52,19,70,40,10,91,64,27,50,36,64,-2,18,27,9,68,64,73,14,9,18,32,27,36,7,3,4,33,30,36,10,7,3,48,70,27,8,3,5,38,30,45,19,0,36,43,50,36,38,50,27,5.76,6.60,5.00,2.19,2.4,2.00,81,67,62,52,43,28,24,19,1.73,1.79,1.67,1.10,1.05,1.15,100,1,3,1,2,9,3,6,2,11,3,5,1,5,6,3,6,2,4,23,36,9,27,27,27,14
