timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1657313100,Jul 08 2022 - 8:45pm,complete,N/A,América Women,Toluca Women,N/A,1,0.00,0.00,2.61,1.33,2,1,3,3,2,1,"20,34","16",4,4,2,0,0,0,0,2,0,0,14,14,8,6,6,8,-1,-1,51,49,0.00,0.00,1.87,1.63,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Instalaciones Club América Coapa Cancha 5 (Ciudad de México)
1657386000,Jul 09 2022 - 5:00pm,complete,N/A,Pumas UNAM Women,Mazatlán W,N/A,1,0.00,0.00,1.53,0.29,3,0,3,0,0,0,"49,54,9001","",2,2,1,0,0,0,0,1,0,0,17,6,6,5,11,1,-1,-1,49,51,0.00,0.00,1.86,0.99,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Olímpico de Universitario (Ciudad de México (D.F.))
1657386000,Jul 09 2022 - 5:00pm,complete,N/A,Atlas Women,Tigres UANL Women,N/A,1,0.00,0.00,1.61,1.77,1,0,1,1,1,0,"21","",4,1,3,0,2,0,0,3,1,1,12,8,6,2,6,6,-1,-1,52,48,0.00,0.00,1.51,1.05,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Jalisco (Guadalajara)
1657490400,Jul 10 2022 - 10:00pm,complete,N/A,Atlético San Luis W,Monterrey Women,N/A,1,0.00,0.00,1.53,1.67,3,4,7,4,1,3,"31,59,9004","5,10,30,90",4,5,1,0,4,0,0,1,3,1,8,11,5,9,3,2,10,6,53,47,0.00,0.00,1.23,1.73,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Alfonso Lastras Ramírez (San Luis Potosí)
1657497900,Jul 11 2022 - 12:05am,complete,N/A,Santos Laguna Women,Querétaro Women,N/A,1,0.00,0.00,1.35,0.94,4,3,7,4,2,2,"4,23,9001,9003","11,4502,47",3,3,1,0,2,0,0,1,0,2,16,10,7,4,9,6,16,11,53,47,0.00,0.00,1.97,1.37,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Nuevo Corona (Torreón)
1657504800,Jul 11 2022 - 2:00am,complete,N/A,Juárez W,Cruz Azul Women,N/A,1,0.00,0.00,1.61,0.89,1,2,3,1,0,1,"75","40,82",2,3,2,0,1,0,1,1,1,0,6,6,3,3,3,3,14,11,47,53,0.00,0.00,0.85,0.95,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Olímpico Benito Juárez (Ciudad Juárez)
1657576800,Jul 11 2022 - 10:00pm,complete,N/A,Pachuca Women,Puebla Women,N/A,1,0.00,0.00,2.24,0.18,3,0,3,1,1,0,"34,57,9004","",4,5,0,0,1,0,0,0,0,1,17,10,6,3,11,7,9,5,53,47,0.00,0.00,2.08,1.20,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Hidalgo (Pachuca de Soto)
1657576800,Jul 11 2022 - 10:00pm,complete,N/A,Necaxa Women,León Women,N/A,1,0.00,0.00,0.41,1.12,0,2,2,1,0,1,"","23,88",6,5,2,1,4,0,3,0,1,3,0,5,0,4,0,1,10,21,49,51,0.00,0.00,0.38,0.91,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Victoria de Aguascalientes (Aguascalientes)
1657584000,Jul 12 2022 - 12:00am,complete,N/A,Guadalajara Women,Tijuana Women,N/A,1,0.00,0.00,2.35,1.37,2,1,3,2,1,1,"10,82","12",7,2,3,0,3,1,1,2,2,2,13,6,8,3,5,3,17,8,47,53,0.00,0.00,2.06,0.90,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio AKRON (Zapopan)
1657922400,Jul 15 2022 - 10:00pm,complete,N/A,Querétaro Women,Monterrey Women,N/A,2,0.00,3.00,0.82,1.67,3,2,5,0,0,0,"62,79,89","48,80",1,3,2,0,1,0,1,1,0,1,5,15,4,9,1,6,7,10,50,50,0.00,1.73,0.87,2.04,3.50,50,50,50,50,50,50,50,50,50,5.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Nuevo Estadio Olímpico de Querétaro (Santiago de Querétaro)
1657990800,Jul 16 2022 - 5:00pm,complete,N/A,Cruz Azul Women,Tigres UANL Women,N/A,2,0.00,0.00,1.28,1.77,0,0,0,0,0,0,"","",3,5,0,0,0,0,0,0,0,0,4,3,2,3,2,0,11,7,50,50,0.00,1.05,0.62,0.83,0.50,0,0,0,0,0,0,50,0,0,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Instalaciones la Noria Cancha 3 (Ciudad de México)
1658023200,Jul 17 2022 - 2:00am,complete,N/A,Mazatlán W,Juárez W,N/A,2,0.00,0.00,0.59,1.17,1,2,3,1,0,1,"85","21,86",5,7,1,0,2,0,1,0,0,2,9,9,3,3,6,6,9,17,47,53,0.00,0.00,1.17,1.16,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio de Mazatlán (Mazatlán)
1658023200,Jul 17 2022 - 2:00am,complete,N/A,Guadalajara Women,Necaxa Women,N/A,2,3.00,0.00,2.35,0.41,3,0,3,1,1,0,"31,59,66","",6,4,0,0,1,0,0,0,0,1,14,4,6,2,8,2,4,10,53,47,2.06,0.00,1.73,0.58,1.50,50,50,50,0,0,50,50,0,50,7.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio AKRON (Zapopan)
1658109600,Jul 18 2022 - 2:00am,complete,N/A,Tijuana Women,Atlético San Luis W,N/A,2,0.00,0.00,1.68,0.71,2,0,2,0,0,0,"","",4,0,0,0,0,0,0,0,0,0,10,4,2,2,8,2,16,18,52,48,0.00,0.00,1.10,0.57,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Caliente (Tijuana)
1658177100,Jul 18 2022 - 8:45pm,complete,N/A,Puebla Women,Pumas UNAM Women,N/A,2,0.00,0.00,1.18,1.35,1,2,3,1,0,1,"47","4,75",2,3,1,0,2,0,1,0,0,2,5,13,4,7,1,6,-1,-1,51,49,0.00,0.00,1.09,1.94,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Cuauhtémoc (Puebla)
1658181600,Jul 18 2022 - 10:00pm,complete,N/A,León Women,Atlas Women,N/A,2,0.00,0.00,1.24,1.22,1,1,2,0,0,0,"9008","49",3,2,2,0,2,0,2,0,0,2,8,4,4,2,4,2,11,14,52,48,0.00,0.00,1.13,0.62,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio León (Nou Camp) (León de los Aldamas)
1658181600,Jul 18 2022 - 10:00pm,complete,N/A,Toluca Women,Pachuca Women,N/A,2,0.00,0.00,1.50,1.19,3,2,5,4,2,2,"12,35,47","6,7",2,5,3,0,1,0,1,2,1,0,10,15,6,8,4,7,-1,-1,53,47,0.00,0.00,1.42,2.09,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Nemesio Díez (Toluca de Lerdo)
1658275200,Jul 20 2022 - 12:00am,complete,N/A,América Women,Santos Laguna Women,N/A,2,3.00,0.00,2.61,0.76,2,0,2,1,1,0,"16,89","",10,1,0,0,1,0,0,0,0,1,22,6,7,3,15,3,-1,-1,49,51,1.87,0.00,2.52,0.77,1.50,50,50,50,0,0,50,50,0,0,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Azteca (Ciudad de México (D.F.))
1658595600,Jul 23 2022 - 5:00pm,complete,N/A,Pumas UNAM Women,Toluca Women,N/A,3,3.00,0.00,1.53,1.33,1,2,3,1,1,0,"9","64,75",5,4,4,0,1,0,0,4,0,1,8,9,4,4,4,5,-1,-1,50,50,1.86,1.63,1.14,1.10,3.00,50,100,100,0,0,50,50,50,50,6.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Olímpico de Universitario (Ciudad de México (D.F.))
1658595600,Jul 23 2022 - 5:00pm,complete,N/A,Atlas Women,América Women,N/A,3,3.00,0.00,1.61,1.78,2,2,4,1,1,0,"42,88","54,62",6,6,2,1,1,1,0,3,1,1,10,6,6,4,4,2,10,11,52,48,1.51,0.00,1.40,0.98,0.50,0,0,0,0,0,0,50,0,0,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Jalisco (Guadalajara)
1658700000,Jul 24 2022 - 10:00pm,complete,N/A,León Women,Cruz Azul Women,N/A,3,1.00,3.00,1.24,0.89,0,2,2,0,0,0,"","52,57",2,6,3,0,5,0,1,2,1,4,4,7,2,4,2,3,8,13,51,49,1.13,0.95,0.69,1.07,2.50,100,100,50,0,0,0,50,100,100,6.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio León (Nou Camp) (León de los Aldamas)
1658700000,Jul 24 2022 - 10:00pm,complete,N/A,Atlético San Luis W,Guadalajara Women,N/A,3,0.00,0.00,1.53,1.95,0,1,1,1,0,1,"","2",1,9,5,0,3,1,1,4,2,2,8,11,4,4,4,7,17,7,48,52,1.23,0.00,1.29,1.42,3.50,50,50,50,50,50,50,50,50,50,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Alfonso Lastras Ramírez (San Luis Potosí)
1658786400,Jul 25 2022 - 10:00pm,complete,N/A,Necaxa Women,Mazatlán W,N/A,3,0.00,0.00,0.41,0.29,1,1,2,1,1,0,"36","61",3,1,3,0,4,0,0,3,0,4,2,2,2,2,0,0,-1,-1,47,53,0.38,0.99,0.33,0.27,2.50,0,100,50,0,0,0,50,50,100,8.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Victoria de Aguascalientes (Aguascalientes)
1658793600,Jul 26 2022 - 12:00am,complete,N/A,Santos Laguna Women,Pachuca Women,N/A,3,3.00,0.00,1.35,1.19,3,2,5,2,2,0,"10,43,79","50,85",2,5,4,0,3,0,0,4,1,2,8,10,7,6,1,4,17,16,52,48,1.97,2.09,1.32,1.53,6.00,100,100,100,100,100,100,100,50,100,8.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Nuevo Corona (Torreón)
1658793600,Jul 26 2022 - 12:00am,complete,N/A,Tigres UANL Women,Querétaro Women,N/A,3,0.00,0.00,2.68,0.94,4,0,4,1,1,0,"4502,59,64,77","",7,4,0,0,5,0,0,0,2,3,18,6,9,2,9,4,-1,-1,51,49,0.00,1.37,2.32,0.79,3.50,50,50,50,50,50,50,50,50,50,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Universitario de Nuevo León (San Nicolás de los Garza)
1658800800,Jul 26 2022 - 2:00am,complete,N/A,Juárez W,Tijuana Women,N/A,3,0.00,0.00,1.61,1.37,0,1,1,0,0,0,"","47",4,6,1,0,1,0,0,1,0,1,11,13,3,3,8,10,9,14,48,52,0.85,0.90,1.46,1.57,3.00,100,100,100,0,0,50,100,50,100,4.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Olímpico Benito Juárez (Ciudad Juárez)
1658800800,Jul 26 2022 - 2:00am,complete,N/A,Monterrey Women,Puebla Women,N/A,3,0.00,0.00,2.57,0.18,3,1,4,2,2,0,"15,45,73","66",9,1,1,0,1,0,0,1,1,0,23,4,14,2,9,2,5,5,52,48,0.00,1.20,2.97,0.56,1.50,0,50,50,0,0,0,50,50,50,5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio BBVA (Guadalupe)
1659041100,Jul 28 2022 - 8:45pm,complete,N/A,Puebla Women,Atlético San Luis W,N/A,4,0.00,0.00,1.18,0.71,6,2,8,2,1,1,"6,63,64,77,89,9004","44,68",3,3,2,0,2,0,1,1,2,0,12,15,7,12,5,3,-1,-1,48,52,1.09,0.57,1.62,2.35,2.50,50,100,50,0,0,0,50,50,50,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Cuauhtémoc (Puebla)
1659041100,Jul 28 2022 - 8:45pm,complete,N/A,Cruz Azul Women,Atlas Women,N/A,4,1.00,1.00,1.28,1.22,0,0,0,0,0,0,"","",5,3,0,0,0,0,0,0,0,0,10,6,0,4,10,2,6,12,52,48,0.62,0.62,1.07,1.20,1.00,50,50,0,0,0,0,0,50,50,5.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Instalaciones la Noria Cancha 3 (Ciudad de México)
1659045900,Jul 28 2022 - 10:05pm,complete,N/A,Pachuca Women,León Women,N/A,4,3.00,3.00,2.24,1.12,3,0,3,3,3,0,"22,34,41","",7,6,3,0,3,0,2,1,2,1,14,6,8,2,6,4,-1,-1,48,52,2.08,0.91,1.91,0.89,2.50,0,100,50,0,0,0,100,50,100,9.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Hidalgo (Pachuca de Soto)
1659052800,Jul 29 2022 - 12:00am,complete,N/A,Guadalajara Women,Querétaro Women,N/A,4,3.00,0.00,2.35,0.94,2,0,2,1,1,0,"33,54","",3,2,-1,-1,-1,-1,-1,-1,-1,-1,16,4,7,0,9,4,-1,-1,48,52,1.89,1.08,1.94,0.56,4.25,50,100,100,50,25,50,100,75,100,10.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio AKRON (Zapopan)
