timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1609142700,Dec 28 2020 - 8:05am,complete,N/A,Western United,Adelaide United,Shaun Evans,1,0.00,0.00,1.62,1.13,0,0,0,0,0,0,"","",13,7,6,0,3,0,2,4,2,1,7,8,5,2,2,6,16,15,45,55,0.00,0.00,1.28,1.14,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.10,3.80,3.20,1.17,1.57,2.38,4.33,1.50,2.50,GMHBA Stadium (Geelong)
1609229100,Dec 29 2020 - 8:05am,complete,N/A,Brisbane Roar,Melbourne City FC,Adam Kersey,6,0.00,0.00,1.43,1.38,0,1,1,0,0,0,"","52",9,4,1,0,1,1,0,1,0,2,16,12,5,4,11,8,17,18,44,56,0.00,0.00,1.90,1.36,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.05,3.35,2.85,1.16,1.57,2.50,4.30,1.49,2.30,Dolphin Stadium (Brisbane)
1609315800,Dec 30 2020 - 8:10am,complete,N/A,Western Sydney Wanderers,Macarthur,Kurt Ams,1,0.00,0.00,1.54,1.73,0,1,1,0,0,0,"","72",4,5,3,0,3,0,1,2,0,3,15,21,6,8,9,13,10,13,45,55,0.00,0.00,1.72,2.35,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.60,3.40,2.70,1.29,1.91,3.20,6.00,1.70,2.05,Bankwest Stadium (Sydney)
1609401900,Dec 31 2020 - 8:05am,complete,N/A,Central Coast Mariners,Newcastle Jets FC,Stephen Lucas,1,0.00,0.00,1.50,1.15,1,0,1,1,1,0,"43","",10,9,1,0,5,0,0,1,2,3,12,10,5,8,7,2,11,17,46,54,0.00,0.00,1.31,1.37,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.25,3.50,2.15,1.26,1.83,3.10,6.00,1.67,2.15,Central Coast Stadium (Gosford)
1609567500,Jan 02 2021 - 6:05am,complete,N/A,Wellington Phoenix,Sydney FC,Alex King,2,0.00,0.00,1.38,1.57,1,2,3,2,1,1,"45'1","29,55",2,3,2,0,5,0,1,1,3,2,23,21,7,7,16,14,14,7,52,48,0.00,0.00,2.30,2.22,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.75,3.45,2.00,1.31,1.95,3.35,6.50,1.80,1.95,WIN Stadium (Wollongong)
1609575000,Jan 02 2021 - 8:10am,complete,N/A,Melbourne Victory FC,Brisbane Roar,Shaun Evans,2,0.00,0.00,0.85,1.54,1,3,4,2,1,1,"24","16,60,79",8,5,4,0,1,0,0,4,1,0,10,12,2,4,8,8,13,8,58,42,0.00,0.00,1.22,1.26,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.25,3.45,3.05,1.30,1.95,3.40,6.75,1.74,2.00,AAMI Park (Melbourne)
1609650300,Jan 03 2021 - 5:05am,complete,N/A,Macarthur,Central Coast Mariners,Daniel Elder,2,0.00,0.00,1.23,1.62,0,2,2,1,0,1,"","35,89",6,3,1,0,2,0,1,0,1,1,17,7,6,4,11,3,6,12,69,31,0.00,0.00,1.94,0.91,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.62,4.00,5.50,1.22,1.91,3.00,5.50,1.75,2.00,Campbelltown Stadium (Sydney)
1609657500,Jan 03 2021 - 7:05am,complete,N/A,Adelaide United,Melbourne City FC,Alireza Faghani,2,0.00,3.00,1.92,1.38,2,0,2,0,0,0,"66,76","",5,5,2,0,2,1,0,2,1,2,14,15,6,7,8,8,17,12,52,48,0.00,1.36,1.56,1.72,0.50,0,0,0,0,0,0,0,0,50,4.00,2.00,3.05,3.45,2.25,1.25,1.77,3.00,5.50,1.61,2.25,Coopers Stadium (Adelaide)
1610093400,Jan 08 2021 - 8:10am,complete,N/A,Newcastle Jets FC,Western Sydney Wanderers,Daniel Elder,2,0.00,0.00,0.46,1.15,1,2,3,1,0,1,"73","7,57",8,5,2,0,3,0,1,1,0,3,24,13,8,5,16,8,16,15,50,50,0.00,0.00,2.52,1.52,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.85,3.30,2.50,1.28,1.91,3.25,6.25,1.67,2.15,McDonald Jones Stadium (Newcastle)
1610172300,Jan 09 2021 - 6:05am,complete,N/A,Macarthur,Wellington Phoenix,Stephen Lucas,3,0.00,0.00,1.23,1.54,1,1,2,1,0,1,"67","39",6,7,3,0,3,1,2,1,0,4,24,13,4,4,20,9,15,10,55,45,1.94,0.00,2.22,1.37,1.00,0,50,0,0,0,0,50,0,50,6.00,1.00,2.55,3.10,2.50,1.34,1.91,3.00,5.00,1.77,2.00,Campbelltown Stadium (Sydney)
1610777100,Jan 16 2021 - 6:05am,complete,N/A,Sydney FC,Western Sydney Wanderers,Alex King,4,0.00,3.00,2.00,1.15,1,1,2,0,0,0,"63","68",4,6,1,0,2,0,0,1,2,0,15,16,5,4,10,12,8,11,46,54,0.00,1.52,1.63,1.70,1.50,50,50,50,0,0,0,50,50,50,5.00,3.00,1.22,5.25,7.00,1.25,1.91,3.20,6.00,1.75,2.00,Stadium Australia (Sydney)
1610784600,Jan 16 2021 - 8:10am,complete,N/A,Melbourne City FC,Western United,Shaun Evans,4,0.00,0.00,2.47,0.54,2,1,3,2,1,1,"32,84","22",4,8,1,0,1,0,0,1,1,0,19,11,8,2,11,9,8,11,43,57,0.00,0.00,2.22,1.26,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.95,3.65,3.75,1.29,1.80,2.80,4.60,1.71,2.05,AAMI Park (Melbourne)
1610859900,Jan 17 2021 - 5:05am,complete,N/A,Newcastle Jets FC,Macarthur,Ben Abraham,4,0.00,3.00,0.46,1.73,1,2,3,3,1,2,"42","8,23",4,4,2,0,5,0,1,1,1,4,16,12,6,5,10,7,16,20,44,56,2.52,2.35,1.85,1.40,2.00,50,50,50,0,0,0,50,50,100,13.00,5.00,2.69,3.40,2.73,1.29,1.91,3.40,6.00,1.70,2.05,McDonald Jones Stadium (Newcastle)
1611043500,Jan 19 2021 - 8:05am,complete,N/A,Central Coast Mariners,Western Sydney Wanderers,Kurt Ams,4,3.00,2.00,1.50,1.15,0,1,1,0,0,0,"","83",4,4,3,0,0,0,2,1,0,0,19,9,7,5,12,4,19,7,36,64,1.31,1.61,1.97,1.28,1.75,50,50,25,0,0,0,75,50,50,15.50,3.50,3.15,3.55,2.20,1.29,1.83,2.90,4.75,1.69,2.10,Central Coast Stadium (Gosford)
1611129900,Jan 20 2021 - 8:05am,complete,N/A,Newcastle Jets FC,Brisbane Roar,Daniel Elder,7,0.00,3.00,0.46,1.54,1,2,3,2,1,1,"38","6,61",15,1,2,0,0,0,1,1,0,0,23,6,8,3,15,3,16,10,55,45,2.19,1.26,2.63,0.78,3.50,100,100,100,50,0,75,100,75,75,11.00,3.00,2.70,3.35,2.60,1.31,1.87,2.90,4.80,1.71,2.10,McDonald Jones Stadium (Newcastle)
1611138000,Jan 20 2021 - 10:20am,complete,N/A,Perth Glory FC,Adelaide United,Adam Fielding,4,0.00,1.00,1.85,1.13,5,3,8,3,2,1,"10,34,51,60,84","42,88,90'3",4,5,0,0,1,0,0,0,1,0,12,9,8,4,4,5,7,8,51,49,0.00,1.14,1.78,1.22,0.00,0,0,0,0,0,0,0,0,0,7.00,3.00,2.25,3.40,3.15,1.29,1.83,2.80,5.25,1.67,2.15,HBF Park (Perth)
1611302700,Jan 22 2021 - 8:05am,complete,N/A,Sydney FC,Central Coast Mariners,Ben Abraham,5,1.00,3.00,2.00,1.62,0,2,2,0,0,0,"","53,74",13,2,1,0,2,0,1,0,2,0,15,10,6,5,9,5,9,5,58,42,1.63,0.91,1.89,1.19,2.00,50,100,0,0,0,0,50,50,100,7.00,3.00,1.54,4.15,6.00,1.29,1.80,2.80,4.55,1.87,1.91,Netstrata Jubilee Stadium (Sydney)
1611381900,Jan 23 2021 - 6:05am,complete,N/A,Western United,Perth Glory FC,Jonathon Barreiro,13,1.00,0.00,1.62,0.77,5,4,9,1,1,0,"10,60,64,75,84","56,58,69,78",8,3,4,0,1,0,1,3,0,1,16,14,9,8,7,6,14,10,53,47,1.28,0.00,1.91,1.63,0.00,0,0,0,0,0,0,0,0,0,13.00,6.00,2.45,3.40,2.85,1.30,1.83,2.85,4.70,1.69,2.10,GMHBA Stadium (Geelong)
1611391200,Jan 23 2021 - 8:40am,complete,N/A,Adelaide United,Melbourne Victory FC,Chris Beath,5,3.00,0.00,1.92,0.62,1,0,1,0,0,0,"53","",5,3,3,0,5,0,0,3,2,3,12,9,7,2,5,7,21,11,43,57,1.56,0.00,1.60,1.08,1.00,0,50,0,0,0,0,0,50,50,5.00,2.00,2.45,3.60,2.70,1.25,1.71,2.55,4.15,1.61,2.25,Coopers Stadium (Adelaide)
1611472200,Jan 24 2021 - 7:10am,complete,N/A,Wellington Phoenix,Newcastle Jets FC,Alex King,22,0.00,0.00,1.38,1.15,1,2,3,1,0,1,"85","8,51",10,4,1,0,2,0,0,1,1,1,27,12,9,4,18,8,12,12,64,36,2.30,1.37,2.84,1.24,2.00,50,50,50,0,0,50,100,0,50,11.00,7.00,2.00,3.60,3.55,1.25,1.74,2.60,4.20,1.62,2.20,WIN Stadium (Wollongong)
