team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Querétaro FC Women,Querétaro Women,2022/2023,Mexico,34,17,17,0,7,3,4,9,5,4,18,9,9,0.88,0.82,0.94,12,16,12,15,27,47,-20,74,34,40,12,15,22,25,-10,-10,114,127,102,65,70,61,9,5,4,13,5,8,15,10,5,10,4,6,88,44,44,58,24,34,50,50,50,204,75,129,101,43,58,103,32,71,119,56,63,13,5,8,15,7,8,-2,-2,0,7,3,4,16,8,8,10,6,4,1.12,1,1.25,2.18,2,2.35,0.79,0.71,0.88,1.38,1.29,1.47,0.85,0.71,1,0.39,0.29,0.5,0.45,0.41,0.5,31,18,11,8,4,1,14,7,6,5,2,0,17,11,5,3,2,1,3,16,23,26,30,33,3,10,11,12,15,17,0,6,12,14,15,16,91,53,32,24,12,3,82,41,35,29,12,0,100,65,29,18,12,6,9,47,68,76,88,97,18,59,65,71,88,100,0,35,71,82,88,94,21,5,1,10,2,0,11,3,1,64,15,3,59,12,0,69,19,6,21,18,24,-2,26,29,24,38,29,47,44,59,29,29,24,35,19,10,9,58,59,56,22,13,9,67,76,56,4,1,3,12,6,19,21,18,25,48,47,50,30,35,25,2.59,2.59,2.59,1.93,1.6,2.27,65,44,32,26,18,9,6,0,1.04,1.04,1.05,1.60,1.41,1.75,41,2,5,4,0,3,2,3,2,4,3,2,2,4,7,7,3,5,8,26,29,24,53,53,53,0
Deportivo Toluca FC Women,Toluca Women,2022/2023,Mexico,36,18,18,0,15,8,7,6,3,3,15,7,8,1.42,1.5,1.33,10,9,7,8,50,64,-14,114,49,65,24,26,25,39,-1,-13,65,68,63,51,65,41,10,7,3,19,8,11,9,5,4,17,8,9,137,79,58,54,26,28,50,51,50,409,205,204,173,82,91,236,123,113,53,23,30,21,11,10,32,13,19,-11,-2,-9,11,5,6,12,7,5,12,5,7,1.29,1.29,1.28,3.17,2.72,3.61,1.39,1.33,1.44,1.78,1.39,2.17,1.51,1.41,1.61,0.6,0.65,0.56,0.91,0.76,1.06,34,30,18,12,9,3,16,14,8,5,4,1,18,16,10,7,5,2,2,6,18,24,27,33,2,4,10,13,14,17,0,2,8,11,13,16,94,83,50,33,25,8,89,78,44,28,22,6,100,89,56,39,28,11,6,17,50,67,75,92,11,22,56,72,78,94,0,11,44,61,72,89,26,13,9,12,6,5,14,7,4,74,37,26,71,35,29,78,39,22,42,44,39,9,28,39,17,53,44,61,25,28,22,47,44,50,18,9,9,51,53,50,17,8,9,49,47,50,9,5,4,26,29,22,31,29,33,34,41,28,34,29,39,3.91,4.65,3.22,1.74,1.73,1.75,71,56,46,34,34,17,14,9,1.49,1.51,1.47,1.65,1.48,1.80,106,3,5,6,5,4,4,5,6,5,7,8,4,8,12,5,6,8,5,17,17,17,42,39,44,6
Club América Women,América Women,2022/2023,Mexico,46,23,23,0,31,20,11,8,0,8,7,3,4,2.2,2.61,1.78,3,1,1,1,111,41,70,152,79,73,66,45,13,28,53,17,37,31,46,101,158,74,16,11,5,24,10,14,6,2,4,34,19,15,318,162,156,79,31,48,51,51,51,715,451,264,328,189,139,387,262,125,141,11,130,53,33,20,16,4,12,37,29,8,29,18,11,8,3,5,9,2,7,2.07,2.48,1.65,3.3,3.43,3.17,2.41,2.87,1.96,0.89,0.57,1.22,1.5,1.61,1.39,1.15,1.43,0.87,0.35,0.17,0.52,46,38,28,19,11,7,23,20,15,8,6,4,23,18,13,11,5,3,0,8,18,27,35,39,0,3,8,15,17,19,0,5,10,12,18,20,100,83,61,41,24,15,100,87,65,35,26,17,100,78,57,48,22,13,0,17,39,59,76,85,0,13,35,65,74,83,0,22,43,52,78,87,40,18,7,21,11,5,19,7,2,87,39,15,91,48,22,83,30,9,67,87,48,28,35,48,22,52,43,61,13,9,17,74,83,65,33,19,14,72,83,61,14,4,10,30,17,43,5,2,3,11,9,13,63,78,48,17,13,22,20,9,30,6.91,7.04,6.78,1.8,1.48,2.09,80,76,65,59,46,33,17,9,2.07,2.34,1.76,1.21,1.14,1.28,89,15,8,10,12,6,18,13,9,9,4,4,5,0,6,0,7,3,7,17,0,35,15,13,17,9
CF Pachuca Women,Pachuca Women,2022/2023,Mexico,42,21,21,0,22,15,7,6,2,4,14,4,10,1.71,2.24,1.19,5,4,6,5,100,62,38,162,87,75,67,33,20,42,47,-9,38,28,57,61,95,45,13,9,4,23,10,13,7,3,4,23,14,9,240,123,117,84,36,48,50,49,50,575,321,254,303,175,128,272,146,126,103,70,33,45,33,12,35,11,24,10,22,-12,19,14,5,8,4,4,15,3,12,1.55,2.19,0.9,3.86,4.14,3.57,2.38,3.19,1.57,1.48,0.95,2,1.9,2.1,1.71,1.07,1.57,0.57,0.83,0.52,1.14,41,35,31,21,15,8,20,18,17,10,8,5,21,17,14,11,7,3,1,7,11,21,27,34,1,3,4,11,13,16,0,4,7,10,14,18,98,83,74,50,36,19,95,86,81,48,38,24,100,81,67,52,33,14,2,17,26,50,64,81,5,14,19,52,62,76,0,19,33,48,67,86,36,20,12,18,10,6,18,10,6,86,48,29,86,48,29,86,48,29,52,71,33,35,31,43,19,55,48,62,17,14,19,55,67,43,20,14,6,48,67,29,18,5,13,43,24,62,10,5,5,24,24,24,45,67,24,19,19,19,36,14,57,5.71,5.86,5.57,2.15,1.89,2.40,88,74,64,52,45,33,14,10,1.89,2.11,1.68,1.24,1.04,1.44,105,11,8,6,13,10,12,7,8,16,11,9,6,5,6,7,8,3,2,14,10,19,33,19,48,7
CDSC Cruz Azul Women,Cruz Azul Women,2022/2023,Mexico,36,18,18,0,9,5,4,12,8,4,15,5,10,1.08,1.28,0.89,15,12,13,12,31,41,-10,72,32,40,17,14,15,26,2,-12,105,96,115,79,108,63,9,7,2,13,6,7,16,7,9,15,8,7,133,71,62,69,31,38,49,50,49,342,202,140,135,73,62,207,129,78,98,53,45,12,7,5,19,8,11,-7,-1,-6,8,5,3,15,8,7,12,4,8,1.11,1.35,0.89,2,1.78,2.22,0.86,0.94,0.78,1.14,0.83,1.44,0.89,0.88,0.89,0.34,0.41,0.28,0.54,0.47,0.61,34,24,11,3,0,0,16,11,4,1,0,0,18,13,7,2,0,0,2,12,25,33,36,36,2,7,14,17,18,18,0,5,11,16,18,18,94,67,31,8,0,0,89,61,22,6,0,0,100,72,39,11,0,0,6,33,69,92,100,100,11,39,78,94,100,100,0,28,61,89,100,100,23,8,0,11,4,0,12,4,0,66,23,0,65,24,0,67,22,0,25,28,22,18,25,39,11,36,33,39,44,39,50,42,44,39,20,11,9,57,65,50,24,10,14,69,59,78,3,2,1,9,12,6,23,29,17,43,47,39,34,24,44,3.69,3.94,3.44,2.03,1.94,2.11,67,56,33,17,14,3,3,0,1.25,1.39,1.10,1.35,1.42,1.29,31,3,2,3,4,1,4,6,1,4,3,2,5,6,4,4,2,3,8,33,44,22,42,28,56,0
CD Guadalajara Women,Guadalajara Women,2022/2023,Mexico,40,20,20,0,26,14,12,8,5,3,6,1,5,2.15,2.35,1.95,4,5,3,4,86,39,47,125,75,50,54,32,21,18,33,14,42,33,56,92,86,100,16,8,8,20,12,8,5,0,5,24,13,11,193,90,103,53,24,29,50,50,51,456,240,216,245,133,112,211,107,104,120,60,60,33,19,14,21,11,10,12,8,4,17,10,7,14,5,9,9,5,4,1.63,1.75,1.5,3.13,3.75,2.5,2.15,2.7,1.6,0.98,1.05,0.9,1.35,1.5,1.2,0.83,0.95,0.7,0.53,0.55,0.5,39,30,24,15,8,6,20,19,16,9,4,4,19,11,8,6,4,2,1,10,16,25,32,34,0,1,4,11,16,16,1,9,12,14,16,18,98,75,60,38,20,15,100,95,80,45,20,20,95,55,40,30,20,10,2,25,40,62,80,85,0,5,20,55,80,80,5,45,60,70,80,90,32,13,6,18,7,3,14,6,3,80,33,15,90,35,15,70,30,15,65,70,60,10,40,40,40,50,60,40,13,0,25,60,65,55,24,12,12,60,60,60,14,5,9,35,25,45,10,5,5,25,25,25,43,50,35,35,25,45,23,25,20,4.83,4.50,5.15,1.39,1.33,1.45,83,63,50,45,30,20,15,10,1.59,1.65,1.54,1.20,1.20,1.21,90,8,5,3,9,11,14,7,8,9,6,6,1,4,3,3,6,0,5,20,25,15,15,5,25,5
Pumas de la Universidad Nacional Autonoma de Mexico,Pumas UNAM Women,2022/2023,Mexico,34,17,17,0,13,7,6,10,5,5,11,5,6,1.44,1.53,1.35,9,10,8,10,58,56,2,114,52,62,31,27,21,35,10,-8,53,49,57,55,73,44,9,5,4,21,11,10,6,1,5,18,12,6,104,62,42,59,35,24,50,50,50,369,219,150,182,111,71,187,108,79,48,0,48,27,14,13,25,9,16,2,5,-3,10,6,4,13,8,5,9,2,7,1.34,1.63,1.06,3.35,3.06,3.65,1.71,1.82,1.59,1.65,1.24,2.06,1.63,1.44,1.81,0.84,0.88,0.81,0.78,0.56,1,32,29,24,15,9,4,17,14,11,7,3,0,15,15,13,8,6,4,2,5,10,19,25,30,0,3,6,10,14,17,2,2,4,9,11,13,94,85,71,44,26,12,100,82,65,41,18,0,88,88,76,47,35,24,6,15,29,56,74,88,0,18,35,59,82,100,12,12,24,53,65,76,24,13,8,12,7,3,12,6,5,75,41,25,75,44,19,75,38,31,38,41,35,16,26,29,24,62,65,59,18,6,29,53,71,35,17,10,7,53,63,44,15,6,9,47,38,56,8,4,4,25,25,25,31,38,25,41,50,31,28,13,44,3.25,3.88,2.63,2.11,2.33,1.85,50,44,34,25,16,6,6,3,1.57,1.70,1.42,1.39,1.33,1.45,85,6,5,3,6,9,7,6,3,4,5,2,6,8,5,5,5,7,3,29,29,29,32,29,35,0
Club Tijuana Xoloitzcuintles de Caliente Women,Tijuana Women,2022/2023,Mexico,38,19,19,0,16,8,8,10,8,2,12,3,9,1.53,1.68,1.37,8,6,5,6,60,62,-2,122,51,71,31,29,20,42,11,-13,57,55,59,55,86,41,11,5,6,23,12,11,5,2,3,20,12,8,170,109,61,59,35,24,50,50,49,423,247,176,229,132,97,194,115,79,165,105,60,32,16,16,29,11,18,3,5,-2,12,7,5,14,7,7,10,4,6,1.39,1.56,1.22,3.21,2.68,3.74,1.58,1.63,1.53,1.63,1.05,2.21,1.69,1.5,1.89,0.89,0.89,0.89,0.81,0.61,1,37,30,19,14,11,5,19,15,7,6,3,1,18,15,12,8,8,4,1,8,19,24,27,33,0,4,12,13,16,18,1,4,7,11,11,15,97,79,50,37,29,13,100,79,37,32,16,5,95,79,63,42,42,21,3,21,50,63,71,87,0,21,63,68,84,95,5,21,37,58,58,79,28,18,10,13,8,4,15,10,6,78,50,28,72,44,22,83,56,33,42,42,42,20,29,26,32,61,63,58,13,11,16,53,63,42,16,9,7,44,50,39,16,9,7,44,50,39,12,5,7,33,28,39,33,39,28,39,39,39,28,22,33,4.59,5.74,3.39,1.74,1.84,1.60,86,76,70,56,46,35,27,19,1.59,1.79,1.40,1.62,1.42,1.83,89,4,8,8,8,7,4,5,8,3,8,7,6,4,2,12,6,3,6,26,42,11,32,16,47,11
CF Tigres de la Universidad Autónoma de Nuevo León,Tigres UANL Women,2022/2023,Mexico,44,22,22,0,31,19,12,5,2,3,8,1,7,2.23,2.68,1.77,2,2,2,2,119,31,88,150,80,70,69,50,11,20,58,30,33,29,40,129,180,99,21,13,8,17,8,9,7,1,6,27,18,9,289,138,151,53,31,22,50,50,50,578,317,261,310,176,134,268,141,127,132,64,68,55,30,25,17,5,12,38,25,13,22,12,10,13,7,6,8,2,6,1.84,2.05,1.64,3.41,3.64,3.18,2.7,3.14,2.27,0.7,0.5,0.91,1.67,1.67,1.68,1.28,1.43,1.14,0.4,0.24,0.55,43,35,26,22,13,5,22,19,14,11,7,3,21,16,12,11,6,2,1,9,18,22,31,39,0,3,8,11,15,19,1,6,10,11,16,20,98,80,59,50,30,11,100,86,64,50,32,14,95,73,55,50,27,9,2,20,41,50,70,89,0,14,36,50,68,86,5,27,45,50,73,91,35,21,10,16,11,4,19,10,6,81,49,23,76,52,19,86,45,27,70,86,55,23,48,59,36,39,36,41,16,5,27,61,82,41,28,17,11,65,81,50,16,7,9,37,33,41,7,2,5,16,10,23,51,57,45,30,33,27,19,10,27,6.72,6.57,6.86,1.33,1.55,1.10,86,81,63,51,42,28,19,14,1.99,2.23,1.75,1.03,0.89,1.17,86,16,5,10,12,19,18,8,8,8,5,2,5,3,1,2,7,2,3,11,9,14,18,5,32,7
Club León Women,León Women,2022/2023,Mexico,34,17,17,0,11,6,5,7,3,4,16,8,8,1.18,1.24,1.12,11,14,11,11,42,56,-14,98,39,59,18,24,21,35,-3,-11,73,85,64,55,73,44,6,3,3,15,7,8,13,7,6,12,6,6,148,78,70,74,40,34,51,51,51,252,147,105,138,72,66,114,75,39,177,87,90,17,6,11,28,9,19,-11,-3,-8,10,4,6,7,6,1,16,7,9,1.12,1.06,1.19,2.88,2.29,3.47,1.24,1.06,1.41,1.65,1.24,2.06,1.36,0.88,1.88,0.52,0.35,0.69,0.85,0.53,1.19,34,29,21,11,2,1,17,12,7,3,0,0,17,17,14,8,2,1,0,5,13,23,32,33,0,5,10,14,17,17,0,0,3,9,15,16,100,85,62,32,6,3,100,71,41,18,0,0,100,100,82,47,12,6,0,15,38,68,94,97,0,29,59,82,100,100,0,0,18,53,88,94,27,11,7,12,2,1,15,9,6,82,33,21,71,12,6,94,56,38,32,35,29,5,18,18,18,44,41,47,38,41,35,35,35,35,15,9,6,45,53,38,18,11,7,55,65,44,6,2,4,18,12,25,30,24,38,21,35,6,48,41,56,4.48,4.59,4.38,2.24,2.35,2.13,88,79,64,52,36,21,18,12,1.16,1.24,1.07,1.47,1.26,1.69,62,4,3,4,2,4,4,7,4,6,6,2,8,7,3,9,7,4,3,21,18,24,47,47,47,3
