team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
CF Pachuca,Pachuca,2025/2026,Mexico,7,3,4,0,4,2,2,1,0,1,2,1,1,1.86,2,1.75,0,8,5,6,11,7,4,18,6,12,4,7,2,5,2,2,57,68,51,90,134,72,3,2,1,2,0,2,2,1,1,4,2,2,34,22,12,16,8,8,54,58,50,109,54,55,33,13,20,76,41,35,80,27,53,6,0,6,6,2,4,0,-2,2,1,0,1,4,2,2,2,1,1,1,0.67,1.25,2.57,2,3,1.57,1.33,1.75,1,0.67,1.25,1.71,0.67,2.5,0.86,0,1.5,0.86,0.67,1,7,6,3,1,1,0,3,2,1,0,0,0,4,4,2,1,1,0,0,1,4,6,6,7,0,1,2,3,3,3,0,0,2,3,3,4,100,86,43,14,14,0,100,67,33,0,0,0,100,100,50,25,25,0,0,14,57,86,86,100,0,33,67,100,100,100,0,0,50,75,75,100,5,4,2,1,1,0,4,3,2,71,57,29,33,33,0,100,75,50,57,67,50,9,43,67,25,29,0,50,29,33,25,57,67,50,3,2,1,43,67,25,4,3,1,57,100,25,2,0,2,29,0,50,14,0,25,57,67,50,29,33,25,4.86,7.33,3.00,2.29,2.67,2.00,86,71,71,71,14,14,0,0,1.65,1.72,1.60,1.09,0.65,1.42,29,1,2,1,1,1,2,1,1,1,1,0,2,1,2,0,0,1,0,14,0,25,29,33,25,0
Club Tijuana Xoloitzcuintles de Caliente,Tijuana,2025/2026,Mexico,7,4,3,0,3,2,1,3,2,1,1,0,1,1.71,2,1.33,0,4,9,7,13,9,4,22,12,10,8,5,4,5,4,0,48,45,54,70,90,54,3,2,1,4,2,2,0,0,0,6,4,2,19,16,3,19,9,10,43,49,36,75,54,21,24,16,8,51,38,13,95,58,37,6,3,3,1,0,1,5,3,2,5,3,2,1,1,0,1,0,1,2.29,2.5,2,3.14,3,3.33,1.86,2,1.67,1.29,1,1.67,1,0.75,1.33,0.86,0.75,1,0.14,0,0.33,7,6,4,3,1,1,4,3,2,1,1,1,3,3,2,2,0,0,0,1,3,4,6,6,0,1,2,3,3,3,0,0,1,1,3,3,100,86,57,43,14,14,100,75,50,25,25,25,100,100,67,67,0,0,0,14,43,57,86,86,0,25,50,75,75,75,0,0,33,33,100,100,6,1,0,3,0,0,3,1,0,86,14,0,75,0,0,100,33,0,43,50,33,15,43,50,33,57,50,67,0,0,0,86,100,67,6,4,2,86,100,67,2,1,1,29,25,33,0,0,0,0,0,0,71,75,67,14,25,0,14,0,33,2.71,4.00,1.00,2.71,2.25,3.33,100,86,86,28,28,14,0,0,1.16,1.37,0.87,1.64,1.33,2.04,86,1,0,1,1,4,3,1,0,2,0,0,0,1,0,0,2,1,5,43,50,33,14,0,33,0
Club América,América,2025/2026,Mexico,7,3,4,0,5,3,2,2,0,2,0,0,0,2.43,3,2,0,3,3,2,15,6,9,21,7,14,6,9,1,5,5,4,42,45,40,105,273,72,2,2,0,5,1,4,0,0,0,6,3,3,41,26,15,18,5,13,58,62,56,93,50,43,35,22,13,58,28,30,86,32,54,7,3,4,3,0,3,4,3,1,4,3,1,3,0,3,0,0,0,2.14,3,1.5,3,2.33,3.5,2.14,2,2.25,0.86,0.33,1.25,1.43,1,1.75,1,1,1,0.43,0,0.75,7,6,3,3,1,1,3,2,1,1,0,0,4,4,2,2,1,1,0,1,4,4,6,6,0,1,2,2,3,3,0,0,2,2,3,3,100,86,43,43,14,14,100,67,33,33,0,0,100,100,50,50,25,25,0,14,57,57,86,86,0,33,67,67,100,100,0,0,50,50,75,75,7,3,0,3,0,0,4,3,0,100,43,0,100,0,0,100,75,0,71,100,50,28,29,67,0,71,33,100,0,0,0,86,100,75,4,3,1,57,100,25,0,0,0,0,0,0,3,0,3,43,0,75,57,100,25,43,0,75,0,0,0,5.86,8.67,3.75,2.57,1.67,3.25,86,71,71,56,43,14,14,14,1.63,2.16,1.24,1.23,0.99,1.42,71,1,0,3,2,1,1,2,2,3,1,0,0,0,3,1,0,1,0,29,0,50,0,0,0,0
CSyD Atlas de Guadalajara,Atlas,2025/2026,Mexico,7,3,4,0,1,0,1,2,1,1,4,2,2,0.71,0.33,1,0,17,11,15,12,19,-7,31,15,16,5,7,10,9,-5,-2,53,54,51,33,27,40,0,0,0,5,2,3,2,1,1,4,1,3,24,13,11,17,7,10,36,37,35,69,34,35,24,13,11,45,21,24,82,38,44,6,3,3,6,4,2,0,-1,1,2,1,1,4,1,3,1,1,0,1.43,1.33,1.5,4.43,5,4,1.71,1.67,1.75,2.71,3.33,2.25,1.71,2.33,1.25,0.86,1,0.75,0.86,1.33,0.5,7,6,6,5,4,3,3,3,3,2,2,2,4,3,3,3,2,1,0,1,1,2,3,4,0,0,0,1,1,1,0,1,1,1,2,3,100,86,86,71,57,43,100,100,100,67,67,67,100,75,75,75,50,25,0,14,14,29,43,57,0,0,0,33,33,33,0,25,25,25,50,75,6,5,1,3,3,1,3,2,0,86,71,14,100,100,33,75,50,0,14,0,25,-13,0,0,0,71,67,75,29,33,25,57,33,75,3,1,2,43,33,50,2,1,1,29,33,25,3,1,2,43,33,50,29,33,25,57,33,75,14,33,0,3.43,4.33,2.75,2.43,2.33,2.50,71,56,56,43,28,28,28,14,1.07,1.28,0.91,1.95,2.02,1.90,100,1,1,2,1,2,2,1,2,0,1,0,3,1,1,3,0,1,9,29,33,25,57,67,50,14
Club Universidad Nacional,Pumas UNAM,2025/2026,Mexico,7,4,3,0,2,1,1,3,2,1,2,1,1,1.29,1.25,1.33,0,11,10,10,7,8,-1,15,8,7,4,3,4,4,0,-1,90,90,90,79,90,68,3,2,1,3,2,1,2,1,1,5,3,2,32,23,9,26,10,16,55,64,42,85,62,23,24,16,8,61,46,15,98,48,50,4,2,2,3,2,1,1,0,1,2,0,2,4,4,0,1,0,1,1.43,1,2,2.14,2,2.33,1,1,1,1.14,1,1.33,1,1,1,0.57,0.5,0.67,0.43,0.5,0.33,6,5,2,1,1,0,3,2,1,1,1,0,3,3,1,0,0,0,1,2,5,6,6,7,1,2,3,3,3,4,0,0,2,3,3,3,86,71,29,14,14,0,75,50,25,25,25,0,100,100,33,0,0,0,14,29,71,86,86,100,25,50,75,75,75,100,0,0,67,100,100,100,4,1,1,1,1,1,3,0,0,57,14,14,25,25,25,100,0,0,29,25,33,6,43,50,33,43,50,33,29,25,33,71,75,67,5,3,2,71,75,67,4,3,1,57,75,33,1,1,0,14,25,0,29,0,67,57,100,0,14,0,33,4.57,5.75,3.00,3.71,2.5,5.33,56,43,28,14,14,0,0,0,1.37,1.70,0.94,1.10,0.94,1.33,43,1,2,1,0,0,1,0,1,1,0,2,0,1,0,1,3,0,1,43,50,33,29,25,33,0
Tigres UANL,Tigres UANL,2025/2026,Mexico,6,3,3,0,4,2,2,1,0,1,1,1,0,2.17,2,2.33,0,7,6,4,16,8,8,24,12,12,9,7,3,5,6,2,34,30,39,68,90,54,3,2,1,3,1,2,0,0,0,4,3,1,35,15,20,15,7,8,60,57,62,119,53,66,47,24,23,72,29,43,72,42,30,7,3,4,3,1,2,4,2,2,2,1,1,4,2,2,0,0,0,1.67,1.67,1.67,4,4,4,2.67,3,2.33,1.33,1,1.67,1.67,1.33,2,1.17,1,1.33,0.5,0.33,0.67,6,4,4,4,2,2,3,2,2,2,1,1,3,2,2,2,1,1,0,2,2,2,4,4,0,1,1,1,2,2,0,1,1,1,2,2,100,67,67,67,33,33,100,67,67,67,33,33,100,67,67,67,33,33,0,33,33,33,67,67,0,33,33,33,67,67,0,33,33,33,67,67,4,4,1,2,2,0,2,2,1,67,67,17,67,67,0,67,67,33,67,67,67,19,50,67,33,50,33,67,0,0,0,67,100,33,3,2,1,50,67,33,2,1,1,33,33,33,3,1,2,50,33,67,33,33,33,67,67,67,0,0,0,5.83,5.00,6.67,2.5,2.33,2.67,100,50,33,33,33,17,17,17,2.20,2.04,2.36,1.10,1.00,1.20,83,2,0,1,2,2,5,1,1,2,0,1,1,0,2,1,1,0,2,17,0,33,17,33,0,17
Deportivo Toluca FC,Toluca,2025/2026,Mexico,7,3,4,0,4,1,3,1,1,0,2,1,1,1.86,1.33,2.25,0,13,1,5,16,10,6,26,13,13,7,9,6,4,1,5,39,39,40,63,45,90,1,0,1,5,3,2,1,0,1,3,1,2,37,19,18,18,9,9,54,60,50,113,61,52,39,17,22,74,44,30,105,37,68,7,3,4,7,5,2,0,-2,2,3,1,2,1,0,1,3,2,1,1.43,1,1.75,3.71,4.33,3.25,2.29,2.33,2.25,1.43,2,1,2,2.67,1.5,1,1,1,1,1.67,0.5,7,6,4,4,2,2,3,3,2,2,1,1,4,3,2,2,1,1,0,1,3,3,5,5,0,0,1,1,2,2,0,1,2,2,3,3,100,86,57,57,29,29,100,100,67,67,33,33,100,75,50,50,25,25,0,14,43,43,71,71,0,0,33,33,67,67,0,25,50,50,75,75,6,4,3,3,2,2,3,2,1,86,57,43,100,67,67,75,50,25,57,33,75,-19,14,0,25,71,100,50,14,0,25,43,33,50,3,0,3,43,0,75,2,1,1,29,33,25,3,2,1,43,67,25,43,33,50,14,0,25,43,67,25,5.29,6.33,4.50,2.57,3,2.25,86,71,71,43,43,0,0,0,1.68,2.04,1.41,1.22,1.11,1.30,86,0,1,2,1,5,0,3,0,4,0,2,3,1,1,1,1,1,0,14,33,0,29,33,25,0
Club Santos Laguna,Santos Laguna,2025/2026,Mexico,7,4,3,0,2,2,0,0,0,0,5,2,3,0.86,1.5,0,0,9,17,12,9,11,-2,20,11,9,6,3,5,6,1,-3,70,60,90,57,72,45,2,2,0,3,1,2,2,1,1,4,3,1,21,11,10,19,13,6,38,37,40,52,34,18,19,13,6,33,21,12,83,52,31,6,4,2,3,1,2,3,3,0,4,3,1,2,1,1,1,0,1,2,2.5,1.33,2.86,2.75,3,1.29,1.5,1,1.57,1.25,2,1.29,1.25,1.33,0.86,1,0.67,0.43,0.25,0.67,7,4,4,2,2,1,4,2,2,1,1,1,3,2,2,1,1,0,0,3,3,5,5,6,0,2,2,3,3,3,0,1,1,2,2,3,100,57,57,29,29,14,100,50,50,25,25,25,100,67,67,33,33,0,0,43,43,71,71,86,0,50,50,75,75,75,0,33,33,67,67,100,5,2,2,3,1,1,2,1,1,71,29,29,75,25,25,67,33,33,29,50,0,18,29,50,0,43,25,67,29,25,33,57,75,33,5,3,2,71,75,67,2,1,1,29,25,33,2,1,1,29,25,33,57,75,33,29,25,33,14,0,33,3.00,2.75,3.33,2.71,3.25,2.00,86,86,56,43,28,28,28,14,0.85,0.95,0.73,2.09,1.84,2.42,43,0,3,2,1,1,1,0,0,1,0,1,0,1,2,1,1,1,4,0,0,0,71,50,100,14
Querétaro FC,Querétaro,2025/2026,Mexico,7,3,4,0,1,1,0,1,1,0,5,1,4,0.57,1.33,0,0,14,18,17,7,15,-8,22,13,9,6,1,7,8,-1,-7,90,45,360,42,39,45,0,0,0,3,2,1,4,1,3,0,0,0,24,8,16,25,13,12,39,49,31,45,25,20,21,11,10,24,14,10,95,50,45,2,1,1,8,3,5,-6,-2,-4,0,0,0,1,1,0,6,2,4,0.14,0.33,0,3.14,4.33,2.25,1,2,0.25,2.14,2.33,2,1.43,1.33,1.5,0.29,0.33,0.25,1.14,1,1.25,7,5,4,3,2,1,3,3,2,2,2,1,4,2,2,1,0,0,0,2,3,4,5,6,0,0,1,1,1,2,0,2,2,3,4,4,100,71,57,43,29,14,100,100,67,67,67,33,100,50,50,25,0,0,0,29,43,57,71,86,0,0,33,33,33,67,0,50,50,75,100,100,7,2,1,3,1,0,4,1,1,100,29,14,100,33,0,100,25,25,14,33,0,46,0,0,0,43,67,25,57,33,75,0,0,0,0,0,0,0,0,0,5,2,3,71,67,75,2,1,1,29,33,25,0,0,0,14,33,0,86,67,100,3.43,2.67,4.00,3.57,4.33,3.00,71,56,56,28,28,14,14,14,0.91,1.03,0.78,1.51,1.33,1.69,43,0,0,1,1,1,1,0,0,3,3,2,1,0,2,1,1,5,0,14,33,0,71,33,100,0
Club Necaxa,Necaxa,2025/2026,Mexico,7,3,4,0,1,1,0,2,1,1,4,1,3,0.71,1.33,0.25,0,12,16,14,6,13,-7,19,7,12,4,2,3,10,1,-8,105,68,180,48,90,36,0,0,0,4,2,2,3,1,2,2,1,1,30,16,14,22,9,13,46,54,40,106,64,42,31,14,17,75,50,25,89,37,52,4,3,1,8,3,5,-4,0,-4,1,1,0,2,1,1,4,1,3,0.71,1.33,0.25,2.71,2.33,3,0.86,1.33,0.5,1.86,1,2.5,1.71,2,1.5,0.57,1,0.25,1.14,1,1.25,7,6,4,2,0,0,3,2,1,1,0,0,4,4,3,1,0,0,0,1,3,5,7,7,0,1,2,2,3,3,0,0,1,3,4,4,100,86,57,29,0,0,100,67,33,33,0,0,100,100,75,25,0,0,0,14,43,71,100,100,0,33,67,67,100,100,0,0,25,75,100,100,6,4,2,3,2,1,3,2,1,86,57,29,100,67,33,75,50,25,14,33,0,51,0,0,0,57,67,50,43,33,50,29,33,25,1,0,1,14,0,25,4,1,3,57,33,75,3,2,1,43,67,25,14,33,0,29,33,25,57,33,75,4.29,5.33,3.50,3.14,3,3.25,71,56,56,56,56,0,0,0,1.39,1.75,1.21,1.58,1.34,1.71,100,0,1,2,0,1,0,1,1,0,0,2,3,1,2,3,0,0,2,29,33,25,57,33,75,0
