team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
CSyD Dorados de Sinaloa,Dorados,2019/2020,Mexico,21,11,10,0,3,2,1,12,6,6,6,3,3,1,1.09,0.9,11,12,9,11,26,30,-4,56,26,30,12,14,14,16,-2,-2,73,83,64,63,71,56,5,4,1,14,5,9,5,4,1,7,4,3,101,65,36,33,18,15,52,52,51,176,99,77,88,49,39,88,50,38,293,171,122,11,7,4,12,5,7,-1,2,-3,5,3,2,10,6,4,6,2,4,1.19,1.36,1,2.67,2.36,3,1.24,1.09,1.4,1.43,1.27,1.6,1.1,1.09,1.1,0.52,0.64,0.4,0.57,0.45,0.7,18,16,10,6,3,2,9,7,5,4,1,0,9,9,5,2,2,2,3,5,11,15,18,19,2,4,6,7,10,11,1,1,5,8,8,8,86,76,48,29,14,10,82,64,45,36,9,0,90,90,50,20,20,20,14,24,52,71,86,90,18,36,55,64,91,100,10,10,50,80,80,80,14,8,1,7,5,0,7,3,1,67,38,5,64,45,0,70,30,10,14,18,10,-1,24,36,10,67,45,90,24,36,10,33,36,30,12,7,5,57,64,50,12,6,6,57,55,60,4,2,2,19,18,20,24,27,20,48,55,40,29,18,40,5.32,6.50,4.00,1.57,1.64,1.50,74,57,47,47,32,26,21,21,1.29,1.32,1.27,1.32,1.16,1.50,90,1,2,4,3,1,3,5,2,5,4,2,3,2,3,1,4,4,7,57,55,60,29,27,30,21
Leones Negros de la Universidad de Guadalajara,Leones Negros de la Universidad de Guadalajara,2019/2020,Mexico,23,12,11,0,11,8,3,1,1,0,11,3,8,1.48,2.08,0.82,5,2,10,6,31,33,-2,64,30,34,18,13,12,21,6,-8,67,60,76,63,90,47,5,5,0,12,5,7,6,2,4,14,10,4,104,51,53,52,28,24,50,52,48,225,126,99,115,68,47,110,58,52,313,186,127,14,10,4,11,3,8,3,7,-4,11,7,4,5,3,2,7,2,5,1.65,2,1.27,2.78,2.5,3.09,1.35,1.5,1.18,1.43,1,1.91,1.09,1.08,1.09,0.61,0.83,0.36,0.48,0.25,0.73,23,16,12,7,3,1,12,8,5,4,1,0,11,8,7,3,2,1,0,7,11,16,20,22,0,4,7,8,11,12,0,3,4,8,9,10,100,70,52,30,13,4,100,67,42,33,8,0,100,73,64,27,18,9,0,30,48,70,87,96,0,33,58,67,92,100,0,27,36,73,82,91,18,6,1,9,3,1,9,3,0,78,26,4,75,25,8,82,27,0,48,67,27,21,22,42,0,52,42,64,26,17,36,61,83,36,16,10,6,70,83,55,11,4,7,48,33,64,1,1,0,4,8,0,48,58,36,22,25,18,30,17,45,4.73,4.25,5.30,2.26,2.33,2.18,91,77,68,55,27,18,5,5,1.46,1.43,1.50,1.38,1.23,1.56,91,2,3,3,4,5,3,1,4,6,0,6,2,2,1,6,2,8,6,4,8,0,48,25,73,5
Club Atlante,Atlante,2019/2020,Mexico,25,12,13,0,10,7,3,9,4,5,6,1,5,1.56,2.08,1.08,8,1,6,3,24,19,5,43,24,19,17,7,7,12,10,-5,94,63,167,118,155,98,12,6,6,9,5,4,11,4,7,9,6,3,122,64,58,66,24,42,50,50,51,217,132,85,102,68,34,115,64,51,334,180,154,9,6,3,9,3,6,0,3,-3,4,3,1,15,7,8,6,2,4,1.08,1.33,0.85,1.72,2,1.46,0.96,1.42,0.54,0.76,0.58,0.92,0.72,0.75,0.69,0.36,0.5,0.23,0.36,0.25,0.46,18,14,10,1,0,0,9,8,6,1,0,0,9,6,4,0,0,0,7,11,15,24,25,25,3,4,6,11,12,12,4,7,9,13,13,13,72,56,40,4,0,0,75,67,50,8,0,0,69,46,31,0,0,0,28,44,60,96,100,100,25,33,50,92,100,100,31,54,69,100,100,100,13,5,0,6,3,0,7,2,0,52,20,0,50,25,0,54,15,0,40,58,23,36,48,50,46,36,42,31,44,33,54,36,50,23,16,9,7,64,75,54,18,8,10,72,67,77,3,1,2,12,8,15,16,25,8,60,58,62,24,17,31,5.08,5.33,4.83,2.64,2,3.23,75,67,57,46,33,13,0,0,1.28,1.54,1.02,1.07,1.03,1.10,36,0,2,2,3,4,2,2,5,4,2,3,4,0,1,3,2,1,3,36,33,38,24,8,38,0
Club Atlético Zacatepec,Atlético Zacatepec,2019/2020,Mexico,27,14,13,0,12,7,5,7,4,3,8,3,5,1.59,1.79,1.38,3,3,3,1,37,35,2,72,38,34,20,17,18,17,2,0,66,63,69,69,70,69,8,5,3,17,8,9,4,3,1,13,6,7,167,91,76,48,26,22,47,50,43,244,135,109,126,72,54,118,63,55,472,247,225,14,8,6,15,8,7,-1,0,-1,9,5,4,10,5,5,8,4,4,1.37,1.43,1.31,2.67,2.71,2.62,1.37,1.43,1.31,1.3,1.29,1.31,1.07,1.14,1,0.52,0.57,0.46,0.56,0.57,0.54,25,20,16,9,1,1,12,10,8,6,1,1,13,10,8,3,0,0,2,7,11,18,26,26,2,4,6,8,13,13,0,3,5,10,13,13,93,74,59,33,4,4,86,71,57,43,7,7,100,77,62,23,0,0,7,26,41,67,96,96,14,29,43,57,93,93,0,23,38,77,100,100,21,7,1,11,4,1,10,3,0,78,26,4,79,29,7,77,23,0,44,50,38,3,30,36,23,63,57,69,15,21,8,48,43,54,14,7,7,52,50,54,14,7,7,52,50,54,5,3,2,19,21,15,33,36,31,37,36,38,30,29,31,6.42,6.50,6.33,1.78,1.86,1.69,85,77,65,54,46,31,15,12,1.33,1.37,1.29,1.00,0.93,1.08,78,3,2,5,3,6,2,6,5,5,5,5,2,3,0,4,4,5,7,26,29,23,30,21,38,4
Potros UA Estado de México,Potros UAEM,2019/2020,Mexico,13,6,7,0,3,1,2,4,2,2,6,3,3,1,0.83,1.14,12,14,12,14,18,21,-3,39,18,21,9,9,9,12,0,-3,65,60,70,56,60,53,2,1,1,8,4,4,3,1,2,5,2,3,62,38,24,41,17,24,52,53,51,185,99,86,73,36,37,112,63,49,234,106,128,8,5,3,10,3,7,-2,2,-4,4,2,2,3,2,1,6,2,4,1.15,1.33,1,3,3,3,1.38,1.5,1.29,1.62,1.5,1.71,1.38,1.33,1.43,0.62,0.83,0.43,0.77,0.5,1,13,12,7,5,2,0,6,6,3,2,1,0,7,6,4,3,1,0,0,1,6,8,11,13,0,0,3,4,5,6,0,1,3,4,6,7,100,92,54,38,15,0,100,100,50,33,17,0,100,86,57,43,14,0,0,8,46,62,85,100,0,0,50,67,83,100,0,14,43,57,86,100,12,5,1,5,2,1,7,3,0,92,38,8,83,33,17,100,43,0,23,17,29,8,15,17,14,62,67,57,23,17,29,38,33,43,5,3,2,38,50,29,7,3,4,54,50,57,2,1,1,15,17,14,31,33,29,23,33,14,46,33,57,4.77,6.33,3.43,3.15,2.83,3.43,77,69,54,54,38,23,15,15,1.98,2.27,1.75,1.25,1.28,1.23,85,3,3,1,1,0,0,1,3,6,3,3,1,2,2,1,2,3,4,31,33,29,46,50,43,8
Cimarrones de Sonora FC,Cimarrones de Sonora,2019/2020,Mexico,21,11,10,0,6,4,2,6,2,4,9,5,4,1.14,1.27,1,9,10,8,10,16,22,-6,38,20,18,10,6,10,12,0,-6,118,99,150,86,99,75,7,3,4,7,4,3,11,6,5,5,2,3,76,50,26,42,17,25,49,50,47,139,78,61,57,26,31,82,52,30,205,79,126,8,4,4,11,6,5,-3,-2,-1,4,2,2,8,4,4,9,5,4,0.95,0.91,1,1.81,1.82,1.8,0.76,0.91,0.6,1.05,0.91,1.2,0.9,0.91,0.9,0.38,0.36,0.4,0.52,0.55,0.5,17,13,7,1,0,0,9,6,5,0,0,0,8,7,2,1,0,0,4,8,14,20,21,21,2,5,6,11,11,11,2,3,8,9,10,10,81,62,33,5,0,0,82,55,45,0,0,0,80,70,20,10,0,0,19,38,67,95,100,100,18,45,55,100,100,100,20,30,80,90,100,100,15,4,0,8,2,0,7,2,0,71,19,0,73,18,0,70,20,0,29,36,20,17,33,27,40,33,36,30,52,55,50,24,18,30,10,5,5,48,45,50,15,8,7,71,73,70,2,1,1,10,9,10,19,18,20,38,36,40,43,45,40,3.80,4.55,2.89,2.1,1.7,2.50,95,80,60,55,45,25,15,15,0.80,0.81,0.79,1.44,1.46,1.42,38,1,2,2,1,2,0,2,3,3,2,2,4,3,1,2,0,4,4,29,18,40,43,45,40,5
Tampico Madero FC,Tampico Madero,2019/2020,Mexico,23,11,12,0,8,3,5,9,5,4,6,3,3,1.43,1.27,1.58,7,11,1,7,27,22,5,49,23,26,11,16,12,10,-1,6,77,90,68,94,83,108,9,4,5,10,6,4,7,3,4,12,5,7,99,58,41,50,30,20,49,53,46,201,108,93,90,42,48,111,66,45,383,215,168,11,5,6,12,8,4,-1,-3,2,4,1,3,15,7,8,4,3,1,1.17,0.91,1.42,2.13,2.09,2.17,1.17,1,1.33,0.96,1.09,0.83,1,1.18,0.83,0.48,0.45,0.5,0.52,0.73,0.33,20,14,7,5,2,1,9,7,4,2,1,0,11,7,3,3,1,1,3,9,16,18,21,22,2,4,7,9,10,11,1,5,9,9,11,11,87,61,30,22,9,4,82,64,36,18,9,0,92,58,25,25,8,8,13,39,70,78,91,96,18,36,64,82,91,100,8,42,75,75,92,92,14,8,1,8,5,0,6,3,1,61,35,4,73,45,0,50,25,8,35,27,42,-15,39,36,42,43,55,33,30,27,33,52,45,58,13,4,9,57,36,75,12,6,6,52,55,50,7,4,3,30,36,25,17,9,25,65,64,67,17,27,8,4.30,5.27,3.42,2.17,2.73,1.67,91,61,43,39,35,26,17,13,1.13,1.31,1.00,1.33,1.20,1.44,52,2,3,3,3,0,5,1,6,4,1,1,2,4,4,2,3,0,5,39,45,33,26,27,25,13
Venados FC Yucatán,Venados,2019/2020,Mexico,21,10,11,0,7,5,2,4,3,1,10,2,8,1.19,1.8,0.64,6,7,13,9,20,31,-11,51,24,27,13,7,11,20,2,-13,95,69,141,61,82,49,7,5,2,10,5,5,7,2,5,10,6,4,82,50,32,45,17,28,46,50,43,184,105,79,75,43,32,109,62,47,331,181,150,10,5,5,10,3,7,0,2,-2,6,3,3,9,5,4,6,2,4,1.29,1.4,1.18,2.43,2.4,2.45,0.95,1.3,0.64,1.48,1.1,1.82,0.95,0.8,1.09,0.48,0.5,0.45,0.48,0.3,0.64,18,12,10,5,3,2,8,5,4,2,2,2,10,7,6,3,1,0,3,9,11,16,18,19,2,5,6,8,8,8,1,4,5,8,10,11,86,57,48,24,14,10,80,50,40,20,20,20,91,64,55,27,9,0,14,43,52,76,86,90,20,50,60,80,80,80,9,36,45,73,91,100,13,6,1,5,2,1,8,4,0,62,29,5,50,20,10,73,36,0,33,50,18,32,33,50,18,48,50,45,33,20,45,48,60,36,13,7,6,62,70,55,14,7,7,67,70,64,2,1,1,10,10,9,29,30,27,43,50,36,29,20,36,3.90,5.00,2.91,2.14,1.7,2.55,90,71,52,43,33,24,10,5,1.08,1.27,0.92,1.47,1.38,1.54,81,2,0,4,2,2,4,3,0,3,2,0,2,4,3,6,5,3,6,19,30,9,48,20,73,0
Correcaminos UAT,Correcaminos UAT,2019/2020,Mexico,21,11,10,0,7,5,2,6,2,4,8,4,4,1.29,1.55,1,2,8,7,8,28,29,-1,57,40,17,22,6,18,11,4,-5,68,45,150,65,55,82,8,2,6,10,9,1,7,0,7,11,8,3,81,42,39,45,23,22,51,52,50,167,83,84,69,41,28,98,42,56,280,108,172,11,7,4,14,8,6,-3,-1,-2,4,2,2,11,5,6,6,4,2,1.1,1,1.2,2.71,3.64,1.7,1.33,2,0.6,1.38,1.64,1.1,1.19,1.36,1,0.52,0.64,0.4,0.67,0.73,0.6,17,15,12,7,3,1,11,10,8,5,3,1,6,5,4,2,0,0,4,6,9,14,18,20,0,1,3,6,8,10,4,5,6,8,10,10,81,71,57,33,14,5,100,91,73,45,27,9,60,50,40,20,0,0,19,29,43,67,86,95,0,9,27,55,73,91,40,50,60,80,100,100,14,9,2,9,5,1,5,4,1,67,43,10,82,45,9,50,40,10,33,45,20,16,38,18,60,48,82,10,33,0,70,52,73,30,11,4,7,52,36,70,12,5,7,57,45,70,5,4,1,24,36,10,19,18,20,52,45,60,29,36,20,4.26,4.20,4.33,2.14,2.09,2.20,63,63,42,26,21,5,5,5,0.96,0.92,1.00,1.25,1.01,1.51,81,3,3,3,1,2,5,6,1,4,2,3,5,4,3,0,5,2,5,29,18,40,38,36,40,0
Cafetaleros de Tapachula,Cafetaleros de Tapachula,2019/2020,Mexico,21,10,11,0,5,4,1,5,3,2,11,3,8,0.95,1.5,0.45,12,9,14,12,26,30,-4,56,24,32,15,11,9,21,6,-10,73,60,90,63,100,47,3,3,0,12,5,7,8,4,4,5,3,2,70,47,23,39,20,19,49,52,47,171,96,75,95,52,43,76,44,32,263,120,143,9,6,3,11,4,7,-2,2,-4,5,4,1,9,3,6,7,3,4,1.14,1.5,0.82,2.67,2.4,2.91,1.24,1.5,1,1.43,0.9,1.91,0.95,1,0.91,0.43,0.6,0.27,0.52,0.4,0.64,19,15,12,6,4,0,8,6,5,3,2,0,11,9,7,3,2,0,2,6,9,15,17,21,2,4,5,7,8,10,0,2,4,8,9,11,90,71,57,29,19,0,80,60,50,30,20,0,100,82,64,27,18,0,10,29,43,71,81,100,20,40,50,70,80,100,0,18,36,73,82,100,14,4,1,7,1,1,7,3,0,67,19,5,70,10,10,64,27,0,24,40,9,29,14,30,0,57,50,64,38,40,36,24,30,18,11,6,5,52,60,45,14,6,8,67,60,73,3,1,2,14,10,18,24,40,9,43,30,55,33,30,36,3.89,5.22,2.56,1.86,2,1.73,89,67,44,39,28,28,17,17,1.44,1.66,1.22,1.61,1.47,1.75,71,1,4,0,4,1,5,3,2,6,2,3,1,4,3,3,3,7,4,24,30,18,52,30,73,11
