team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
AS Monaco FC,Monaco,2009/2010,Monaco,38,19,19,0,15,11,4,10,5,5,13,3,10,1.45,2,0.89,8,6,13,8,39,45,-6,84,40,44,26,13,14,31,12,-18,87,66,132,76,122,55,15,11,4,13,7,6,16,4,12,15,10,5,0,0,0,96,42,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,6,21,6,15,-4,5,-9,11,8,3,13,7,6,14,4,10,1.21,1.63,0.79,2.21,2.11,2.32,1.03,1.37,0.68,1.18,0.74,1.63,1,0.89,1.11,0.45,0.58,0.32,0.55,0.32,0.79,32,25,17,9,1,0,16,13,7,3,1,0,16,12,10,6,0,0,6,13,21,29,37,38,3,6,12,16,18,19,3,7,9,13,19,19,84,66,45,24,3,0,84,68,37,16,5,0,84,63,53,32,0,0,16,34,55,76,97,100,16,32,63,84,95,100,16,37,47,68,100,100,28,9,1,14,3,0,14,6,1,74,24,3,74,16,0,74,32,5,39,58,21,35,39,58,21,34,37,32,42,21,63,39,53,26,20,13,7,53,68,37,24,9,15,63,47,79,4,2,2,11,11,11,29,42,16,34,37,32,37,21,53,0.00,0.00,0.00,2.53,2.21,2.84,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,50,3,5,1,4,7,4,5,3,7,2,3,4,6,8,3,2,6,11,26,26,26,34,16,53,0
Olympique Lyonnais,Olympique Lyonnais,2009/2010,France,38,19,19,0,20,12,8,12,4,8,6,3,3,1.89,2.11,1.68,2,4,3,2,64,38,26,102,49,53,32,32,17,21,15,11,54,54,54,90,101,81,16,8,8,20,9,11,4,2,2,20,10,10,0,0,0,70,26,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,12,17,8,9,4,1,3,10,5,5,19,10,9,9,4,5,1.29,1.32,1.26,2.68,2.58,2.79,1.68,1.68,1.68,1,0.89,1.11,1,0.89,1.11,0.55,0.47,0.63,0.45,0.42,0.47,36,30,17,9,3,2,19,15,7,2,1,1,17,15,10,7,2,1,2,8,21,29,35,36,0,4,12,17,18,18,2,4,9,12,17,18,95,79,45,24,8,5,100,79,37,11,5,5,89,79,53,37,11,5,5,21,55,76,92,95,0,21,63,89,95,95,11,21,47,63,89,95,24,9,3,12,3,1,12,6,2,63,24,8,63,16,5,63,32,11,53,63,42,6,42,42,42,53,47,58,11,11,11,53,53,53,23,12,11,61,63,58,23,11,12,61,58,63,6,3,3,16,16,16,26,26,26,50,53,47,24,21,26,0.00,0.00,0.00,1.89,1.44,2.32,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,71,5,2,6,4,6,4,6,13,18,2,6,5,3,2,4,5,5,6,32,21,42,16,16,16,0
Paris Saint-Germain FC,PSG,2009/2010,France,38,19,19,0,12,9,3,11,5,6,15,5,10,1.24,1.68,0.79,13,11,16,13,50,46,4,96,52,44,32,18,20,26,12,-8,68,54,95,74,86,66,8,6,2,18,9,9,14,4,10,15,11,4,0,0,0,59,25,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,5,18,8,10,4,9,-5,12,9,3,15,6,9,11,4,7,1.34,1.74,0.95,2.53,2.74,2.32,1.32,1.68,0.95,1.21,1.05,1.37,1.05,1.32,0.79,0.58,0.89,0.26,0.47,0.42,0.53,36,26,17,11,4,1,19,15,11,6,1,0,17,11,6,5,3,1,2,12,21,27,34,37,0,4,8,13,18,19,2,8,13,14,16,18,95,68,45,29,11,3,100,79,58,32,5,0,89,58,32,26,16,5,5,32,55,71,89,97,0,21,42,68,95,100,11,42,68,74,84,95,27,10,3,15,7,3,12,3,0,71,26,8,79,37,16,63,16,0,32,47,16,20,21,32,11,47,47,47,37,21,53,39,58,21,23,13,10,61,68,53,22,8,14,58,42,74,4,2,2,11,11,11,32,47,16,39,32,47,29,21,37,0.00,0.00,0.00,1.64,1.39,1.89,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,71,2,7,5,7,1,3,8,8,9,2,4,6,5,2,5,6,6,10,29,26,32,39,26,53,0
FC Girondins de Bordeaux,Bordeaux,2009/2010,France,38,19,19,0,19,12,7,7,4,3,12,3,9,1.68,2.11,1.26,6,3,8,6,58,40,18,98,47,51,34,24,13,27,21,-3,59,50,71,86,132,63,15,9,6,18,9,9,8,2,6,21,15,6,0,0,0,77,37,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,8,18,5,13,6,11,-5,14,11,3,16,7,9,8,1,7,1.53,2.11,0.95,2.58,2.47,2.68,1.53,1.79,1.26,1.05,0.68,1.42,1.11,1.11,1.11,0.63,0.84,0.42,0.47,0.26,0.68,35,25,18,12,5,2,18,12,9,6,2,0,17,13,9,6,3,2,3,13,20,26,33,36,1,7,10,13,17,19,2,6,10,13,16,17,92,66,47,32,13,5,95,63,47,32,11,0,89,68,47,32,16,11,8,34,53,68,87,95,5,37,53,68,89,100,11,32,53,68,84,89,27,12,3,15,5,1,12,7,2,71,32,8,79,26,5,63,37,11,50,63,37,26,39,47,32,47,47,47,21,11,32,55,79,32,24,14,10,63,74,53,17,5,12,45,26,63,8,4,4,21,21,21,37,58,16,42,37,47,21,5,37,0.00,0.00,0.00,2.08,1.95,2.22,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,61,4,5,6,4,6,7,11,9,6,4,4,4,2,5,2,5,6,8,18,21,16,32,16,47,0
AS Saint-Étienne,Saint-Étienne,2009/2010,France,38,19,19,0,10,5,5,10,7,3,18,7,11,1.05,1.16,0.95,17,17,12,17,27,45,-18,72,29,43,13,14,16,29,-3,-15,127,132,122,76,107,59,12,9,3,12,4,8,19,11,8,15,8,7,0,0,0,70,31,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,8,18,6,12,-3,1,-4,10,5,5,18,10,8,10,4,6,1.26,1.32,1.21,1.89,1.53,2.26,0.71,0.68,0.74,1.18,0.84,1.53,0.87,0.68,1.05,0.39,0.37,0.42,0.47,0.32,0.63,33,21,11,6,1,0,14,9,3,2,1,0,19,12,8,4,0,0,5,17,27,32,37,38,5,10,16,17,18,19,0,7,11,15,19,19,87,55,29,16,3,0,74,47,16,11,5,0,100,63,42,21,0,0,13,45,71,84,97,100,26,53,84,89,95,100,0,37,58,79,100,100,22,8,3,10,3,0,12,5,3,58,21,8,53,16,0,63,26,16,26,26,26,13,32,47,16,32,21,42,50,58,42,39,42,37,25,14,11,66,74,58,25,13,12,66,68,63,4,1,3,11,5,16,26,26,26,47,53,42,26,21,32,0.00,0.00,0.00,1.89,1.72,2.05,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,39,2,4,3,3,3,1,2,5,4,3,6,2,6,2,6,4,8,8,26,37,16,47,37,58,0
Montpellier HSC,Montpellier,2009/2010,France,38,19,19,0,20,12,8,9,4,5,9,3,6,1.82,2.11,1.53,5,5,4,5,50,40,10,90,36,54,24,26,12,28,12,-2,68,71,66,86,143,61,14,8,6,18,8,10,8,4,4,23,13,10,0,0,0,94,44,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,9,12,3,9,6,6,0,14,7,7,17,10,7,7,2,5,1.55,1.63,1.47,2.37,1.89,2.84,1.32,1.26,1.37,1.05,0.63,1.47,0.79,0.63,0.95,0.47,0.47,0.47,0.32,0.16,0.47,36,26,16,8,3,1,18,12,5,1,0,0,18,14,11,7,3,1,2,12,22,30,35,37,1,7,14,18,19,19,1,5,8,12,16,18,95,68,42,21,8,3,95,63,26,5,0,0,95,74,58,37,16,5,5,32,58,79,92,97,5,37,74,95,100,100,5,26,42,63,84,95,21,7,2,9,3,0,12,4,2,55,18,5,47,16,0,63,21,11,53,63,42,18,37,42,32,47,42,53,21,21,21,61,68,53,30,17,13,79,89,68,24,12,12,63,63,63,1,0,1,3,0,5,37,37,37,45,53,37,18,11,26,0.00,0.00,0.00,2.54,2.32,2.78,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,45,4,5,4,4,6,7,4,6,10,1,3,1,6,4,6,5,7,7,24,21,26,24,16,32,0
Toulouse FC,Toulouse,2009/2010,France,38,19,19,0,12,8,4,11,4,7,15,7,8,1.24,1.47,1,14,12,11,14,36,36,0,72,35,37,19,17,16,20,3,-3,95,90,101,95,107,86,12,9,3,14,4,10,16,9,7,16,9,7,0,0,0,82,32,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,5,16,7,9,-4,0,-4,7,3,4,21,13,8,10,3,7,1.11,1.16,1.05,1.89,1.84,1.95,0.95,1,0.89,0.95,0.84,1.05,0.74,0.74,0.74,0.32,0.37,0.26,0.42,0.37,0.47,34,21,9,6,2,0,16,10,5,3,1,0,18,11,4,3,1,0,4,17,29,32,36,38,3,9,14,16,18,19,1,8,15,16,18,19,89,55,24,16,5,0,84,53,26,16,5,0,95,58,21,16,5,0,11,45,76,84,95,100,16,47,74,84,95,100,5,42,79,84,95,100,22,6,0,10,4,0,12,2,0,58,16,0,53,21,0,63,11,0,32,42,21,9,32,47,16,37,21,53,42,47,37,42,47,37,23,12,11,61,63,58,26,12,14,68,63,74,5,4,1,13,21,5,18,16,21,55,68,42,26,16,37,0.00,0.00,0.00,2.28,1.78,2.78,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,45,3,2,4,3,1,6,6,4,7,1,2,3,5,8,3,2,5,7,29,21,37,39,37,42,0
Lille OSC Métropole,Lille,2009/2010,France,38,19,19,0,21,14,7,7,3,4,10,2,8,1.84,2.37,1.32,4,1,6,4,72,40,32,112,59,53,44,28,15,25,29,3,48,39,61,86,114,68,13,9,4,21,10,11,5,1,4,23,13,10,0,0,0,76,29,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19,12,20,8,12,11,11,0,16,10,6,14,6,8,8,3,5,1.63,1.89,1.37,2.95,3.11,2.79,1.89,2.32,1.47,1.05,0.79,1.32,1.34,1.42,1.26,0.82,1,0.63,0.53,0.42,0.63,37,32,22,14,5,1,18,15,12,9,3,1,19,17,10,5,2,0,1,6,16,24,33,37,1,4,7,10,16,18,0,2,9,14,17,19,97,84,58,37,13,3,95,79,63,47,16,5,100,89,53,26,11,0,3,16,42,63,87,97,5,21,37,53,84,95,0,11,47,74,89,100,29,14,6,14,7,4,15,7,2,76,37,16,74,37,21,79,37,11,55,74,37,24,34,47,21,55,53,58,13,5,21,61,68,53,23,14,9,61,74,47,14,6,8,37,32,42,10,4,6,26,21,32,42,53,32,37,32,42,21,16,26,0.00,0.00,0.00,2,1.53,2.47,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,82,4,4,9,8,9,11,6,9,12,3,5,4,6,3,4,4,6,5,18,16,21,26,11,42,0
Stade Rennais FC,Rennes,2009/2010,France,38,19,19,0,14,10,4,11,4,7,13,5,8,1.39,1.79,1,9,9,10,9,52,41,11,93,49,44,31,21,18,23,13,-2,66,55,81,83,95,74,12,8,4,19,9,10,10,3,7,19,13,6,0,0,0,59,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,16,12,18,4,14,10,12,-2,14,11,3,14,5,9,10,3,7,1.47,2,0.95,2.45,2.58,2.32,1.37,1.63,1.11,1.08,0.95,1.21,1.21,1.05,1.37,0.74,0.84,0.63,0.47,0.21,0.74,35,26,18,10,3,1,18,13,11,4,2,1,17,13,7,6,1,0,3,12,20,28,35,37,1,6,8,15,17,18,2,6,12,13,18,19,92,68,47,26,8,3,95,68,58,21,11,5,89,68,37,32,5,0,8,32,53,74,92,97,5,32,42,79,89,95,11,32,63,68,95,100,31,14,1,15,5,0,16,9,1,82,37,3,79,26,0,84,47,5,37,53,21,16,32,42,21,50,47,53,26,16,37,50,68,32,21,15,6,55,79,32,17,7,10,45,37,53,7,1,6,18,5,32,37,58,16,37,26,47,26,16,37,0.00,0.00,0.00,1.69,1.67,1.71,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,68,8,4,3,8,10,4,5,2,8,2,5,4,2,5,7,7,5,4,29,21,37,34,26,42,0
Olympique de Marseille,Olympique Marseille,2009/2010,France,38,19,19,0,23,14,9,9,3,6,6,2,4,2.05,2.37,1.74,1,2,1,1,69,36,33,105,51,54,37,32,14,22,23,10,49,46,54,95,122,78,14,8,6,21,10,11,6,2,4,25,14,11,0,0,0,66,26,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,18,14,17,7,10,15,11,4,17,11,6,16,5,11,5,3,2,1.76,2,1.53,2.76,2.68,2.84,1.82,1.95,1.68,0.95,0.74,1.16,1.29,1.32,1.26,0.84,0.95,0.74,0.45,0.37,0.53,35,29,19,9,6,3,18,14,9,5,3,2,17,15,10,4,3,1,3,9,19,29,32,35,1,5,10,14,16,17,2,4,9,15,16,18,92,76,50,24,16,8,95,74,47,26,16,11,89,79,53,21,16,5,8,24,50,76,84,92,5,26,53,74,84,89,11,21,47,79,84,95,29,13,5,16,7,2,13,6,3,76,34,13,84,37,11,68,32,16,61,74,47,15,37,42,32,55,53,58,16,11,21,66,74,58,24,13,11,63,68,58,14,6,8,37,32,42,9,3,6,24,16,32,45,58,32,42,26,58,13,16,11,0.00,0.00,0.00,1.78,1.44,2.11,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,82,7,6,6,6,10,6,5,9,14,1,4,4,6,3,1,3,4,10,24,16,32,16,11,21,0
