team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Montreal Impact,Montreal Impact,2023,Canada,2,2,0,0,0,0,0,1,1,0,1,1,0,0.5,0.5,0,3,0,0,33,2,3,-1,5,5,0,2,0,3,0,-1,0,90,90,0,60,60,0,0,0,0,1,1,0,1,1,0,1,1,0,10,10,0,5,5,0,52,52,0,16,16,0,9,9,0,7,7,0,28,28,0,2,2,0,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,2,2,0,2.5,2.5,0,1,1,0,1.5,1.5,0,1,1,0,1,1,0,0,0,0,2,1,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,1,1,1,2,2,0,0,0,0,0,0,100,50,50,50,0,0,100,50,50,50,0,0,0,0,0,0,0,0,0,50,50,50,100,100,0,50,50,50,100,100,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,50,50,0,50,50,0,0,0,0,0,0,0,0,0,0,0,50,50,0,50,50,0,50,50,0,2,2,0,100,100,0,1,1,0,50,50,0,0,0,0,0,0,0,50,50,0,50,50,0,0,0,0,5.00,5.00,0.00,2.5,2.5,0.00,50,50,50,0,0,0,0,0,0.49,1.49,0.00,0.00,0.74,0.00,50,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,50,50,0,50,50,0,0
New York City FC,New York City,2023,USA,3,2,1,0,1,1,0,0,0,0,2,1,1,1,1.5,0,2,1,1,28,5,2,3,7,6,1,5,0,1,1,4,-1,54,36,0,134,180,90,1,1,0,0,0,0,2,1,1,1,1,0,7,5,2,5,2,3,56,57,54,15,12,3,9,6,3,6,6,0,39,26,13,3,3,0,2,1,1,1,2,-1,1,1,0,0,0,0,2,1,1,1,1.5,0,2.33,3,1,1.67,2.5,0,0.67,0.5,1,1.67,2,1,1,1.5,0,0.67,0.5,1,3,1,1,1,1,0,2,1,1,1,1,0,1,0,0,0,0,0,0,2,2,2,2,3,0,1,1,1,1,2,0,1,1,1,1,1,100,33,33,33,33,0,100,50,50,50,50,0,100,0,0,0,0,0,0,67,67,67,67,100,0,50,50,50,50,100,0,100,100,100,100,100,3,1,1,2,1,1,1,0,0,100,33,33,100,50,50,100,0,0,33,50,0,38,33,50,0,0,0,0,67,50,100,33,50,0,1,1,0,33,50,0,2,1,1,67,50,100,0,0,0,0,0,0,33,50,0,0,0,0,67,50,100,2.33,2.50,2.00,1.67,1,3.00,67,33,0,0,0,0,0,0,0.85,0.96,0.62,0.99,0.92,1.13,33,0,0,1,0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,67,50,100,0
New York Red Bulls,New York RB,2023,USA,4,3,1,0,2,2,0,2,1,1,0,0,0,2,2.33,1,2,2,2,7,4,2,2,6,4,2,3,1,1,1,2,0,90,90,90,180,273,90,2,2,0,2,1,1,1,1,0,3,2,1,23,22,1,10,9,1,46,49,38,33,28,5,12,12,0,21,16,5,72,52,20,2,1,1,0,0,0,2,1,1,2,1,1,2,2,0,0,0,0,2,1.67,3,1.5,1.33,2,1,1,1,0.5,0.33,1,0.5,0.33,1,0.5,0.33,1,0,0,0,3,2,1,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,1,2,3,4,4,4,1,2,2,3,3,3,0,0,1,1,1,1,75,50,25,0,0,0,67,33,33,0,0,0,100,100,0,0,0,0,25,50,75,100,100,100,33,67,67,100,100,100,0,0,100,100,100,100,2,0,0,1,0,0,1,0,0,50,0,0,33,0,0,100,0,0,50,67,0,17,50,67,0,50,33,100,25,33,0,75,67,100,4,3,1,100,100,100,2,2,0,50,67,0,0,0,0,0,0,0,50,33,100,50,67,0,0,0,0,5.75,7.33,1.00,2.5,3,1.00,75,75,75,50,25,25,25,25,1.17,1.38,0.53,0.97,0.74,1.68,25,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,50,33,100,0,0,0,25
Vancouver Whitecaps FC,Vancouver Whitecaps,2023,Canada,3,0,3,0,1,0,1,2,0,2,0,0,0,1.67,0,1.67,2,3,3,18,5,4,1,9,0,9,0,5,0,4,0,1,54,0,54,68,0,68,0,0,0,3,0,3,0,0,0,1,0,1,9,0,9,4,0,4,40,0,40,20,0,20,6,0,6,14,0,14,35,0,35,2,0,2,2,0,2,0,0,0,1,0,1,1,0,1,1,0,1,1.33,0,1.33,3,0,3,1.67,0,1.67,1.33,0,1.33,1.33,0,1.33,0.67,0,0.67,0.67,0,0.67,3,3,2,1,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,1,2,3,3,0,0,0,0,0,0,0,0,1,2,3,3,100,100,67,33,0,0,0,0,0,0,0,0,100,100,67,33,0,0,0,0,33,67,100,100,0,0,0,0,0,0,0,0,33,67,100,100,3,1,0,0,0,0,3,1,0,100,33,0,0,0,0,100,33,0,33,0,33,0,0,0,0,100,0,100,0,0,0,33,0,33,1,0,1,33,0,33,1,0,1,33,0,33,1,0,1,33,0,33,33,0,33,33,0,33,33,0,33,3.00,0.00,3.00,1.33,0,1.33,67,67,67,33,33,33,33,0,0.23,0.00,1.23,0.44,0.00,1.44,100,1,0,0,0,1,1,0,0,2,0,1,1,0,0,1,0,1,0,67,0,67,0,0,0,0
Houston Dynamo,Houston Dynamo,2023,USA,4,0,4,0,0,0,0,3,0,3,1,0,1,0.75,0,0.75,2,4,4,30,4,5,-1,9,0,9,0,4,0,5,0,-1,90,0,90,72,0,72,1,0,1,3,0,3,1,0,1,3,0,3,6,0,6,5,0,5,47,0,47,23,0,23,10,0,10,13,0,13,30,0,30,4,0,4,1,0,1,3,0,3,3,0,3,1,0,1,0,0,0,2.5,0,2.5,2.25,0,2.25,1,0,1,1.25,0,1.25,1.25,0,1.25,1,0,1,0.25,0,0.25,3,3,2,1,0,0,0,0,0,0,0,0,3,3,2,1,0,0,1,1,2,3,4,4,0,0,0,0,0,0,1,1,2,3,4,4,75,75,50,25,0,0,0,0,0,0,0,0,75,75,50,25,0,0,25,25,50,75,100,100,0,0,0,0,0,0,25,25,50,75,100,100,3,1,1,0,0,0,3,1,1,75,25,25,0,0,0,75,25,25,0,0,0,0,25,0,25,75,0,75,25,0,25,75,0,75,3,0,3,75,0,75,1,0,1,25,0,25,1,0,1,25,0,25,75,0,75,25,0,25,0,0,0,2.00,0.00,2.00,1.25,0,1.25,100,100,100,100,67,0,0,0,0.00,0.00,0.77,0.75,0.00,1.75,100,1,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1,1,75,0,75,25,0,25,0
Chicago Fire,Chicago Fire,2023,USA,3,1,2,0,1,0,1,1,0,1,1,1,0,1.33,0,2,1,5,5,22,4,4,0,8,1,7,0,4,1,3,-1,1,68,0,45,68,90,60,0,0,0,2,0,2,1,1,0,0,0,0,20,2,18,8,4,4,46,39,50,26,5,21,11,0,11,15,5,10,32,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,1,1,1,2.67,1,3.5,1.33,0,2,1.33,1,1.5,0,0,0,0,0,0,0,0,0,3,2,1,1,1,0,1,0,0,0,0,0,2,2,1,1,1,0,0,1,2,2,2,3,0,1,1,1,1,1,0,0,1,1,1,2,100,67,33,33,33,0,100,0,0,0,0,0,100,100,50,50,50,0,0,33,67,67,67,100,0,100,100,100,100,100,0,0,50,50,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,50,-38,0,0,0,67,0,100,33,100,0,0,0,0,3,1,2,100,100,100,3,1,2,100,100,100,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,6.67,2.00,9.00,2.67,4,2.00,67,33,33,33,33,33,33,33,0.63,0.49,0.77,1.45,1.22,1.68,133,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,2,2,0,33,0,50,33,100,0,33
Sporting Kansas City,Sporting KC,2023,USA,3,0,3,0,1,0,1,1,0,1,1,0,1,1.33,0,1.33,2,6,6,26,5,7,-2,12,0,12,0,5,0,7,0,-2,54,0,54,39,0,39,1,0,1,2,0,2,0,0,0,2,0,2,19,0,19,8,0,8,56,0,56,24,0,24,8,0,8,16,0,16,31,0,31,3,0,3,3,0,3,0,0,0,2,0,2,0,0,0,1,0,1,2,0,2,4,0,4,1.67,0,1.67,2.33,0,2.33,2,0,2,1,0,1,1,0,1,3,2,2,2,2,1,0,0,0,0,0,0,3,2,2,2,2,1,0,1,1,1,1,2,0,0,0,0,0,0,0,1,1,1,1,2,100,67,67,67,67,33,0,0,0,0,0,0,100,67,67,67,67,33,0,33,33,33,33,67,0,0,0,0,0,0,0,33,33,33,33,67,3,2,1,0,0,0,3,2,1,100,67,33,0,0,0,100,67,33,33,0,33,0,33,0,33,67,0,67,0,0,0,67,0,67,1,0,1,33,0,33,1,0,1,33,0,33,1,0,1,33,0,33,67,0,67,0,0,0,33,0,33,6.33,0.00,6.33,2.67,0,2.67,67,67,67,67,33,33,33,33,0.00,0.00,0.93,1.43,0.00,2.43,100,1,1,1,0,0,0,1,0,1,0,0,1,2,0,2,1,0,1,33,0,33,33,0,33,0
Columbus Crew,Columbus Crew,2023,USA,3,2,1,0,2,1,1,1,1,0,0,0,0,2.33,2,3,1,7,7,9,9,5,4,14,9,5,5,4,4,1,1,3,30,36,23,54,45,90,0,0,0,3,2,1,0,0,0,1,1,0,16,16,0,5,5,0,57,61,49,29,23,6,18,15,3,11,8,3,23,13,10,4,3,1,2,1,1,2,2,0,1,1,0,2,1,1,0,0,0,1.67,2,1,4.67,4.5,5,3,2.5,4,1.67,2,1,2,2,2,1.33,1.5,1,0.67,0.5,1,3,3,3,2,2,1,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,1,1,2,0,0,0,1,1,1,0,0,0,0,0,1,100,100,100,67,67,33,100,100,100,50,50,50,100,100,100,100,100,0,0,0,0,33,33,67,0,0,0,50,50,50,0,0,0,0,0,100,3,3,0,2,2,0,1,1,0,100,100,0,100,100,0,100,100,0,67,50,100,-19,0,0,0,100,100,100,0,0,0,33,50,0,1,1,0,33,50,0,0,0,0,0,0,0,2,1,1,67,50,100,33,50,0,67,50,100,0,0,0,5.33,8.00,0.00,1.67,2.5,0.00,67,67,67,67,67,67,0,0,1.21,1.71,0.00,0.45,0.95,0.00,100,0,1,1,0,2,1,1,0,3,0,1,1,0,0,1,0,0,2,33,50,0,0,0,0,0
LA Galaxy,LA Galaxy,2023,USA,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,8,8,37,1,3,-2,4,4,0,1,0,3,0,-2,0,180,180,0,60,60,0,0,0,0,1,1,0,1,1,0,1,1,0,6,6,0,2,2,0,56,56,0,20,20,0,7,7,0,13,13,0,24,24,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,2,2,0,2,2,0,0.5,0.5,0,1.5,1.5,0,0.5,0.5,0,0.5,0.5,0,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0,1,1,2,2,2,0,0,0,0,0,0,100,50,50,0,0,0,100,50,50,0,0,0,0,0,0,0,0,0,0,50,50,100,100,100,0,50,50,100,100,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,50,50,0,50,50,0,2,2,0,100,100,0,1,1,0,50,50,0,0,0,0,0,0,0,50,50,0,50,50,0,0,0,0,3.00,3.00,0.00,1,1,0.00,100,100,50,0,0,0,0,0,0.73,1.23,0.00,0.85,1.35,0.00,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,100,100,0,0
New England Revolution,New England Revolution,2023,USA,4,0,4,0,1,0,1,3,0,3,0,0,0,1.5,0,1.5,1,9,9,15,8,4,4,12,0,12,0,8,0,4,0,4,45,0,45,90,0,90,1,0,1,3,0,3,1,0,1,1,0,1,17,0,17,5,0,5,55,0,55,39,0,39,16,0,16,23,0,23,33,0,33,5,0,5,3,0,3,2,0,2,1,0,1,2,0,2,1,0,1,1.25,0,1.25,3,0,3,2,0,2,1,0,1,2,0,2,1.25,0,1.25,0.75,0,0.75,3,3,2,2,1,1,0,0,0,0,0,0,3,3,2,2,1,1,1,1,2,2,3,3,0,0,0,0,0,0,1,1,2,2,3,3,75,75,50,50,25,25,0,0,0,0,0,0,75,75,50,50,25,25,25,25,50,50,75,75,0,0,0,0,0,0,25,25,50,50,75,75,2,2,2,0,0,0,2,2,2,50,50,50,0,0,0,50,50,50,25,0,25,0,25,0,25,75,0,75,25,0,25,25,0,25,2,0,2,50,0,50,2,0,2,50,0,50,2,0,2,50,0,50,25,0,25,50,0,50,25,0,25,4.25,0.00,4.25,1.25,0,1.25,100,75,50,25,0,0,0,0,0.00,0.00,0.88,0.57,0.00,1.57,100,0,1,2,2,0,1,0,2,0,1,1,1,0,1,0,0,0,0,75,0,75,0,0,0,0
