timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1405720800,Jul 18 2014 - 10:00pm,complete,N/A,Lobos BUAP,Atlético San Luis,N/A,1,0.00,0.00,1.60,0.73,2,1,3,0,0,0,"49,50","51",8,4,1,0,1,0,0,1,0,1,6,7,4,4,2,3,18,18,55,45,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Universitario BUAP
1405733400,Jul 19 2014 - 1:30am,complete,N/A,Correcaminos UAT,Mineros de Zacatecas,N/A,1,0.00,0.00,1.94,1.40,0,0,0,0,0,0,"","",4,5,2,0,3,0,1,1,1,2,12,11,8,5,4,6,13,13,52,48,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Olímpico Ing. Marte R. Gómez
1405737000,Jul 19 2014 - 2:30am,complete,N/A,Atlético Zacatepec,Zacatepec Siglo XXI,N/A,1,0.00,0.00,1.80,0.92,1,0,1,0,0,0,"79","",-1,-1,1,0,2,0,1,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Arena Cora
1405803600,Jul 19 2014 - 9:00pm,complete,N/A,Necaxa,Celaya,N/A,1,0.00,0.00,1.74,0.31,4,3,7,2,1,1,"8,51,61,85","2,80,90'2",-1,-1,0,0,2,0,0,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Victoria de Aguascalientes
1405810800,Jul 19 2014 - 11:00pm,complete,N/A,Cafetaleros de Tapachula,Venados,N/A,1,0.00,0.00,1.93,0.71,3,0,3,2,2,0,"17,24,84","",1,7,0,1,3,0,1,0,1,2,6,4,2,0,4,4,20,27,49,51,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Deportivo Sur de Tamaulipas (Altamira)
1405814400,Jul 20 2014 - 12:00am,complete,N/A,Alebrijes de Oaxaca,Irapuato,N/A,1,0.00,0.00,1.79,0.69,2,1,3,1,0,1,"50,58","27",-1,-1,3,0,2,0,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Benito Juárez
1405818000,Jul 20 2014 - 1:00am,complete,N/A,Dorados,Atlante,N/A,1,0.00,0.00,2.18,0.93,1,1,2,2,1,1,"6","27",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Banorte
1406332800,Jul 26 2014 - 12:00am,complete,N/A,Atlante,Cafetaleros de Tapachula,N/A,2,0.00,0.00,1.71,0.73,2,1,3,0,0,0,"52,67","90'1",6,4,1,0,4,0,1,0,1,3,13,6,4,4,9,2,15,15,52,48,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Olímpico Andrés Quintana Roo
1406334600,Jul 26 2014 - 12:30am,complete,N/A,Mineros de Zacatecas,Necaxa,N/A,2,0.00,0.00,1.93,1.16,2,0,2,1,1,0,"1,64","",2,6,2,0,4,0,2,0,0,4,8,9,5,7,3,2,23,12,44,56,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Francisco Villa (Zacatecas)
1406415600,Jul 26 2014 - 11:00pm,complete,N/A,Venados,Alebrijes de Oaxaca,N/A,2,0.00,0.00,1.57,0.79,4,2,6,3,2,1,"26,30,50,56","9,59",-1,-1,0,0,3,1,0,0,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Olímpico Carlos Iturralde Rivero
