team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
CA Monarcas Morelia Women,Morelia Women,2017/2018,Mexico,28,14,14,0,5,2,3,4,3,1,19,9,10,0.68,0.64,0.71,8,16,11,16,18,76,-58,94,48,46,8,10,40,36,-32,-26,141,158,127,33,31,35,6,3,3,10,6,4,14,7,7,4,3,1,43,19,24,10,9,1,46,46,45,118,73,45,56,36,20,62,37,25,104,77,27,3,3,0,21,10,11,-18,-7,-11,1,1,0,4,3,1,11,4,7,0.44,0.75,0.13,3.36,3.43,3.29,0.64,0.57,0.71,2.71,2.86,2.57,1.5,1.63,1.38,0.19,0.38,0,1.31,1.25,1.38,26,21,14,10,7,4,12,8,6,5,3,3,14,13,8,5,4,1,2,7,14,18,21,24,2,6,8,9,11,11,0,1,6,9,10,13,93,75,50,36,25,14,86,57,43,36,21,21,100,93,57,36,29,7,7,25,50,64,75,86,14,43,57,64,79,79,0,7,43,64,71,93,12,7,3,5,3,3,7,4,0,75,44,19,63,38,38,88,50,0,18,14,21,-9,21,21,21,36,43,29,50,50,50,14,21,7,5,4,1,31,50,13,13,5,8,81,63,100,2,2,0,13,25,0,6,13,0,25,38,13,69,50,88,2.87,2.71,3.00,0.77,1.29,0.17,87,67,60,53,47,40,27,13,0.00,0.00,0.00,0.00,0.00,0.00,157,0,1,1,1,0,2,3,1,2,4,3,7,3,6,7,7,5,7,14,21,7,68,64,71,13
Querétaro FC Women,Querétaro Women,2017/2018,Mexico,28,14,14,0,10,7,3,5,2,3,13,5,8,1.25,1.64,0.86,5,8,10,8,40,61,-21,101,49,52,24,16,25,36,-1,-20,63,53,79,41,50,35,6,4,2,16,8,8,7,3,4,10,6,4,49,25,24,16,12,4,52,50,53,109,57,52,62,37,25,47,20,27,56,19,37,14,9,5,14,4,10,0,5,-5,5,3,2,5,4,1,4,1,3,1.43,1.63,1.17,3.61,3.5,3.71,1.43,1.71,1.14,2.18,1.79,2.57,2,1.63,2.5,1,1.13,0.83,1,0.5,1.67,27,24,18,13,8,6,13,11,9,6,5,3,14,13,9,7,3,3,1,4,10,15,20,22,1,3,5,8,9,11,0,1,5,7,11,11,96,86,64,46,29,21,93,79,64,43,36,21,100,93,64,50,21,21,4,14,36,54,71,79,7,21,36,57,64,79,0,7,36,50,79,79,10,9,5,5,5,2,5,4,3,71,64,36,63,63,25,83,67,50,36,50,21,19,21,29,14,57,57,57,25,21,29,36,43,29,7,5,2,50,63,33,7,4,3,50,50,50,4,2,2,29,25,33,36,38,33,36,50,17,29,13,50,3.77,3.57,4.00,1.33,1.71,0.80,69,62,38,23,15,15,8,8,0.00,0.00,0.00,0.00,0.00,0.00,211,4,2,1,3,6,1,1,2,1,4,3,4,2,2,0,2,7,6,18,14,21,46,36,57,8
Deportivo Toluca FC Women,Toluca Women,2017/2018,Mexico,30,15,15,0,17,7,10,5,3,2,8,5,3,1.87,1.6,2.13,2,7,2,6,49,33,16,82,39,43,25,24,14,19,11,5,55,54,56,82,97,71,12,7,5,14,5,9,5,4,1,14,7,7,118,60,58,8,4,4,51,54,50,313,172,141,148,85,63,165,87,78,135,56,79,15,7,8,9,1,8,6,6,0,8,5,3,11,4,7,3,1,2,1.59,1.9,1.33,2.73,2.6,2.87,1.63,1.67,1.6,1.1,0.93,1.27,1.09,0.8,1.33,0.68,0.7,0.67,0.41,0.1,0.67,29,25,18,8,2,0,14,13,9,3,0,0,15,12,9,5,2,0,1,5,12,22,28,30,1,2,6,12,15,15,0,3,6,10,13,15,97,83,60,27,7,0,93,87,60,20,0,0,100,80,60,33,13,0,3,17,40,73,93,100,7,13,40,80,100,100,0,20,40,67,87,100,15,8,1,6,2,0,9,6,1,68,36,5,60,20,0,75,50,8,57,47,67,9,40,47,33,47,33,60,17,27,7,47,47,47,14,9,5,64,90,42,10,5,5,45,50,42,5,0,5,23,0,42,36,50,25,50,40,58,14,10,17,5.36,6.00,4.83,0.57,0.57,0.57,95,82,68,50,41,27,23,23,0.00,0.00,0.00,0.00,0.00,0.00,107,2,3,4,4,3,3,1,4,6,3,3,0,3,1,3,4,2,4,17,20,13,27,33,20,18
CD Tiburones Rojos de Veracruz Women,Veracruz Women,2017/2018,Mexico,28,14,14,0,5,3,2,5,3,2,18,8,10,0.71,0.86,0.57,5,14,12,12,18,54,-36,72,38,34,10,8,28,26,-18,-18,141,127,158,47,45,48,6,3,3,11,5,6,13,7,6,5,2,3,37,7,30,4,0,4,44,48,43,73,23,50,35,9,26,38,14,24,63,8,55,4,1,3,7,0,7,-3,1,-4,3,1,2,5,2,3,3,0,3,1.27,1.67,1.13,2.57,2.71,2.43,0.64,0.71,0.57,1.93,2,1.86,1,0.33,1.25,0.36,0.33,0.38,0.64,0,0.88,26,20,14,6,2,1,13,10,6,3,2,1,13,10,8,3,0,0,2,8,14,22,26,27,1,4,8,11,12,13,1,4,6,11,14,14,93,71,50,21,7,4,93,71,43,21,14,7,93,71,57,21,0,0,7,29,50,79,93,96,7,29,57,79,86,93,7,29,43,79,100,100,7,3,1,1,0,0,6,3,1,64,27,9,33,0,0,75,38,13,18,21,14,4,21,21,21,39,36,43,46,50,43,18,14,21,7,3,4,64,100,50,7,2,5,64,67,63,1,0,1,9,0,13,27,33,25,45,67,38,27,0,38,3.70,3.50,3.75,0.5,0,0.57,90,70,60,30,20,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,139,1,1,1,1,0,0,1,0,0,0,1,1,2,3,2,3,1,1,18,21,14,64,57,71,0
Club América Women,América Women,2017/2018,Mexico,32,16,16,0,22,13,9,6,1,5,4,2,2,2.25,2.5,2,1,3,1,2,101,32,69,133,63,70,50,51,13,19,37,32,28,29,28,90,111,76,12,8,4,19,8,11,1,0,1,18,12,6,154,73,81,11,3,8,54,54,52,395,260,135,210,138,72,185,122,63,147,85,62,23,12,11,8,4,4,15,8,7,12,6,6,7,5,2,2,1,1,2.05,1.92,2.22,4.16,3.94,4.38,3.16,3.13,3.19,1,0.81,1.19,1.48,1.33,1.67,1.1,1,1.22,0.38,0.33,0.44,32,27,23,16,11,8,16,13,13,8,5,4,16,14,10,8,6,4,0,5,9,16,21,24,0,3,3,8,11,12,0,2,6,8,10,12,100,84,72,50,34,25,100,81,81,50,31,25,100,88,63,50,38,25,0,16,28,50,66,75,0,19,19,50,69,75,0,12,37,50,62,75,16,9,4,8,5,3,8,4,1,76,43,19,67,42,25,89,44,11,69,81,56,9,38,50,25,59,50,69,3,0,6,56,75,38,14,8,6,67,67,67,7,5,2,33,42,22,5,3,2,24,25,22,57,50,67,33,42,22,10,8,11,6.70,5.21,9.00,0.58,0.25,1.14,83,78,65,48,48,35,22,9,0.00,0.00,0.00,0.00,0.00,0.00,219,7,6,3,3,8,9,9,10,9,2,2,0,3,3,2,5,3,1,19,6,31,13,13,13,4
CF Pachuca Women,Pachuca Women,2017/2018,Mexico,32,16,16,0,20,10,10,4,3,1,8,3,5,2,2.06,1.94,3,5,3,5,74,35,39,109,47,62,34,40,13,22,21,18,39,42,36,83,111,65,12,7,5,14,7,7,7,3,4,14,10,4,138,96,42,25,8,17,53,53,53,407,245,162,215,122,93,192,123,69,139,69,70,20,8,12,12,6,6,8,2,6,8,4,4,7,6,1,7,4,3,1.41,1.29,1.63,3.41,2.94,3.88,2.31,2.13,2.5,1.09,0.81,1.38,1.45,1,2.25,0.91,0.57,1.5,0.55,0.43,0.75,31,28,20,12,7,4,15,14,9,6,3,0,16,14,11,6,4,4,1,4,12,20,25,28,1,2,7,10,13,16,0,2,5,10,12,12,97,88,63,38,22,13,94,88,56,38,19,0,100,88,69,38,25,25,3,12,37,62,78,87,6,12,44,62,81,100,0,12,31,62,75,75,18,8,3,10,4,0,8,4,3,82,36,14,71,29,0,100,50,38,63,63,63,9,38,44,31,44,44,44,22,19,25,44,63,25,11,8,3,50,57,38,10,8,2,45,57,25,5,2,3,23,14,38,36,29,50,32,43,13,32,29,38,5.31,6.40,3.82,1.14,0.67,1.70,81,57,46,35,31,23,19,8,0.00,0.00,0.00,0.00,0.00,0.00,141,5,2,3,7,6,8,8,8,10,3,3,2,2,4,2,2,2,3,13,19,6,25,19,31,4
CDSC Cruz Azul Women,Cruz Azul Women,2017/2018,Mexico,28,14,14,0,5,4,1,5,0,5,18,10,8,0.71,0.86,0.57,6,15,13,14,18,63,-45,81,41,40,10,8,31,32,-21,-24,141,127,158,40,41,39,6,3,3,10,3,7,14,8,6,4,3,1,50,25,25,26,15,11,46,48,44,137,76,61,73,41,32,64,35,29,118,65,53,3,1,2,19,13,6,-16,-12,-4,1,0,1,8,4,4,10,6,4,0.58,0.4,0.78,2.89,2.93,2.86,0.64,0.71,0.57,2.25,2.21,2.29,1.16,1.4,0.89,0.16,0.1,0.22,1,1.3,0.67,26,18,13,9,6,3,14,8,6,5,3,1,12,10,7,4,3,2,2,10,15,19,22,25,0,6,8,9,11,13,2,4,7,10,11,12,93,64,46,32,21,11,100,57,43,36,21,7,86,71,50,29,21,14,7,36,54,68,79,89,0,43,57,64,79,93,14,29,50,71,79,86,11,5,3,6,3,2,5,2,1,58,26,16,60,30,20,56,22,11,18,29,7,7,21,21,21,36,21,50,50,57,43,14,21,7,9,4,5,47,40,56,16,9,7,84,90,78,2,1,1,11,10,11,5,0,11,42,40,44,53,60,44,2.63,2.27,3.13,1.73,1.88,1.57,79,63,42,32,26,21,16,11,0.00,0.00,0.00,0.00,0.00,0.00,125,1,0,0,2,1,1,2,1,1,6,5,1,7,3,3,5,10,7,18,0,36,64,71,57,5
CD Guadalajara Women,Guadalajara Women,2017/2018,Mexico,32,16,16,0,22,13,9,4,0,4,6,3,3,2.19,2.44,1.94,3,4,4,4,72,29,43,101,50,51,40,32,10,19,30,13,40,36,45,99,143,76,12,10,2,17,5,12,3,1,2,15,12,3,81,42,39,19,11,8,52,51,53,182,63,119,113,46,67,69,17,52,54,15,39,20,12,8,10,3,7,10,9,1,10,6,4,3,1,2,4,1,3,1.94,2.38,1.56,3.16,3.13,3.19,2.25,2.5,2,0.91,0.63,1.19,1.76,1.88,1.67,1.18,1.5,0.89,0.59,0.38,0.78,32,27,19,11,5,4,16,12,9,5,3,3,16,15,10,6,2,1,0,5,13,21,27,28,0,4,7,11,13,13,0,1,6,10,14,15,100,84,59,34,16,13,100,75,56,31,19,19,100,94,63,38,13,6,0,16,41,66,84,87,0,25,44,69,81,81,0,6,37,62,87,94,16,8,5,7,4,3,9,4,2,94,47,29,88,50,38,100,44,22,69,81,56,21,38,63,13,53,31,75,9,6,13,47,75,19,8,6,2,47,75,22,4,1,3,24,13,33,6,2,4,35,25,44,59,75,44,18,13,22,24,13,33,4.76,5.25,4.33,1.19,1.38,1.00,71,65,53,47,35,28,18,12,0.00,0.00,0.00,0.00,0.00,0.00,153,7,2,5,4,6,5,4,1,4,1,6,1,2,0,1,1,1,2,13,0,25,19,19,19,6
Pumas de la Universidad Nacional Autonoma de Mexico,Pumas UNAM Women,2017/2018,Mexico,28,14,14,0,12,7,5,9,4,5,7,3,4,1.61,1.79,1.43,4,6,7,7,42,22,20,64,35,29,25,17,10,12,15,5,60,50,74,114,127,105,11,5,6,11,7,4,9,2,7,10,7,3,117,57,60,13,11,2,54,52,57,257,137,120,123,68,55,134,69,65,114,51,63,11,7,4,3,3,0,8,4,4,6,4,2,10,3,7,2,2,0,1.56,1.67,1.44,2.29,2.5,2.07,1.5,1.79,1.21,0.79,0.71,0.86,0.78,1.11,0.44,0.61,0.78,0.44,0.17,0.33,0,25,19,12,4,3,1,14,12,7,1,1,0,11,7,5,3,2,1,3,9,16,24,25,27,0,2,7,13,13,14,3,7,9,11,12,13,89,68,43,14,11,4,100,86,50,7,7,0,79,50,36,21,14,7,11,32,57,86,89,96,0,14,50,93,93,100,21,50,64,79,86,93,9,4,1,7,3,0,2,1,1,50,22,6,78,33,0,22,11,11,43,50,36,15,39,36,43,39,50,29,32,14,50,36,50,21,15,6,9,83,67,100,11,4,7,61,44,78,1,1,0,6,11,0,33,44,22,56,33,78,11,22,0,5.85,5.18,6.67,0.76,1.22,0.25,70,55,55,40,40,40,35,25,0.00,0.00,0.00,0.00,0.00,0.00,104,1,4,0,4,3,2,3,3,3,1,0,1,1,0,2,0,3,3,32,29,36,25,21,29,20
Club Tijuana Xoloitzcuintles de Caliente Women,Tijuana Women,2017/2018,Mexico,28,14,14,0,7,3,4,8,7,1,13,4,9,1.04,1.14,0.93,7,10,8,9,28,40,-12,68,37,31,18,10,19,21,-1,-11,90,70,127,63,66,60,9,5,4,9,8,1,12,3,9,10,7,3,50,30,20,15,7,8,45,45,46,131,71,60,64,38,26,67,33,34,95,39,56,4,4,0,6,3,3,-2,1,-3,1,1,0,11,5,6,3,1,2,0.93,1.14,0.75,2.43,2.64,2.21,1,1.29,0.71,1.43,1.36,1.5,0.67,1,0.38,0.27,0.57,0,0.4,0.43,0.38,26,17,14,7,2,2,12,9,7,5,2,2,14,8,7,2,0,0,2,11,14,21,26,26,2,5,7,9,12,12,0,6,7,12,14,14,93,61,50,25,7,7,86,64,50,36,14,14,100,57,50,14,0,0,7,39,50,75,93,93,14,36,50,64,86,86,0,43,50,86,100,100,6,4,0,4,3,0,2,1,0,40,27,0,57,43,0,25,13,0,25,21,29,17,32,36,29,32,57,7,43,21,64,36,50,21,10,4,6,67,57,75,12,4,8,80,57,100,2,2,0,13,29,0,7,14,0,73,71,75,20,14,25,2.94,4.29,2.00,1,1.17,0.89,71,47,35,35,28,24,18,6,0.00,0.00,0.00,0.00,0.00,0.00,118,1,1,1,1,1,0,2,1,1,0,2,0,2,4,6,4,0,4,29,50,7,46,29,64,0
