team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Fenerbahçe,Fenerbahçe,2016/2017,Turkey,34,17,17,0,18,8,10,10,6,4,6,3,3,1.88,1.76,2,3,6,1,3,60,32,28,92,43,49,28,32,15,17,13,15,51,55,48,96,102,90,11,7,4,19,8,11,6,4,2,17,10,7,167,91,76,95,44,51,52,55,49,385,210,175,171,91,80,214,119,95,556,270,286,31,14,17,18,8,10,13,6,7,15,8,7,12,6,6,7,3,4,1.68,1.76,1.59,2.71,2.53,2.88,1.76,1.65,1.88,0.94,0.88,1,1.44,1.29,1.59,0.91,0.82,1,0.53,0.47,0.59,32,23,16,11,7,3,15,11,8,5,3,1,17,12,8,6,4,2,2,11,18,23,27,31,2,6,9,12,14,16,0,5,9,11,13,15,94,68,47,32,21,9,88,65,47,29,18,6,100,71,47,35,24,12,6,32,53,68,79,91,12,35,53,71,82,94,0,29,53,65,76,88,27,12,7,13,5,3,14,7,4,79,35,21,76,29,18,82,41,24,53,47,59,0,32,41,24,56,47,65,18,24,12,50,59,41,20,12,8,59,71,47,12,5,7,35,29,41,9,4,5,26,24,29,44,47,41,35,35,35,21,18,24,4.91,5.35,4.47,2.79,2.59,3.00,65,56,44,38,28,21,18,18,0.00,0.00,0.00,0.00,0.00,0.00,44,2,4,11,6,10,5,3,6,13,4,5,3,2,6,4,2,1,5,29,35,24,18,18,18,18
Beşiktaş,Beşiktaş,2016/2017,Turkey,34,17,17,0,23,13,10,8,4,4,3,0,3,2.26,2.53,2,1,1,2,1,73,30,43,103,59,44,44,29,15,15,29,14,42,35,53,102,102,102,14,5,9,20,12,8,2,0,2,26,15,11,209,116,93,67,27,40,55,59,50,489,273,216,220,125,95,269,148,121,473,251,222,32,20,12,12,6,6,20,14,6,18,12,6,12,3,9,4,2,2,1.94,2.29,1.59,3.03,3.47,2.59,2.15,2.59,1.71,0.88,0.88,0.88,1.29,1.53,1.06,0.94,1.18,0.71,0.35,0.35,0.35,32,27,21,14,6,2,17,15,13,9,4,1,15,12,8,5,2,1,2,7,13,20,28,32,0,2,4,8,13,16,2,5,9,12,15,16,94,79,62,41,18,6,100,88,76,53,24,6,88,71,47,29,12,6,6,21,38,59,82,94,0,12,24,47,76,94,12,29,53,71,88,94,25,16,3,15,9,2,10,7,1,74,47,9,88,53,12,59,41,6,68,76,59,0,41,29,53,59,71,47,6,0,12,76,88,65,25,12,13,74,71,76,13,4,9,38,24,53,5,3,2,15,18,12,53,71,35,35,18,53,12,12,12,6.15,6.82,5.47,1.97,1.59,2.35,76,68,56,50,38,24,24,21,0.00,0.00,0.00,0.00,0.00,0.00,68,7,9,4,5,11,9,7,9,12,4,2,4,0,6,3,5,1,5,24,24,24,9,0,18,15
Trabzonspor,Trabzonspor,2016/2017,Turkey,34,17,17,0,14,6,8,9,5,4,11,6,5,1.5,1.35,1.65,6,12,5,6,39,34,5,73,40,33,22,17,18,16,4,1,78,70,90,90,85,96,16,9,7,11,5,6,12,7,5,16,8,8,152,89,63,106,54,52,44,47,42,450,255,195,191,107,84,259,148,111,547,265,282,18,9,9,15,9,6,3,0,3,9,3,6,19,11,8,6,3,3,1.35,1.18,1.53,2.15,2.35,1.94,1.15,1.29,1,1,1.06,0.94,0.97,1.06,0.88,0.53,0.53,0.53,0.44,0.53,0.35,29,19,13,7,3,1,13,10,7,5,3,1,16,9,6,2,0,0,5,15,21,27,31,33,4,7,10,12,14,16,1,8,11,15,17,17,85,56,38,21,9,3,76,59,41,29,18,6,94,53,35,12,0,0,15,44,62,79,91,97,24,41,59,71,82,94,6,47,65,88,100,100,20,9,3,10,6,1,10,3,2,59,26,9,59,35,6,59,18,12,41,35,47,3,47,53,41,32,29,35,35,41,29,47,47,47,22,10,12,65,59,71,19,10,9,56,59,53,7,4,3,21,24,18,26,18,35,56,65,47,18,18,18,4.47,5.24,3.71,3.12,3.18,3.06,85,76,59,35,24,18,9,3,0.00,0.00,0.00,0.00,0.00,0.00,47,1,6,5,3,5,8,5,3,3,4,3,2,5,3,2,6,3,6,26,29,24,32,35,29,3
Osmanlispor FK,Osmanlıspor,2016/2017,Turkey,34,17,17,0,9,3,6,11,6,5,14,8,6,1.12,0.88,1.35,13,16,7,13,37,45,-8,82,39,43,15,22,24,21,-9,1,83,102,70,68,64,73,8,3,5,17,9,8,12,6,6,16,7,9,195,118,77,84,41,43,53,55,50,481,245,236,205,94,111,276,151,125,534,266,268,21,10,11,19,10,9,2,0,2,11,5,6,14,6,8,9,6,3,1.38,1.24,1.53,2.41,2.29,2.53,1.09,0.88,1.29,1.32,1.41,1.24,1.18,1.18,1.18,0.62,0.59,0.65,0.56,0.59,0.53,31,24,14,9,3,1,16,13,7,3,0,0,15,11,7,6,3,1,3,10,20,25,31,33,1,4,10,14,17,17,2,6,10,11,14,16,91,71,41,26,9,3,94,76,41,18,0,0,88,65,41,35,18,6,9,29,59,74,91,97,6,24,59,82,100,100,12,35,59,65,82,94,24,11,4,13,5,2,11,6,2,71,32,12,76,29,12,65,35,12,26,18,35,-13,24,18,29,50,53,47,35,35,35,47,41,53,18,7,11,53,41,65,19,10,9,56,59,53,7,4,3,21,24,18,32,29,35,41,35,47,26,35,18,5.74,6.94,4.53,2.47,2.41,2.53,85,74,71,59,50,38,28,21,0.00,0.00,0.00,0.00,0.00,0.00,53,5,7,0,5,5,4,3,1,7,3,4,2,5,8,6,5,3,9,32,35,29,41,47,35,18
Galatasaray,Galatasaray,2016/2017,Turkey,34,17,17,0,20,11,9,4,0,4,10,6,4,1.88,1.94,1.82,4,4,4,4,65,40,25,105,54,51,37,28,17,23,20,5,47,41,55,76,90,67,9,5,4,19,9,10,6,3,3,22,9,13,174,102,72,69,27,42,58,59,57,481,278,203,210,125,85,271,153,118,439,228,211,33,16,17,19,9,10,14,7,7,16,8,8,11,5,6,7,4,3,1.74,1.71,1.76,3.09,3.18,3,1.91,2.18,1.65,1.18,1,1.35,1.53,1.47,1.59,0.97,0.94,1,0.56,0.53,0.59,34,27,21,15,6,2,17,13,11,8,3,2,17,14,10,7,3,0,0,7,13,19,28,32,0,4,6,9,14,15,0,3,7,10,14,17,100,79,62,44,18,6,100,76,65,47,18,12,100,82,59,41,18,0,0,21,38,56,82,94,0,24,35,53,82,88,0,18,41,59,82,100,29,16,5,14,7,3,15,9,2,85,47,15,82,41,18,88,53,12,59,65,53,15,26,29,24,56,53,59,18,18,18,65,53,76,17,9,8,50,53,47,12,7,5,35,41,29,10,4,6,29,24,35,47,47,47,32,29,35,21,24,18,5.12,6.00,4.24,2.03,1.59,2.47,68,65,59,35,24,21,9,9,0.00,0.00,0.00,0.00,0.00,0.00,82,7,6,7,8,6,9,4,5,13,2,4,4,5,6,5,3,6,5,12,0,24,29,35,24,9
Gaziantepspor,Gaziantepspor,2016/2017,Turkey,34,17,17,0,7,4,3,5,2,3,22,11,11,0.76,0.82,0.71,17,18,16,17,30,65,-35,95,44,51,15,15,29,36,-14,-21,102,102,102,47,53,42,7,3,4,15,8,7,16,7,9,9,6,3,152,91,61,88,43,45,45,47,44,346,186,160,153,80,73,193,106,87,450,229,221,14,6,8,28,11,17,-14,-5,-9,4,2,2,16,10,6,14,5,9,0.82,0.94,0.71,2.79,2.59,3,0.88,0.88,0.88,1.91,1.71,2.12,1.24,1,1.47,0.41,0.35,0.47,0.82,0.65,1,30,25,19,10,6,3,16,12,10,4,2,0,14,13,9,6,4,3,4,9,15,24,28,31,1,5,7,13,15,17,3,4,8,11,13,14,88,74,56,29,18,9,94,71,59,24,12,0,82,76,53,35,24,18,12,26,44,71,82,91,6,29,41,76,88,100,18,24,47,65,76,82,25,13,3,11,6,0,14,7,3,74,38,9,65,35,0,82,41,18,21,24,18,5,21,18,24,44,47,41,47,41,53,26,35,18,12,8,4,35,47,24,22,11,11,65,65,65,9,4,5,26,24,29,12,12,12,47,59,35,41,29,53,4.47,5.35,3.59,2.59,2.53,2.65,76,59,47,35,26,26,21,15,0.00,0.00,0.00,0.00,0.00,0.00,53,2,3,2,4,5,5,1,4,4,5,7,8,4,5,7,9,9,11,15,12,18,65,65,65,15
Alanyaspor,Alanyaspor,2016/2017,Turkey,34,17,17,0,12,8,4,4,1,3,18,8,10,1.18,1.47,0.88,12,10,13,12,54,65,-11,119,67,52,35,19,32,33,3,-14,57,44,80,47,48,46,7,4,3,20,10,10,10,4,6,11,7,4,158,87,71,97,47,50,48,49,47,414,231,183,188,101,87,226,130,96,495,258,237,19,11,8,34,16,18,-15,-5,-10,5,3,2,12,7,5,17,7,10,0.79,0.94,0.65,3.5,3.94,3.06,1.59,2.06,1.12,1.91,1.88,1.94,1.56,1.59,1.53,0.56,0.65,0.47,1,0.94,1.06,31,29,25,16,14,3,16,15,14,10,9,2,15,14,11,6,5,1,3,5,9,18,20,31,1,2,3,7,8,15,2,3,6,11,12,16,91,85,74,47,41,9,94,88,82,59,53,12,88,82,65,35,29,6,9,15,26,53,59,91,6,12,18,41,47,88,12,18,35,65,71,94,27,18,6,12,10,3,15,8,3,79,53,18,71,59,18,88,47,18,35,47,24,16,21,24,18,59,59,59,29,24,35,32,41,24,12,8,4,35,47,24,19,10,9,56,59,53,10,4,6,29,24,35,15,18,12,35,41,29,50,41,59,4.65,5.12,4.18,2.85,2.76,2.94,71,59,56,53,41,38,24,12,0.00,0.00,0.00,0.00,0.00,0.00,79,4,2,4,5,8,9,6,7,9,5,9,4,10,9,7,7,5,9,12,6,18,53,47,59,6
Adanaspor AŞ,Adanaspor,2016/2017,Turkey,34,17,17,0,6,4,2,7,3,4,21,10,11,0.74,0.88,0.59,18,17,17,18,33,62,-29,95,52,43,20,13,32,30,-12,-17,93,76,118,49,48,51,4,2,2,20,12,8,11,4,7,9,5,4,123,67,56,95,46,49,45,46,44,343,187,156,156,91,65,187,96,91,516,234,282,13,6,7,32,19,13,-19,-13,-6,4,2,2,12,4,8,17,10,7,0.73,0.63,0.82,2.79,3.06,2.53,0.97,1.18,0.76,1.82,1.88,1.76,1.36,1.56,1.18,0.39,0.38,0.41,0.97,1.19,0.76,33,24,18,11,6,2,16,14,11,5,3,2,17,10,7,6,3,0,1,10,16,23,28,32,1,3,6,12,14,15,0,7,10,11,14,17,97,71,53,32,18,6,94,82,65,29,18,12,100,59,41,35,18,0,3,29,47,68,82,94,6,18,35,71,82,88,0,41,59,65,82,100,27,14,4,14,8,3,13,6,1,82,42,12,88,50,19,76,35,6,18,24,12,10,12,12,12,59,71,47,32,24,41,26,29,24,8,3,5,24,19,29,22,11,11,67,69,65,9,4,5,27,25,29,12,13,12,36,25,47,52,63,41,3.62,3.94,3.29,2.79,2.71,2.88,68,62,47,38,26,26,18,18,0.00,0.00,0.00,0.00,0.00,0.00,71,2,1,6,2,2,3,4,2,8,3,9,6,9,7,9,5,8,6,21,18,24,62,59,65,12
Bursaspor,Bursaspor,2016/2017,Turkey,34,17,17,0,11,7,4,5,3,2,18,7,11,1.12,1.41,0.82,15,11,15,15,34,58,-24,92,41,51,19,15,22,36,-3,-21,90,80,102,53,70,42,8,5,3,17,8,9,12,6,6,11,6,5,142,76,66,89,55,34,44,43,45,317,153,164,142,68,74,175,85,90,490,280,210,13,7,6,25,10,15,-12,-3,-9,4,2,2,20,11,9,10,4,6,0.94,1,0.88,2.71,2.41,3,1,1.12,0.88,1.71,1.29,2.12,1.12,1,1.24,0.38,0.41,0.35,0.74,0.59,0.88,31,27,19,9,4,2,15,13,9,3,1,0,16,14,10,6,3,2,3,7,15,25,30,32,2,4,8,14,16,17,1,3,7,11,14,15,91,79,56,26,12,6,88,76,53,18,6,0,94,82,59,35,18,12,9,21,44,74,88,94,12,24,47,82,94,100,6,18,41,65,82,88,20,11,4,9,6,2,11,5,2,59,32,12,53,35,12,65,29,12,32,41,24,19,24,29,18,50,47,53,35,35,35,32,35,29,17,9,8,50,53,47,22,11,11,65,65,65,9,5,4,26,29,24,12,12,12,59,65,53,29,24,35,4.18,4.47,3.88,2.62,3.24,2.00,79,74,56,44,38,26,21,12,0.00,0.00,0.00,0.00,0.00,0.00,74,1,5,0,5,3,2,6,1,11,5,2,7,6,6,7,4,7,14,15,18,12,53,41,65,12
Çaykur Rizespor,Rizespor,2016/2017,Turkey,34,17,17,0,10,6,4,6,4,2,18,7,11,1.06,1.29,0.82,16,14,14,16,44,53,-9,97,47,50,24,20,23,30,1,-10,70,64,76,58,67,51,5,5,0,20,8,12,9,4,5,12,8,4,157,83,74,81,36,45,44,47,41,375,211,164,160,81,79,215,130,85,511,243,268,21,12,9,24,12,12,-3,0,-3,7,5,2,16,6,10,11,6,5,1.09,1.24,0.94,2.85,2.76,2.94,1.29,1.41,1.18,1.56,1.35,1.76,1.32,1.41,1.24,0.62,0.71,0.53,0.71,0.71,0.71,34,24,19,9,6,5,17,10,7,5,4,4,17,14,12,4,2,1,0,10,15,25,28,29,0,7,10,12,13,13,0,3,5,13,15,16,100,71,56,26,18,15,100,59,41,29,24,24,100,82,71,24,12,6,0,29,44,74,82,85,0,41,59,71,76,76,0,18,29,76,88,94,26,14,3,13,6,3,13,8,0,76,41,9,76,35,18,76,47,0,29,35,24,11,15,29,0,59,47,71,26,24,29,35,47,24,15,9,6,44,53,35,17,8,9,50,47,53,10,4,6,29,24,35,21,29,12,47,35,59,32,35,29,4.62,4.88,4.35,2.38,2.12,2.65,94,88,68,56,47,28,18,12,0.00,0.00,0.00,0.00,0.00,0.00,65,5,6,1,3,7,3,3,4,12,7,3,5,5,4,5,4,6,14,18,24,12,53,41,65,9
