team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
United States Men's National Team,USMNT,2019,USA,6,3,3,0,5,3,2,0,0,0,1,0,1,2.5,3,2,1,0,0,2,15,2,13,17,11,6,11,4,0,2,11,2,36,25,68,273,0,134,4,3,1,1,0,1,1,0,1,5,3,2,23,11,12,3,1,2,54,53,54,95,60,35,39,24,15,56,36,20,85,39,46,4,3,1,0,0,0,4,3,1,4,3,1,2,0,2,0,0,0,2.33,3,1.67,2.83,3.67,2,2.5,3.67,1.33,0.33,0,0.67,0.67,1,0.33,0.67,1,0.33,0,0,0,6,3,3,3,1,1,3,2,2,2,1,1,3,1,1,1,0,0,0,3,3,3,5,5,0,1,1,1,2,2,0,2,2,2,3,3,100,50,50,50,17,17,100,67,67,67,33,33,100,33,33,33,0,0,0,50,50,50,83,83,0,33,33,33,67,67,0,67,67,67,100,100,4,0,0,3,0,0,1,0,0,67,0,0,100,0,0,33,0,0,83,100,67,74,67,100,33,17,0,33,17,0,33,83,100,67,6,3,3,100,100,100,2,0,2,33,0,67,0,0,0,0,0,0,67,100,33,33,0,67,0,0,0,3.83,3.67,4.00,0.5,0.33,0.67,67,50,17,17,0,0,0,0,1.78,2.16,1.40,1.38,1.29,1.47,83,1,0,2,0,1,3,3,2,3,0,0,0,0,0,0,1,1,0,0,0,0,17,0,33,0
Honduras National Team,Honduras,2019,Honduras,3,2,1,0,1,1,0,0,0,0,2,1,1,1,1.5,0,4,0,0,10,6,4,2,10,5,5,4,2,1,3,3,-1,45,45,45,68,180,30,1,1,0,1,0,1,1,1,0,1,1,0,15,11,4,2,1,1,55,57,52,63,51,12,26,23,3,37,28,9,39,30,9,0,0,0,3,1,2,-3,-1,-2,0,0,0,1,1,0,2,1,1,0.33,0.5,0,3.33,2.5,5,2,2,2,1.33,0.5,3,1,0.5,2,0,0,0,1,0.5,2,3,2,2,2,1,0,2,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,2,3,0,1,1,1,2,2,0,0,0,0,0,1,100,67,67,67,33,0,100,50,50,50,0,0,100,100,100,100,100,0,0,33,33,33,67,100,0,50,50,50,100,100,0,0,0,0,0,100,2,1,0,1,0,0,1,1,0,67,33,0,50,0,0,100,100,0,33,50,0,31,33,50,0,33,0,100,33,50,0,33,50,0,1,1,0,33,50,0,3,2,1,100,100,100,0,0,0,0,0,0,0,0,0,33,50,0,67,50,100,5.00,5.50,4.00,0.67,0.5,1.00,67,67,67,33,33,0,0,0,2.29,2.72,1.43,1.14,1.06,1.30,100,0,0,0,0,0,2,1,1,2,0,1,0,1,1,1,0,0,0,0,0,0,67,50,100,0
Mexico National Team,Mexico,2019,Mexico,6,4,2,0,5,3,2,1,1,0,0,0,0,2.67,2.5,3,1,0,0,1,16,4,12,20,14,6,12,4,2,2,10,2,34,30,45,134,180,90,3,2,1,3,2,1,0,0,0,6,4,2,44,24,20,7,4,3,64,64,64,146,91,55,48,32,16,98,59,39,81,58,23,7,6,1,0,0,0,7,6,1,4,3,1,2,1,1,0,0,0,2.33,2.5,2,3.33,3.5,3,2.67,3,2,0.67,0.5,1,1.17,1.5,0.5,1.17,1.5,0.5,0,0,0,6,4,3,3,2,1,4,3,2,2,1,1,2,1,1,1,1,0,0,2,3,3,4,5,0,1,2,2,3,3,0,1,1,1,1,2,100,67,50,50,33,17,100,75,50,50,25,25,100,50,50,50,50,0,0,33,50,50,67,83,0,25,50,50,75,75,0,50,50,50,50,100,4,1,1,3,1,1,1,0,0,67,17,17,75,25,25,50,0,0,83,75,100,19,50,50,50,50,50,50,0,0,0,100,100,100,6,4,2,100,100,100,2,1,1,33,25,50,0,0,0,0,0,0,67,75,50,33,25,50,0,0,0,7.33,6.00,10.00,1.17,1,1.50,100,83,83,83,50,33,0,0,2.58,2.44,2.86,1.10,1.09,1.13,117,1,0,1,3,2,1,2,5,0,0,0,0,0,0,2,0,1,1,17,25,0,0,0,0,0
Costa Rica National Team,Costa Rica,2019,Costa Rica,4,2,2,0,2,2,0,1,0,1,1,0,1,1.75,3,0.5,2,0,0,5,8,4,4,12,7,5,6,2,1,3,5,-1,45,30,90,90,180,60,1,1,0,3,1,2,0,0,0,3,2,1,16,10,6,10,3,7,55,58,52,70,36,34,26,15,11,44,21,23,74,30,44,5,4,1,1,0,1,4,4,0,3,2,1,0,0,0,1,0,1,2.25,3,1.5,3,3.5,2.5,2,3,1,1,0.5,1.5,1.5,2,1,1.25,2,0.5,0.25,0,0.5,4,4,3,1,0,0,2,2,2,1,0,0,2,2,1,0,0,0,0,0,1,3,4,4,0,0,0,1,2,2,0,0,1,2,2,2,100,100,75,25,0,0,100,100,100,50,0,0,100,100,50,0,0,0,0,0,25,75,100,100,0,0,0,50,100,100,0,0,50,100,100,100,4,1,1,2,1,1,2,0,0,100,25,25,100,50,50,100,0,0,50,100,0,50,25,50,0,75,50,100,0,0,0,75,100,50,3,2,1,75,100,50,1,0,1,25,0,50,0,0,0,0,0,0,75,100,50,0,0,0,25,0,50,4.00,5.00,3.00,2.5,1.5,3.50,50,50,50,50,50,25,0,0,1.83,1.96,1.71,1.54,1.19,1.90,75,1,2,1,0,1,2,0,1,0,0,0,0,0,1,2,0,0,1,25,0,50,25,0,50,0
Canada National Team,Canada,2019,Canada,4,2,2,0,2,2,0,0,0,0,2,0,2,1.5,3,0,2,0,0,6,14,6,8,20,11,9,11,3,0,6,11,-3,26,16,60,60,0,30,2,2,0,2,0,2,0,0,0,3,2,1,15,11,4,4,2,2,50,57,43,78,52,26,38,27,11,40,25,15,53,29,24,7,5,2,1,0,1,6,5,1,3,2,1,0,0,0,1,0,1,2.25,3,1.5,5,5.5,4.5,3.5,5.5,1.5,1.5,0,3,2,2.5,1.5,1.75,2.5,1,0.25,0,0.5,4,4,4,4,2,1,2,2,2,2,1,1,2,2,2,2,1,0,0,0,0,0,2,3,0,0,0,0,1,1,0,0,0,0,1,2,100,100,100,100,50,25,100,100,100,100,50,50,100,100,100,100,50,0,0,0,0,0,50,75,0,0,0,0,50,50,0,0,0,0,50,100,4,2,1,2,1,1,2,1,0,100,50,25,100,50,50,100,50,0,50,100,0,79,50,100,0,50,0,100,0,0,0,75,100,50,3,2,1,75,100,50,1,0,1,25,0,50,0,0,0,0,0,0,75,100,50,0,0,0,25,0,50,3.75,5.50,2.00,1,1,1.00,75,50,50,50,25,25,0,0,2.21,2.98,1.44,1.65,1.50,1.80,200,1,1,2,1,3,1,2,3,0,0,0,0,1,1,1,1,2,0,0,0,0,50,0,100,0
Haiti National Team,Haiti,2019,Haiti,5,4,1,0,4,3,1,0,0,0,1,1,0,2.4,2.25,3,1,0,0,3,9,5,4,14,12,2,7,2,5,0,2,2,50,51,45,90,72,0,1,0,1,3,3,0,1,1,0,1,0,1,15,13,2,8,4,4,43,44,37,75,64,11,25,20,5,50,44,6,67,47,20,2,0,2,4,4,0,-2,-4,2,1,0,1,1,1,0,3,3,0,0.8,0.25,3,2.8,3,2,1.8,1.75,2,1,1.25,0,1.2,1,2,0.4,0,2,0.8,1,0,5,4,3,1,1,0,4,3,3,1,1,0,1,1,0,0,0,0,0,1,2,4,4,5,0,1,1,3,3,4,0,0,1,1,1,1,100,80,60,20,20,0,100,75,75,25,25,0,100,100,0,0,0,0,0,20,40,80,80,100,0,25,25,75,75,100,0,0,100,100,100,100,4,2,0,3,1,0,1,1,0,80,40,0,75,25,0,100,100,0,80,75,100,-14,20,0,100,60,75,0,20,25,0,20,0,100,2,1,1,40,25,100,4,4,0,80,100,0,0,0,0,0,0,0,20,0,100,20,25,0,60,75,0,3.00,3.25,2.00,1.6,1,4.00,60,60,60,40,40,20,0,0,1.57,1.66,1.21,1.79,1.85,1.57,100,0,0,1,1,1,2,2,1,1,0,2,1,0,1,0,0,0,0,0,0,0,20,25,0,0
Jamaica National Team,Jamaica,2019,Jamaica,5,4,1,0,2,2,0,2,1,1,1,1,0,1.6,1.75,1,1,0,0,4,6,6,0,12,12,0,6,0,6,0,0,0,75,60,0,75,60,0,2,1,1,3,3,0,1,0,1,3,3,0,14,12,2,8,5,3,49,46,60,63,55,8,23,20,3,40,35,5,71,57,14,3,3,0,1,1,0,2,2,0,2,2,0,2,1,1,1,1,0,1.6,1.75,1,2.4,3,0,1.2,1.5,0,1.2,1.5,0,0.8,1,0,0.6,0.75,0,0.2,0.25,0,4,3,2,2,1,0,4,3,2,2,1,0,0,0,0,0,0,0,1,2,3,3,4,5,0,1,2,2,3,4,1,1,1,1,1,1,80,60,40,40,20,0,100,75,50,50,25,0,0,0,0,0,0,0,20,40,60,60,80,100,0,25,50,50,75,100,100,100,100,100,100,100,3,1,0,3,1,0,0,0,0,60,20,0,75,25,0,0,0,0,40,50,0,0,40,25,100,60,75,0,20,0,100,60,75,0,4,3,1,80,75,100,3,2,1,60,50,100,0,0,0,0,0,0,40,50,0,40,25,100,20,25,0,2.80,3.00,2.00,1.6,1.25,3.00,40,40,20,20,20,20,0,0,1.35,1.46,0.92,1.30,1.48,0.62,40,0,2,0,0,1,1,1,1,0,1,0,0,0,0,2,0,0,3,40,25,100,20,25,0,0
Curaçao National Team,Curaçao,2019,Curaçao,4,1,3,0,1,0,1,1,0,1,2,1,1,1,0,1.33,2,0,0,8,2,3,-1,5,1,4,0,2,1,2,-1,0,180,0,134,120,90,134,1,0,1,1,0,1,2,1,1,1,0,1,22,7,15,6,3,3,54,58,52,44,4,40,18,2,16,26,2,24,56,23,33,1,0,1,3,1,2,-2,-1,-1,1,0,1,0,0,0,3,1,2,0.75,0,1,1.25,1,1.33,0.5,0,0.67,0.75,1,0.67,1,1,1,0.25,0,0.33,0.75,1,0.67,4,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,3,4,4,4,4,0,1,1,1,1,1,0,2,3,3,3,3,100,25,0,0,0,0,100,0,0,0,0,0,100,33,0,0,0,0,0,75,100,100,100,100,0,100,100,100,100,100,0,67,100,100,100,100,4,0,0,1,0,0,3,0,0,100,0,0,100,0,0,100,0,0,25,0,33,-67,25,0,33,25,0,33,50,100,33,25,0,33,1,0,1,25,0,33,3,1,2,75,100,67,0,0,0,0,0,0,25,0,33,0,0,0,75,100,67,5.50,7.00,5.00,1.5,3,1.00,100,100,75,75,75,25,0,0,1.29,0.72,1.47,2.03,1.35,2.25,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,25,0,33,50,100,33,0
Cuba National Team,Cuba,2019,Cuba,3,1,2,0,0,0,0,0,0,0,3,1,2,0,0,0,4,0,0,15,0,17,-17,17,3,14,0,0,3,14,-3,-14,0,0,0,16,30,13,0,0,0,0,0,0,3,1,2,0,0,0,12,6,6,9,5,4,36,45,32,26,10,16,9,5,4,17,5,12,34,11,23,0,0,0,9,1,8,-9,-1,-8,0,0,0,0,0,0,3,1,2,0,0,0,5.67,3,7,0,0,0,5.67,3,7,3,1,4,0,0,0,3,1,4,3,3,3,2,2,2,1,1,1,0,0,0,2,2,2,2,2,2,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,100,100,100,67,67,67,100,100,100,0,0,0,100,100,100,100,100,100,0,0,0,33,33,33,0,0,0,100,100,100,0,0,0,0,0,0,3,2,2,1,0,0,2,2,2,100,67,67,100,0,0,100,100,100,0,0,0,24,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,3,1,2,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,4.00,6.00,3.00,3,5,2.00,100,100,100,100,33,33,0,0,0.95,1.27,0.79,3.02,2.34,3.37,200,0,0,0,0,0,0,0,0,0,2,0,1,2,5,0,2,4,1,0,0,0,100,100,100,0
Trinidad and Tobago National Team,Trinidad and Tobago,2019,Trinidad and Tobago,3,1,2,0,0,0,0,1,1,0,2,0,2,0.33,1,0,4,0,0,13,1,9,-8,10,2,8,1,0,1,8,0,-8,273,90,0,30,90,23,0,0,0,1,1,0,2,0,2,0,0,0,7,3,4,3,0,3,48,55,44,33,16,17,10,5,5,23,11,12,34,12,22,0,0,0,1,0,1,-1,0,-1,0,0,0,2,1,1,1,0,1,0.67,1,0.5,3.33,2,4,0.33,1,0,3,1,4,0.33,0,0.5,0,0,0,0.33,0,0.5,3,3,1,1,1,1,1,1,0,0,0,0,2,2,1,1,1,1,0,0,2,2,2,2,0,0,1,1,1,1,0,0,1,1,1,1,100,100,33,33,33,33,100,100,0,0,0,0,100,100,50,50,50,50,0,0,67,67,67,67,0,0,100,100,100,100,0,0,50,50,50,50,1,0,0,0,0,0,1,0,0,33,0,0,0,0,0,50,0,0,0,0,0,135,0,0,0,33,100,0,67,0,100,0,0,0,2,1,1,67,100,50,3,1,2,100,100,100,0,0,0,0,0,0,0,0,0,67,100,50,33,0,50,2.33,3.00,2.00,1,0,1.50,33,33,0,0,0,0,0,0,1.19,1.65,0.97,2.06,0.81,2.69,133,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,2,1,33,100,0,67,0,100,0
