team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
RSC Anderlecht,RSC Anderlecht,2019/2020,Belgium,29,15,14,0,11,7,4,10,5,5,8,3,5,1.48,1.73,1.21,8,6,8,8,45,29,16,74,41,33,29,16,12,17,17,-1,58,47,79,90,113,74,12,8,4,15,7,8,9,4,5,16,10,6,157,92,65,50,18,32,56,59,51,249,166,83,132,87,45,117,79,38,297,163,134,20,14,6,11,4,7,9,10,-1,8,5,3,18,10,8,3,0,3,1.45,1.67,1.21,2.55,2.73,2.36,1.55,1.93,1.14,1,0.8,1.21,1.07,1.2,0.93,0.69,0.93,0.43,0.38,0.27,0.5,22,19,15,6,6,4,11,9,8,4,4,3,11,10,7,2,2,1,7,10,14,23,23,25,4,6,7,11,11,12,3,4,7,12,12,13,76,66,52,21,21,14,73,60,53,27,27,20,79,71,50,14,14,7,24,34,48,79,79,86,27,40,47,73,73,80,21,29,50,86,86,93,17,11,2,8,7,2,9,4,0,59,38,7,53,47,13,64,29,0,38,47,29,23,41,53,29,52,47,57,31,27,36,55,67,43,19,11,8,66,73,57,15,7,8,52,47,57,7,4,3,24,27,21,28,33,21,62,67,57,10,0,21,5.41,6.13,4.64,1.72,1.2,2.29,86,72,59,41,41,24,21,14,1.67,1.87,1.38,1.53,1.35,1.79,93,8,7,3,2,1,2,11,2,9,2,1,3,4,3,3,2,7,4,34,33,36,28,20,36,14
Club Brugge KV,Club Brugge,2019/2020,Belgium,29,15,14,0,21,12,9,7,3,4,1,0,1,2.41,2.6,2.21,1,1,1,1,58,14,44,72,38,34,33,25,5,9,28,16,45,41,50,188,273,141,17,10,7,12,5,7,3,1,2,21,12,9,185,90,95,47,21,26,59,64,55,229,117,112,113,59,54,116,58,58,241,85,156,29,18,11,7,2,5,22,16,6,17,11,6,11,3,8,1,1,0,2.14,2.4,1.86,2.48,2.53,2.43,2,2.2,1.79,0.48,0.33,0.64,1.24,1.33,1.14,1,1.2,0.79,0.24,0.13,0.36,26,22,15,6,2,1,14,11,8,3,1,1,12,11,7,3,1,0,3,7,14,23,27,28,1,4,7,12,14,14,2,3,7,11,13,14,90,76,52,21,7,3,93,73,53,20,7,7,86,79,50,21,7,0,10,24,48,79,93,97,7,27,47,80,93,93,14,21,50,79,93,100,23,10,2,13,5,1,10,5,1,79,34,7,87,33,7,71,36,7,72,80,64,21,59,67,50,41,33,50,10,7,14,72,80,64,22,13,9,76,87,64,7,3,4,24,20,29,6,1,5,21,7,36,59,73,43,38,20,57,3,7,0,6.38,6.00,6.79,1.74,1.5,2.00,86,79,66,45,31,21,21,14,1.80,1.88,1.73,1.16,0.96,1.34,52,5,5,8,6,8,4,6,6,10,3,1,1,1,3,1,2,1,1,24,20,29,3,0,7,7
KAA Gent,KAA Gent,2019/2020,Belgium,29,15,14,0,16,11,5,7,3,4,6,1,5,1.9,2.4,1.36,2,2,4,2,59,34,25,93,52,41,38,21,14,20,24,1,44,36,60,77,97,63,10,5,5,17,10,7,3,0,3,19,10,9,137,69,68,53,24,29,54,55,52,234,149,85,120,77,43,114,72,42,176,99,77,30,20,10,18,6,12,12,14,-2,11,8,3,12,5,7,6,2,4,1.55,1.93,1.14,3.21,3.47,2.93,2.03,2.53,1.5,1.17,0.93,1.43,1.66,1.73,1.57,1.03,1.33,0.71,0.62,0.4,0.86,28,26,16,12,8,2,15,15,8,7,5,1,13,11,8,5,3,1,1,3,13,17,21,27,0,0,7,8,10,14,1,3,6,9,11,13,97,90,55,41,28,7,100,100,53,47,33,7,93,79,57,36,21,7,3,10,45,59,72,93,0,0,47,53,67,93,7,21,43,64,79,93,23,15,7,12,8,4,11,7,3,79,52,24,80,53,27,79,50,21,55,73,36,23,34,33,36,59,67,50,10,0,21,66,67,64,16,10,6,55,67,43,10,5,5,34,33,36,9,3,6,31,20,43,38,53,21,41,33,50,21,13,29,4.72,4.60,4.86,1.83,1.6,2.07,83,72,62,38,28,10,7,3,2.02,2.07,1.96,1.30,1.18,1.48,107,9,6,9,3,7,5,3,4,13,2,7,3,3,4,5,5,0,5,24,20,29,21,7,36,3
Waasland-Beveren,Waasland-Beveren,2019/2020,Belgium,29,14,15,0,5,3,2,5,2,3,19,9,10,0.69,0.79,0.6,16,16,14,16,21,60,-39,81,42,39,12,9,30,30,-18,-21,125,105,150,43,42,45,3,1,2,14,8,6,13,5,8,7,3,4,114,64,50,62,27,35,46,52,42,191,85,106,88,48,40,103,37,66,236,113,123,11,6,5,27,12,15,-16,-6,-10,6,3,3,6,2,4,17,9,8,0.83,0.79,0.87,2.79,3,2.6,0.72,0.86,0.6,2.07,2.14,2,1.31,1.29,1.33,0.38,0.43,0.33,0.93,0.86,1,28,23,16,11,3,0,14,12,10,6,0,0,14,11,6,5,3,0,1,6,13,18,26,29,0,2,4,8,14,14,1,4,9,10,12,15,97,79,55,38,10,0,100,86,71,43,0,0,93,73,40,33,20,0,3,21,45,62,90,100,0,14,29,57,100,100,7,27,60,67,80,100,25,9,4,14,3,1,11,6,3,86,31,14,100,21,7,73,40,20,17,21,13,8,10,7,13,48,57,40,45,36,53,24,21,27,9,2,7,31,14,47,20,9,11,69,64,73,4,3,1,14,21,7,21,21,20,21,14,27,59,64,53,3.93,4.57,3.33,2.14,1.93,2.33,83,76,66,59,38,21,17,14,1.34,1.51,1.21,1.60,1.30,1.81,52,1,2,2,4,2,3,2,3,2,5,5,6,7,6,6,10,3,12,17,14,20,66,64,67,10
Royal Standard de Liège,Standard Liège,2019/2020,Belgium,29,15,14,0,14,9,5,7,4,3,8,2,6,1.69,2.07,1.29,5,5,7,5,47,32,15,79,33,46,24,23,9,23,15,0,56,56,55,82,150,55,8,7,1,18,7,11,5,3,2,17,8,9,153,82,71,51,17,34,54,61,49,249,109,140,114,45,69,135,64,71,197,62,135,19,10,9,10,3,7,9,7,2,13,7,6,9,5,4,7,3,4,1.66,1.73,1.57,2.72,2.2,3.29,1.62,1.6,1.64,1.1,0.6,1.64,1,0.87,1.14,0.66,0.67,0.64,0.34,0.2,0.5,27,23,17,9,3,0,13,10,7,2,1,0,14,13,10,7,2,0,2,6,12,20,26,29,2,5,8,13,14,15,0,1,4,7,12,14,93,79,59,31,10,0,87,67,47,13,7,0,100,93,71,50,14,0,7,21,41,69,90,100,13,33,53,87,93,100,0,7,29,50,86,100,22,7,0,10,3,0,12,4,0,76,24,0,67,20,0,86,29,0,48,60,36,22,28,47,7,62,47,79,17,20,14,59,53,64,20,12,8,69,80,57,14,8,6,48,53,43,2,0,2,7,0,14,45,47,43,31,33,29,24,20,29,5.28,5.47,5.07,1.76,1.13,2.43,76,69,66,48,31,17,10,10,1.78,1.77,1.78,1.35,1.12,1.54,79,5,2,4,4,5,3,5,4,15,0,1,2,5,6,6,4,2,6,24,27,21,28,13,43,10
Sporting du Pays de Charleroi,Sporting Charleroi,2019/2020,Belgium,29,14,15,0,15,10,5,9,2,7,5,2,3,1.86,2.29,1.47,3,4,2,3,49,23,26,72,35,37,26,23,9,14,17,9,53,48,59,114,141,97,12,8,4,14,5,9,5,2,3,19,10,9,152,75,77,49,21,28,50,50,50,224,111,113,105,52,53,119,59,60,298,138,160,20,9,11,10,2,8,10,7,3,11,6,5,12,7,5,6,1,5,1.55,1.79,1.33,2.48,2.5,2.47,1.69,1.86,1.53,0.79,0.64,0.93,1.03,0.79,1.27,0.69,0.64,0.73,0.34,0.14,0.53,27,22,14,7,2,0,13,11,8,2,1,0,14,11,6,5,1,0,2,7,15,22,27,29,1,3,6,12,13,14,1,4,9,10,14,15,93,76,48,24,7,0,93,79,57,14,7,0,93,73,40,33,7,0,7,24,52,76,93,100,7,21,43,86,93,100,7,27,60,67,93,100,20,7,2,8,3,0,12,4,2,69,24,7,57,21,0,80,27,13,52,71,33,15,41,57,27,48,36,60,17,14,20,66,71,60,20,12,8,69,86,53,15,7,8,52,50,53,3,1,2,10,7,13,38,43,33,41,50,33,21,7,33,5.24,5.36,5.13,1.69,1.5,1.87,97,86,66,62,55,38,24,17,1.53,1.70,1.39,1.35,1.22,1.45,62,3,1,4,8,5,11,3,3,11,2,3,1,4,1,2,4,3,3,31,14,47,17,14,20,14
KAS Eupen,AS Eupen,2019/2020,Belgium,29,14,15,0,8,4,4,6,4,2,15,6,9,1.03,1.14,0.93,13,14,11,13,28,51,-23,79,33,46,14,14,19,32,-5,-18,93,90,97,51,66,42,6,4,2,16,8,8,9,3,6,6,3,3,117,65,52,75,27,48,50,50,51,136,69,67,63,31,32,73,38,35,196,63,133,15,9,6,31,11,20,-16,-2,-14,4,2,2,10,7,3,15,5,10,0.76,0.93,0.6,2.72,2.36,3.07,0.97,1,0.93,1.76,1.36,2.13,1.59,1.43,1.73,0.52,0.64,0.4,1.07,0.79,1.33,27,21,13,6,6,3,13,11,5,2,2,0,14,10,8,4,4,3,2,8,16,23,23,26,1,3,9,12,12,14,1,5,7,11,11,12,93,72,45,21,21,10,93,79,36,14,14,0,93,67,53,27,27,20,7,28,55,79,79,90,7,21,64,86,86,100,7,33,47,73,73,80,24,12,5,12,6,1,12,6,4,83,41,17,86,43,7,80,40,27,28,29,27,13,21,29,13,55,57,53,31,21,40,21,21,20,9,4,5,31,29,33,18,7,11,62,50,73,7,5,2,24,36,13,14,14,13,34,50,20,52,36,67,4.03,4.64,3.47,2.59,1.93,3.20,86,72,62,55,38,21,17,14,0.98,1.14,0.86,1.67,1.35,1.88,79,3,3,5,2,2,4,5,3,1,8,7,5,4,8,5,2,2,10,21,29,13,52,43,60,10
KV Oostende,KV Oostende,2019/2020,Belgium,29,15,14,0,6,5,1,4,3,1,19,7,12,0.76,1.2,0.29,15,12,16,15,29,58,-29,87,47,40,20,9,27,31,-7,-22,90,68,141,45,50,41,1,1,0,17,10,7,11,4,7,10,6,4,122,68,54,45,21,24,45,48,43,154,72,82,85,37,48,69,35,34,173,57,116,16,11,5,16,7,9,0,4,-4,7,5,2,15,8,7,7,2,5,1.24,1.53,0.93,3,3.13,2.86,1,1.33,0.64,2,1.8,2.21,1.1,1.2,1,0.55,0.73,0.36,0.55,0.47,0.64,29,23,17,12,5,1,15,12,9,6,4,1,14,11,8,6,1,0,0,6,12,17,24,28,0,3,6,9,11,14,0,3,6,8,13,14,100,79,59,41,17,3,100,80,60,40,27,7,100,79,57,43,7,0,0,21,41,59,83,97,0,20,40,60,73,93,0,21,43,57,93,100,18,10,4,10,6,2,8,4,2,62,34,14,67,40,13,57,29,14,21,33,7,22,3,7,0,59,67,50,38,27,50,34,40,29,16,8,8,55,53,57,16,7,9,55,47,64,8,5,3,28,33,21,24,33,14,52,53,50,24,13,36,4.21,4.53,3.86,1.61,1.5,1.71,93,83,72,55,41,17,10,10,1.35,1.48,1.24,1.60,1.38,1.78,110,2,2,3,6,3,4,1,4,4,6,3,2,4,4,9,9,7,14,14,20,7,66,47,86,7
Sint-Truidense VV,Sint-Truiden,2019/2020,Belgium,29,14,15,0,9,4,5,6,5,1,14,5,9,1.14,1.21,1.07,12,13,9,12,33,50,-17,83,35,48,17,16,18,32,-1,-16,79,74,84,52,70,42,7,4,3,14,7,7,11,5,6,9,6,3,118,66,52,68,36,32,52,52,53,217,118,99,103,53,50,114,65,49,234,119,115,12,6,6,24,5,19,-12,1,-13,6,2,4,12,10,2,11,2,9,1.03,1.14,0.93,2.86,2.5,3.2,1.14,1.21,1.07,1.72,1.29,2.13,1.24,0.79,1.67,0.41,0.43,0.4,0.83,0.36,1.27,26,21,16,9,6,4,12,9,6,3,2,2,14,12,10,6,4,2,3,8,13,20,23,25,2,5,8,11,12,12,1,3,5,9,11,13,90,72,55,31,21,14,86,64,43,21,14,14,93,80,67,40,27,13,10,28,45,69,79,86,14,36,57,79,86,86,7,20,33,60,73,87,18,9,6,5,3,1,13,6,5,62,31,21,36,21,7,87,40,33,31,29,33,16,24,29,20,48,50,47,38,36,40,31,43,20,15,10,5,52,71,33,21,11,10,72,79,67,4,2,2,14,14,13,21,14,27,41,71,13,38,14,60,4.07,4.71,3.47,2.34,2.57,2.13,83,79,62,52,34,28,24,24,1.00,1.09,0.91,1.84,1.68,1.99,79,0,3,2,4,4,4,7,2,7,6,5,2,7,7,6,5,3,9,21,36,7,48,36,60,17
KRC Genk,KRC Genk,2019/2020,Belgium,29,14,15,0,13,8,5,5,1,4,11,5,6,1.52,1.79,1.27,6,7,6,6,45,42,3,87,39,48,21,24,18,24,3,0,58,60,56,62,70,56,6,3,3,18,9,9,5,2,3,14,7,7,165,83,82,38,17,21,57,59,55,272,175,97,144,86,58,128,89,39,237,165,72,18,10,8,20,10,10,-2,0,-2,9,5,4,10,3,7,10,6,4,1.28,1.29,1.27,3,2.79,3.2,1.55,1.5,1.6,1.45,1.29,1.6,1.31,1.43,1.2,0.62,0.71,0.53,0.69,0.71,0.67,29,24,18,10,4,2,14,11,9,4,1,0,15,13,9,6,3,2,0,5,11,19,25,27,0,3,5,10,13,14,0,2,6,9,12,13,100,83,62,34,14,7,100,79,64,29,7,0,100,87,60,40,20,13,0,17,38,66,86,93,0,21,36,71,93,100,0,13,40,60,80,87,24,11,3,12,5,3,12,6,0,83,38,10,86,36,21,80,40,0,45,57,33,4,21,21,20,62,64,60,17,14,20,48,50,47,13,6,7,45,43,47,14,7,7,48,50,47,7,3,4,24,21,27,31,36,27,34,21,47,34,43,27,5.69,5.93,5.47,1.31,1.21,1.40,79,72,62,52,45,31,17,10,1.75,1.87,1.58,1.45,1.38,1.54,79,4,6,3,3,5,8,9,2,5,5,4,3,3,8,2,5,5,7,17,7,27,38,36,40,7
