team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
CD Popular Junior FC SA,Junior,2023,Colombia,48,24,24,0,20,13,7,14,8,6,14,3,11,1.54,1.96,1.13,1,7,7,6,64,45,19,109,60,49,40,24,20,25,20,-1,68,54,90,96,108,87,18,10,8,21,12,9,15,5,10,26,16,10,214,120,94,140,67,73,55,58,53,511,296,215,254,158,96,257,138,119,526,260,266,31,22,9,23,13,10,8,9,-1,13,9,4,26,12,14,9,3,6,1.35,1.63,1.08,2.27,2.5,2.04,1.33,1.67,1,0.94,0.83,1.04,1.13,1.46,0.79,0.65,0.92,0.38,0.48,0.54,0.42,42,28,15,10,7,4,21,14,8,6,5,3,21,14,7,4,2,1,6,20,33,38,41,44,3,10,16,18,19,21,3,10,17,20,22,23,88,58,31,21,15,8,88,58,33,25,21,13,88,58,29,17,8,4,12,42,69,79,85,92,12,42,67,75,79,87,12,42,71,83,92,96,28,12,7,16,9,5,12,3,2,58,25,15,67,38,21,50,13,8,42,54,29,19,38,42,33,44,50,38,31,21,42,54,67,42,29,14,15,60,58,63,28,10,18,58,42,75,11,8,3,23,33,13,27,38,17,54,50,58,19,13,25,4.46,5.00,3.92,2.92,2.79,3.04,79,75,60,48,21,8,6,4,1.37,1.60,1.14,1.35,1.16,1.54,50,6,9,6,3,9,4,10,9,8,5,5,4,4,6,5,5,4,7,29,33,25,29,13,46,4
Asociación Deportivo Cali,Deportivo Cali,2023,Colombia,46,23,23,0,12,8,4,16,12,4,18,3,15,1.13,1.57,0.7,4,11,13,12,49,66,-17,115,43,72,26,23,17,49,9,-26,84,80,90,63,122,42,13,11,2,20,9,11,18,8,10,15,12,3,269,138,131,148,76,72,49,50,48,499,282,217,246,139,107,253,143,110,530,304,226,28,18,10,33,7,26,-5,11,-16,11,9,2,20,13,7,15,1,14,1.15,1.74,0.57,2.5,1.87,3.13,1.07,1.13,1,1.43,0.74,2.13,1.33,1.09,1.57,0.61,0.78,0.43,0.72,0.3,1.13,41,35,19,10,5,3,18,15,5,4,1,0,23,20,14,6,4,3,5,11,27,36,41,43,5,8,18,19,22,23,0,3,9,17,19,20,89,76,41,22,11,7,78,65,22,17,4,0,100,87,61,26,17,13,11,24,59,78,89,93,22,35,78,83,96,100,0,13,39,74,83,87,33,18,7,14,7,3,19,11,4,72,39,15,61,30,13,83,48,17,26,35,17,27,28,48,9,43,39,48,39,35,43,33,52,13,23,17,6,50,74,26,24,10,14,52,43,61,12,5,7,26,22,30,24,39,9,43,57,30,33,4,61,5.85,6.00,5.70,3.22,3.3,3.13,78,67,56,43,37,28,22,17,1.38,1.55,1.21,1.42,1.34,1.50,52,4,6,3,9,8,10,1,2,6,7,3,14,7,5,8,7,5,10,35,52,17,39,13,65,13
Independiente Santa Fe SA,Santa Fe,2023,Colombia,40,20,20,0,13,11,2,11,2,9,16,7,9,1.25,1.75,0.75,13,13,14,13,50,54,-4,104,43,61,26,24,17,37,9,-13,72,69,75,67,106,49,13,12,1,17,3,14,11,6,5,16,12,4,221,117,104,134,61,73,50,54,47,504,268,236,236,126,110,268,142,126,453,241,212,24,13,11,28,6,22,-4,7,-11,12,9,3,16,8,8,12,3,9,1.3,1.75,0.85,2.6,2.15,3.05,1.25,1.3,1.2,1.35,0.85,1.85,1.3,0.95,1.65,0.6,0.65,0.55,0.7,0.3,1.1,39,29,17,13,5,1,19,12,6,3,3,0,20,17,11,10,2,1,1,11,23,27,35,39,1,8,14,17,17,20,0,3,9,10,18,19,98,73,43,33,13,3,95,60,30,15,15,0,100,85,55,50,10,5,2,27,57,67,87,97,5,40,70,85,85,100,0,15,45,50,90,95,32,13,5,14,4,1,18,9,4,80,33,13,70,20,5,90,45,20,33,55,10,21,33,60,5,43,15,70,28,30,25,40,60,20,20,15,5,50,75,25,20,9,11,50,45,55,8,2,6,20,10,30,30,45,15,40,40,40,30,15,45,5.53,5.85,5.20,3.35,3.05,3.65,93,78,53,43,33,30,23,13,1.54,1.62,1.46,1.33,1.11,1.54,55,4,2,8,4,11,2,7,6,6,2,8,6,9,7,5,4,5,8,28,10,45,40,35,45,10
CD Atlético Huila,Atlético Huila,2023,Colombia,40,20,20,0,9,6,3,10,9,1,21,5,16,0.93,1.35,0.5,16,18,19,18,38,57,-19,95,48,47,25,13,23,34,2,-21,95,72,138,63,78,53,7,6,1,21,11,10,15,6,9,11,8,3,188,110,78,104,54,50,46,48,43,409,213,196,199,105,94,210,108,102,427,240,187,28,19,9,31,11,20,-3,8,-11,13,9,4,13,7,6,14,4,10,1.3,1.7,0.9,2.38,2.4,2.35,0.95,1.25,0.65,1.43,1.15,1.7,1.48,1.5,1.45,0.7,0.95,0.45,0.78,0.55,1,37,29,18,6,4,1,17,15,8,4,3,1,20,14,10,2,1,0,3,11,22,34,36,39,3,5,12,16,17,19,0,6,10,18,19,20,93,73,45,15,10,3,85,75,40,20,15,5,100,70,50,10,5,0,7,27,55,85,90,97,15,25,60,80,85,95,0,30,50,90,95,100,33,17,8,16,8,5,17,9,3,83,43,20,80,40,25,85,45,15,23,30,15,26,18,30,5,53,55,50,38,30,45,28,40,15,15,10,5,38,50,25,20,7,13,50,35,65,12,7,5,30,35,25,33,45,20,33,35,30,35,20,50,4.70,5.50,3.90,2.6,2.7,2.50,85,78,63,57,48,40,35,25,1.30,1.38,1.22,1.48,1.23,1.73,58,4,8,6,6,5,6,0,1,2,5,5,7,4,15,2,4,5,10,25,45,5,53,25,80,13
Once Caldas SA,Once Caldas,2023,Colombia,40,20,20,0,9,6,3,15,10,5,16,4,12,1.05,1.4,0.7,14,14,16,16,39,45,-6,84,41,43,24,15,17,28,7,-13,92,75,120,80,106,64,12,7,5,23,12,11,10,3,7,14,9,5,207,122,85,113,54,59,51,54,48,475,262,213,234,119,115,241,143,98,424,212,212,14,8,6,26,12,14,-12,-4,-8,6,3,3,18,10,8,16,7,9,0.9,0.95,0.85,2.1,2.05,2.15,0.98,1.2,0.75,1.13,0.85,1.4,1,1,1,0.35,0.4,0.3,0.65,0.6,0.7,35,25,16,7,1,0,18,14,6,3,0,0,17,11,10,4,1,0,5,15,24,33,39,40,2,6,14,17,20,20,3,9,10,16,19,20,88,63,40,18,3,0,90,70,30,15,0,0,85,55,50,20,5,0,12,37,60,82,97,100,10,30,70,85,100,100,15,45,50,80,95,100,26,11,3,13,6,1,13,5,2,65,28,8,65,30,5,65,25,10,23,30,15,24,30,35,25,58,60,55,25,15,35,35,45,25,20,10,10,50,50,50,27,13,14,68,65,70,7,4,3,18,20,15,15,15,15,45,50,40,40,35,45,5.18,6.10,4.25,2.83,2.7,2.95,85,78,63,53,35,23,15,10,1.48,1.61,1.36,1.32,1.19,1.46,63,2,3,2,2,9,6,4,4,7,4,4,7,5,6,5,4,6,4,38,50,25,40,20,60,3
Millonarios FC SA,Millonarios,2023,Colombia,54,27,27,0,25,18,7,17,7,10,12,2,10,1.7,2.26,1.15,2,1,4,2,66,50,16,116,64,52,42,24,22,28,20,-4,74,58,101,97,111,87,18,11,7,28,15,13,14,3,11,31,18,13,250,142,108,132,57,75,53,56,50,585,335,250,277,164,113,308,171,137,570,277,293,30,19,11,23,10,13,7,9,-2,17,10,7,26,14,12,11,3,8,1.43,1.63,1.22,2.15,2.37,1.93,1.22,1.56,0.89,0.93,0.81,1.04,0.98,1.07,0.89,0.56,0.7,0.41,0.43,0.37,0.48,48,34,20,7,4,2,25,18,12,4,2,2,23,16,8,3,2,0,6,20,34,47,50,52,2,9,15,23,25,25,4,11,19,24,25,27,89,63,37,13,7,4,93,67,44,15,7,7,85,59,30,11,7,0,11,37,63,87,93,96,7,33,56,85,93,93,15,41,70,89,93,100,37,13,2,18,8,2,19,5,0,69,24,4,67,30,7,70,19,0,46,67,26,21,33,41,26,52,56,48,26,11,41,57,67,48,33,18,15,61,67,56,28,12,16,52,44,59,10,6,4,19,22,15,31,37,26,48,52,44,20,11,30,4.63,5.26,4.00,2.44,2.11,2.78,72,59,48,37,31,19,15,7,1.35,1.54,1.16,1.35,1.20,1.50,56,6,9,7,5,8,6,12,3,10,2,1,8,6,9,6,5,3,10,31,26,37,22,7,37,7
Deportivo Independiente Medellín,Independiente Medellín,2023,Colombia,54,27,27,0,24,16,8,16,8,8,14,3,11,1.63,2.07,1.19,1,3,3,4,79,56,23,135,61,74,41,38,20,36,21,2,62,59,64,87,122,68,16,12,4,31,13,18,9,3,6,29,18,11,275,179,96,166,68,98,55,59,51,636,359,277,301,163,138,335,196,139,580,291,289,41,21,20,23,10,13,18,11,7,24,11,13,18,12,6,12,4,8,1.67,1.67,1.67,2.5,2.26,2.74,1.46,1.52,1.41,1.04,0.74,1.33,1.19,1.15,1.22,0.76,0.78,0.74,0.43,0.37,0.48,52,40,27,13,3,0,26,18,12,5,0,0,26,22,15,8,3,0,2,14,27,41,51,54,1,9,15,22,27,27,1,5,12,19,24,27,96,74,50,24,6,0,96,67,44,19,0,0,96,81,56,30,11,0,4,26,50,76,94,100,4,33,56,81,100,100,4,19,44,70,89,100,39,19,6,18,11,2,21,8,4,72,35,11,67,41,7,78,30,15,44,59,30,17,30,44,15,57,48,67,17,11,22,54,67,41,35,18,17,65,67,63,25,13,12,46,48,44,9,5,4,17,19,15,44,41,48,33,44,22,22,15,30,5.09,6.63,3.56,3.07,2.52,3.63,85,80,63,54,43,28,19,17,1.46,1.61,1.31,1.34,1.04,1.64,50,8,8,9,9,9,10,6,8,12,3,6,4,6,8,8,7,4,10,30,30,30,26,11,41,9
CA Bucaramanga,Atlético Bucaramanga,2023,Colombia,40,20,20,0,11,7,4,13,7,6,16,6,10,1.15,1.4,0.9,11,16,8,14,35,43,-8,78,39,39,21,14,18,25,3,-11,102,86,129,83,100,72,9,7,2,18,9,9,16,5,11,15,11,4,180,103,77,123,66,57,49,53,46,435,248,187,202,115,87,233,133,100,404,202,202,18,10,8,21,7,14,-3,3,-6,8,6,2,22,10,12,10,4,6,1.15,1.4,0.9,1.95,1.95,1.95,0.88,1.05,0.7,1.08,0.9,1.25,0.98,0.85,1.1,0.45,0.5,0.4,0.53,0.35,0.7,37,26,12,2,1,0,19,13,5,1,1,0,18,13,7,1,0,0,3,14,28,38,39,40,1,7,15,19,19,20,2,7,13,19,20,20,93,65,30,5,3,0,95,65,25,5,5,0,90,65,35,5,0,0,7,35,70,95,97,100,5,35,75,95,95,100,10,35,65,95,100,100,26,12,1,13,4,0,13,8,1,65,30,3,65,20,0,65,40,5,28,35,20,18,23,35,10,45,45,45,40,25,55,38,55,20,21,13,8,53,65,40,24,11,13,60,55,65,9,3,6,23,15,30,20,30,10,55,50,60,25,20,30,4.50,5.15,3.85,3.08,3.3,2.85,88,73,70,60,33,30,18,15,1.32,1.50,1.15,1.58,1.34,1.82,35,2,3,5,3,6,4,5,1,6,1,11,2,2,6,2,5,4,10,33,35,30,40,30,50,8
Club Deportes Tolima SA,Deportes Tolima,2023,Colombia,46,23,23,0,20,13,7,13,6,7,13,4,9,1.59,1.96,1.22,2,8,6,7,61,51,10,112,59,53,37,24,22,29,15,-5,68,56,87,81,94,71,13,6,7,25,15,10,11,3,8,26,15,11,240,126,114,153,73,80,51,55,48,561,303,258,277,149,128,284,154,130,599,321,278,34,20,14,29,10,19,5,10,-5,19,12,7,15,8,7,12,3,9,1.57,1.91,1.22,2.43,2.57,2.3,1.33,1.61,1.04,1.11,0.96,1.26,1.37,1.3,1.43,0.74,0.87,0.61,0.63,0.43,0.83,43,33,18,10,5,3,22,17,11,6,2,1,21,16,7,4,3,2,3,13,28,36,41,43,1,6,12,17,21,22,2,7,16,19,20,21,93,72,39,22,11,7,96,74,48,26,9,4,91,70,30,17,13,9,7,28,61,78,89,93,4,26,52,74,91,96,9,30,70,83,87,91,36,16,8,17,8,5,19,8,3,78,35,17,74,35,22,83,35,13,43,57,30,18,28,26,30,54,65,43,24,13,35,57,65,48,24,13,11,52,57,48,20,9,11,43,39,48,12,7,5,26,30,22,41,52,30,33,35,30,26,13,39,5.22,5.48,4.96,3.33,3.17,3.48,89,83,67,56,43,37,22,17,1.55,1.65,1.45,1.46,1.20,1.71,59,5,6,9,9,11,4,3,4,10,5,6,3,7,10,4,6,1,9,28,26,30,28,17,39,13
Sociedad Anónima Deportiva América SA,América de Cali,2023,Colombia,52,26,26,0,23,16,7,13,4,9,16,6,10,1.58,2,1.15,4,5,5,5,79,56,23,135,64,71,44,35,20,36,24,-1,59,53,67,83,117,65,21,14,7,27,10,17,9,4,5,33,18,15,254,151,103,150,67,83,53,55,51,631,373,258,279,172,107,352,201,151,574,285,289,41,22,19,31,11,20,10,11,-1,17,11,6,24,11,13,11,4,7,1.44,1.69,1.19,2.6,2.46,2.73,1.52,1.69,1.35,1.08,0.77,1.38,1.38,1.27,1.5,0.79,0.85,0.73,0.6,0.42,0.77,47,35,23,13,9,5,24,16,11,7,4,1,23,19,12,6,5,4,5,17,29,39,43,47,2,10,15,19,22,25,3,7,14,20,21,22,90,67,44,25,17,10,92,62,42,27,15,4,88,73,46,23,19,15,10,33,56,75,83,90,8,38,58,73,85,96,12,27,54,77,81,85,37,22,10,19,10,3,18,12,7,71,42,19,73,38,12,69,46,27,44,62,27,20,40,54,27,52,38,65,17,15,19,63,69,58,28,17,11,54,65,42,22,10,12,42,38,46,17,6,11,33,23,42,33,42,23,46,42,50,21,15,27,4.88,5.81,3.96,2.88,2.58,3.19,75,65,56,46,38,25,15,10,1.49,1.76,1.23,1.30,1.14,1.46,58,5,4,13,7,15,7,6,10,12,4,3,6,10,10,6,5,3,9,25,15,35,31,23,38,8
